,S100B,SYNC,PSMB8-AS1,C1S,BTN3A3,HCP5,HLA-DMB,LCTL,C3,PTGS1,HLA-DQA1,MOXD1,F5,CFB,C7,CYP21A2,PSMB8,MR1,FGF1,ANKRD35,B2M,CXCL12,C1R,RARRES3,HLA-B,HLA-DMA,PTX3,CCDC3,HLA-DRA,HLA-DPA1,SERPING1,PSMB9,ISLR,PLCG2,GYG2,PODN,RNASET2,TIMP4,PABPC1L,GDPD2,BTBD19,CTSZ,P2RY6,GAB3,TNFRSF11B,NNMT,VSTM4,FBLN5,LIX1,CYP4F12,TMEM98,SERPINA5,ENPP7P11,IGFN1,COPZ2,LST1,ACOX2,HFE,SLC9A9,SLC47A2,SCRG1,LINC01411,CUBN,ANO3,TMSB4X,APOBEC3C,C1RL,IGFBP7,RILPL2,TRIM22,DAAM2,CYTH4,C2,MAOB,CCND1,POM121L9P,DLGAP1-AS2,GALNT15,PLEKHS1,HLA-DOA,ARSD
7017,0.0,0.07449584,0.0,-0.07333909,0.055025637,0.0,0.0072274096,-0.17155856,0.0,0.0,0.09622343,-1.4998122,-0.019672789,0.0,-0.17064051,0.37454596,0.0,-0.048952915,0.0,-0.5246272,0.018967887,0.017667037,0.0,0.009625665,0.0,0.0,-1.2064958,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.28869998,0.01725883,0.0,0.0,-0.02242748,0.034318686,0.0,0.0,-0.04871858,0.0,0.32519105,-0.19447672,0.0,0.0,0.0,-0.15655097,0.16722898,-0.0099404855,-0.08963926,0.0,-0.04181231,-0.10173741,0.0,0.22271572,-0.06017013,0.07609267,0.0,0.017585589,-0.27890778,-0.31661433,0.21452734,0.03865105,0.0,-0.0057745017,0.10169798,0.0,0.021236364,-0.9065514,0.0,0.0,0.020664457,-0.030593226,0.017679652,-0.06428476,0.0,0.0,-0.028716493
7018,0.0,-0.13550557,0.0,0.1704334,-0.025337745,0.0,0.015972897,-0.19347513,0.0,0.0,0.09622343,-1.1103085,-0.014565656,0.0,0.23513465,-0.50089294,0.0,-0.02854179,0.0,0.0058909394,0.018967887,0.19346589,0.0,0.015813766,0.0,0.0,-0.90555763,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,0.24540813,-0.04539301,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.09549515,0.0,-0.4525127,-0.19447672,0.0,0.0,0.0,0.027196154,0.22070248,-0.032058336,0.052381046,0.0,-0.014505367,-0.10173741,0.0,-0.27856085,0.20108292,0.07609267,0.0,-0.014418065,-0.2957672,-0.415112,0.21452734,-0.034832202,0.0,-0.050262764,0.15556192,0.0,-0.030533835,-0.90864486,0.0,0.0,0.020664457,-0.030593226,-0.15855981,-0.06428476,0.0,0.0,-0.014574266
7019,0.0,0.13464907,0.0,-0.03218523,-0.025337745,0.0,0.0072274096,-0.12304039,0.0,0.0,0.09622343,-1.6693443,0.13270201,0.0,-0.12432487,0.4673134,0.0,-0.048952915,0.0,0.3704721,0.018967887,0.3907975,0.0,0.015813766,0.0,0.0,0.8718192,0.0,0.24564745,0.263755,0.0,0.0,0.0,0.0,0.27362528,0.01725883,0.0,0.0,-0.02242748,0.034318686,0.0,0.0,-0.02156178,0.0,0.4456438,0.24210092,0.0,0.0,0.0,0.023598474,0.2829997,0.026168423,0.1375143,0.0,-0.04181231,0.03665466,0.0,-0.4112739,0.050402444,-0.121631,0.0,-0.006763688,-0.28150085,-0.35982618,0.21452734,0.03865105,0.0,-0.006363336,0.21754207,0.0,0.06360598,0.90198696,0.0,0.0,0.06572444,-0.030593226,-0.043955438,-0.06428476,0.0,0.0,0.05090822
7020,0.0,-0.30673572,0.0,-0.03218523,-0.00935086,0.0,0.010632329,-0.12304039,0.0,0.0,0.09622343,-1.691134,0.13270201,0.0,0.10011311,0.3656719,0.0,-0.048952915,0.0,0.34900388,0.018967887,-0.9092537,0.0,0.015813766,0.0,0.0,0.53571063,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.33702964,0.02775263,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.045628972,0.0,-0.48131713,-0.23748982,0.0,0.0,0.0,-0.0041004177,-0.2449055,-0.0113148475,0.09539413,0.0,-0.04181231,-0.065501824,0.0,-0.4112739,0.050402444,0.07609267,0.0,-0.006763688,-0.13618653,-0.415112,-0.10120919,-0.034832202,0.0,0.026134782,0.12836006,0.0,0.024878735,0.17539115,0.0,0.0,-0.188707,-0.030593226,-0.031495757,-0.06428476,0.0,0.0,0.015513815
7021,0.0,-0.19903997,0.0,-0.023429602,-0.09133668,0.0,-0.03308051,-0.24496886,0.0,0.0,-0.08904619,1.1947527,0.019042615,0.0,-0.15601858,0.57488585,0.0,-0.0154747125,0.0,-0.7089442,-0.08837561,-0.5775608,0.0,0.019221984,0.0,0.0,-0.7385521,0.0,-0.08289285,-0.29430732,0.0,0.0,0.0,0.0,0.37241438,-0.11458768,0.0,0.0,0.10957964,0.034318686,0.0,0.0,0.036283657,0.0,-0.2243878,-0.15441014,0.0,0.0,0.0,-0.06702509,0.15384883,0.14668858,-0.08963926,0.0,-0.008082945,-0.23838945,0.0,-0.27856085,-0.019741017,-0.121631,0.0,-0.013937298,-0.33960667,0.18243262,-0.061027467,0.03865105,0.0,-0.050262764,-0.19056386,0.0,0.012959451,-0.9241381,0.0,0.0,-0.071787074,-0.006377697,0.017679652,0.057830837,0.0,0.0,0.008526522
7022,0.0,0.052556794,0.0,0.03558565,-0.09133668,0.0,0.011565853,-0.3315151,0.0,0.0,0.09622343,1.0481594,-0.010582195,0.0,0.22418283,-0.73945916,0.0,-0.0154747125,0.0,-0.5946084,0.054032102,-0.011967104,0.0,0.019221984,0.0,0.0,-0.7111869,0.0,0.045801386,0.263755,0.0,0.0,0.0,0.0,-0.49094513,0.030629713,0.0,0.0,0.10957964,-0.037532687,0.0,0.0,-0.010721061,0.0,-0.25762928,0.14335042,0.0,0.0,0.0,-0.08641019,-0.18980056,-0.032058336,-0.12714735,0.0,0.015580594,0.12960838,0.0,-0.27856085,-0.013598487,0.07609267,0.0,0.13972418,-0.75652075,0.1595637,0.13618052,0.03865105,0.0,0.08959119,-0.26745096,0.0,0.021236364,-0.7390285,0.0,0.0,-0.091467686,0.051138364,0.017679652,0.057830837,0.0,0.0,0.008526522
7023,0.0,-0.19903997,0.0,-0.031961136,0.055025637,0.0,0.0072274096,-0.16928923,0.0,0.0,0.09622343,-1.0439401,0.035401102,0.0,-0.1280402,-0.47766182,0.0,-0.048952915,0.0,-0.71762884,0.054032102,-0.20082375,0.0,0.019221984,0.0,0.0,0.72760767,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.33702964,0.01725883,0.0,0.0,0.10957964,0.034318686,0.0,0.0,0.09549515,0.0,-0.33462235,-0.19742322,0.0,0.0,0.0,0.001017428,0.12988509,-0.032058336,0.09539413,0.0,-0.014505367,-0.10173741,0.0,0.31829476,-0.0085658515,-0.121631,0.0,-0.014418065,-0.3201273,0.13586363,0.18795086,0.03865105,0.0,-0.059854846,-0.56203896,0.0,0.012959451,-0.7017504,0.0,0.0,-0.29091805,0.24530603,0.0097313095,-0.02061218,0.0,0.0,-0.02651755
7024,0.0,-0.14070264,0.0,0.03558565,0.038591973,0.0,0.12473377,0.5395982,0.0,0.0,0.09622343,1.1089015,-0.044492245,0.0,0.31079143,-0.49563497,0.0,-0.0154747125,0.0,0.38084993,0.018967887,-0.46236855,0.0,0.015813766,0.0,0.0,-0.7637266,0.0,0.10157159,0.263755,0.0,0.0,0.0,0.0,0.24374777,-0.19143923,0.0,0.0,0.03577498,0.034318686,0.0,0.0,0.10138066,0.0,0.2172922,-0.23748982,0.0,0.0,0.0,0.096316226,-0.290044,-0.005719029,0.09539413,0.0,-0.014505367,-0.10173741,0.0,0.15570965,-0.013598487,-0.121631,0.0,-0.016285485,0.30427575,-0.2863505,0.13618052,-0.034832202,0.0,0.049075756,-0.17115021,0.0,0.012959451,-0.8287941,0.0,0.0,-0.071787074,0.07097899,0.051331535,0.106460124,0.0,0.0,-0.028716493
7025,0.0,-0.36507308,0.0,-0.07333909,0.020307135,0.0,-0.02911536,-0.11177973,0.0,0.0,-0.08904619,-1.6610211,-0.014565656,0.0,0.21970363,-0.4418847,0.0,-0.048952915,0.0,-0.623706,0.018967887,0.28076887,0.0,0.009625665,0.0,0.0,-1.1637971,0.0,-0.16815087,-0.29430732,0.0,0.0,0.0,0.0,0.23413844,-0.10231289,0.0,0.0,0.10957964,-0.037532687,0.0,0.0,-0.045628972,0.0,-0.32270256,-0.19447672,0.0,0.0,0.0,0.029018639,0.12988509,0.14668858,-0.08963926,0.0,-0.04181231,0.03665466,0.0,0.22271572,-0.06017013,0.07609267,0.0,-0.014418065,0.24391975,-0.23325863,-0.054904725,-0.034832202,0.0,0.017399278,0.055393513,0.0,0.024878735,0.5141981,0.0,0.0,0.020664457,-0.030593226,0.024652574,0.18036139,0.0,0.0,-0.014574266
7026,0.0,-0.36507308,0.0,-0.053000405,-0.01777051,0.0,-0.11442608,-0.31933233,0.0,0.0,0.09622343,0.656189,0.035401102,0.0,-0.1526785,-0.8124068,0.0,0.08124218,0.0,-0.56693566,0.018967887,0.28868857,0.0,0.009625665,0.0,0.0,-1.2016379,0.0,-0.067282036,-0.29430732,0.0,0.0,0.0,0.0,0.32387257,-0.33540207,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.045628972,0.0,-0.44750777,-0.04535873,0.0,0.0,0.0,0.004627886,-0.1615585,-0.032058336,-0.08963926,0.0,-0.04181231,-0.031702008,0.0,-0.27856085,-0.06017013,0.07609267,0.0,-0.05374007,0.15639748,-0.2346957,-0.034450993,-0.034832202,0.0,0.017399278,0.10169798,0.0,0.024878735,0.53973615,0.0,0.0,0.020664457,-0.008852112,0.024652574,-0.06428476,0.0,0.0,0.008526522
7027,0.0,-0.19903997,0.0,-0.033796616,-0.00935086,0.0,0.03173812,-0.19347513,0.0,0.0,0.09622343,-1.3053896,-0.019672789,0.0,-0.16418521,-0.4186536,0.0,-0.048952915,0.0,-0.51497287,0.018967887,-0.34910437,0.0,0.009625665,0.0,0.0,-0.6070285,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.23900864,-0.07299309,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.09549515,0.0,-0.38793018,-0.19447672,0.0,0.0,0.0,-0.0058034975,0.12988509,-0.032058336,-0.08963926,0.0,-0.014505367,-0.10173741,0.0,-0.27856085,0.06597262,0.07609267,0.0,-0.014418065,0.3131042,-0.31661433,0.18795086,0.03865105,0.0,-0.050262764,-0.31223932,0.0,0.012959451,-0.76577526,0.0,0.0,-0.071787074,-0.030593226,-0.031288493,-0.06428476,0.0,0.0,-0.014574266
7028,0.0,-0.30673572,0.0,-0.037142802,-0.00935086,0.0,0.010632329,-0.0982587,0.0,0.0,0.09622343,-1.6316409,0.035401102,0.0,-0.12432487,0.43138462,0.0,-0.048952915,0.0,-0.025012605,0.018967887,-0.920786,0.0,0.015813766,0.0,0.0,0.5582032,0.0,0.24564745,0.263755,0.0,0.0,0.0,0.0,-0.2873383,0.02775263,0.0,0.0,-0.02242748,-0.037532687,0.0,0.0,-0.02156178,0.0,0.41289598,-0.19447672,0.0,0.0,0.0,0.03291878,-0.17087187,0.045484446,-0.08963926,0.0,-0.04181231,0.03665466,0.0,-0.4112739,-0.015081946,0.07609267,0.0,0.017585589,0.19907095,-0.33175632,0.21452734,0.03865105,0.0,-0.006363336,0.11967863,0.0,0.024878735,0.72214353,0.0,0.0,-0.188707,-0.030593226,0.017796766,0.18036139,0.0,0.0,-0.087016724
7029,0.0,-0.36507308,0.0,-0.01637847,0.19835462,0.0,0.011565853,-0.31933233,0.0,0.0,0.09622343,1.1543561,0.01547661,0.0,-0.1526785,-0.096131,0.0,-0.0154747125,0.0,-0.5613717,0.018967887,-0.016694631,0.0,0.009625665,0.0,0.0,-0.7391211,0.0,0.102439255,0.263755,0.0,0.0,0.0,0.0,-0.634742,0.030629713,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.010036198,0.0,-0.47153255,-0.19447672,0.0,0.0,0.0,0.018009093,0.15384883,-0.032058336,-0.08963926,0.0,-0.014618429,0.08678979,0.0,-0.27856085,0.06597262,0.07609267,0.0,-0.05374007,-0.5502103,-0.2899815,0.028221192,0.03865105,0.0,-0.0040285867,-0.40854007,0.0,0.024878735,0.5197111,0.0,0.0,-0.091467686,-0.008852112,-0.043628786,-0.06428476,0.0,0.0,-0.014574266
7030,0.0,-0.36507308,0.0,-0.0416263,-0.025337745,0.0,0.0072274096,-0.12304039,0.0,0.0,0.09622343,-1.545599,-0.019672789,0.0,-0.1526785,0.44491196,0.0,-0.048952915,0.0,-0.4707092,0.018967887,-0.5999444,0.0,0.015813766,0.0,0.0,-0.6762053,0.0,0.029120851,0.263755,0.0,0.0,0.0,0.0,-0.32071245,0.01725883,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.024101838,0.0,-0.47975764,0.20548575,0.0,0.0,0.0,-0.0021930393,0.12988509,-0.032058336,0.014872961,0.0,0.044564337,0.03665466,0.0,-0.27856085,0.20108292,-0.121631,0.0,-0.006763688,-0.31478417,-0.35982618,-0.10120919,-0.034832202,0.0,-0.0040285867,0.12555209,0.0,0.024878735,0.28183728,0.0,0.0,0.016218197,-0.030593226,0.017679652,-0.06428476,0.0,0.0,-0.014574266
7031,0.0,-0.09866601,0.0,-0.05592095,0.19835462,0.0,-0.010610079,0.25140524,0.0,0.0,0.014431942,1.8164635,-0.008600526,0.0,0.2301522,0.5421963,0.0,-0.0154747125,0.0,-0.2541935,0.054032102,0.015251983,0.0,0.050087035,0.0,0.0,-1.194911,0.0,-0.039627306,-0.29430732,0.0,0.0,0.0,0.0,0.45253918,0.043567274,0.0,0.0,0.03577498,0.034318686,0.0,0.0,0.019183172,0.0,0.42124793,0.14335042,0.0,0.0,0.0,0.051003676,-0.19593209,-0.0099404855,-0.12714735,0.0,0.015580594,0.08678979,0.0,0.22271572,-0.06017013,0.07609267,0.0,-0.007378569,-0.3901546,0.13635987,-0.034450993,-0.034832202,0.0,0.040459678,0.10169798,0.0,0.06360598,0.5216078,0.0,0.0,-0.091467686,-0.008852112,0.017679652,-0.015357067,0.0,0.0,0.016800284
7032,0.0,-0.36507308,0.0,-0.01860977,-0.025337745,0.0,0.0072274096,0.1504615,0.0,0.0,0.09622343,-1.5451534,0.035401102,0.0,-0.16046987,0.41661924,0.0,0.25700265,0.0,-0.45547986,0.018967887,-0.46749035,0.0,0.015813766,0.0,0.0,-0.61716783,0.0,0.095296204,0.263755,0.0,0.0,0.0,0.0,-0.32071245,0.01725883,0.0,0.0,-0.02242748,0.034318686,0.0,0.0,-0.02156178,0.0,0.4678595,0.20548575,0.0,0.0,0.0,0.03291878,0.12988509,-0.0099404855,-0.12714735,0.0,-0.04181231,0.03665466,0.0,-0.27856085,0.06597262,0.07609267,0.0,-0.004509126,-0.31478417,-0.261636,-0.12778567,0.03865105,0.0,0.040459678,-0.31223932,0.0,0.024878735,0.21776326,0.0,0.0,-0.071787074,-0.030593226,-0.031288493,0.106460124,0.0,0.0,-0.028716493
7033,0.0,-0.19903997,0.0,-0.029931579,-0.025337745,0.0,0.015972897,-0.15007813,0.0,0.0,0.014431942,-1.2722706,0.035401102,0.0,-0.15601858,0.38807333,0.0,-0.048952915,0.0,-0.7496598,0.054032102,0.028703727,0.0,0.019221984,0.0,0.0,0.06474226,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.3050172,-0.04539301,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.05146601,0.0,-0.291496,-0.15441014,0.0,0.0,0.0,-0.06970828,0.12988509,0.14668858,-0.08963926,0.0,-0.04181231,0.011116575,0.0,-0.27856085,0.028626269,0.07609267,0.0,-0.006763688,-0.28783098,0.4319688,0.18795086,0.03865105,0.0,-0.059854846,-0.58164984,0.0,0.012959451,-0.701121,0.0,0.0,-0.091467686,-0.016535759,0.017679652,-0.02061218,0.0,0.0,-0.02651755
7034,0.0,-0.19903997,0.0,-0.031961136,-0.025337745,0.0,0.0072274096,-0.19347513,0.0,0.0,0.09622343,-1.1720929,-0.019672789,0.0,0.16695444,-0.47766182,0.0,-0.048952915,0.0,-0.40136385,0.018967887,-0.51490474,0.0,0.015813766,0.0,0.0,0.6230399,0.0,0.029120851,0.263755,0.0,0.0,0.0,0.0,-0.3050172,0.01725883,0.0,0.0,-0.068695925,-0.037532687,0.0,0.0,0.09549515,0.0,-0.4610755,-0.19447672,0.0,0.0,0.0,-0.0034235194,0.12988509,-0.032058336,-0.08963926,0.0,-0.014505367,-0.10173741,0.0,0.31829476,-0.0085658515,0.07609267,0.0,-0.014418065,-0.3560037,-0.415112,-0.12778567,0.03865105,0.0,-0.059854846,-0.30845577,0.0,0.012959451,-0.67047554,0.0,0.0,-0.188707,-0.030593226,0.0097313095,-0.06428476,0.0,0.0,-0.02651755
7035,0.0,0.07449584,0.0,0.17826308,-0.00935086,0.0,0.03173812,-0.19347513,0.0,0.0,0.09622343,-1.4210442,-0.019672789,0.0,-0.16418521,-0.50089294,0.0,-0.02854179,0.0,-0.08081494,0.018967887,0.039953556,0.0,0.015813766,0.0,0.0,-0.8593792,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,0.23413844,-0.07299309,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.09549515,0.0,-0.38793018,-0.19447672,0.0,0.0,0.0,-0.0058034975,0.2580464,-0.032058336,0.052381046,0.0,-0.014505367,-0.10173741,0.0,-0.27856085,0.06597262,0.07609267,0.0,-0.014418065,0.10119538,-0.415112,0.18795086,0.03865105,0.0,-0.050262764,-0.40854007,0.0,0.021236364,-0.8201977,0.0,0.0,0.020664457,-0.030593226,-0.031288493,-0.06428476,0.0,0.0,-0.014574266
7036,0.0,-0.36507308,0.0,0.1749169,-0.00935086,0.0,-0.02911536,-0.14225149,0.0,0.0,0.09622343,-1.2251782,-0.019672789,0.0,-0.11450211,-0.4186536,0.0,-0.02854179,0.0,-0.45635912,0.018967887,-0.8708302,0.0,0.009625665,0.0,0.0,0.6220918,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.2873383,-0.10231289,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.09596914,0.0,-0.31688848,-0.19447672,0.0,0.0,0.0,-0.10192165,0.12988509,0.14668858,-0.08963926,0.0,-0.014505367,-0.065501824,0.0,-0.4112739,-0.015081946,0.07609267,0.0,-0.014418065,0.30426404,-0.31661433,0.21452734,0.03865105,0.0,-0.01362067,0.11967863,0.0,0.024878735,0.22875302,0.0,0.0,-0.188707,-0.030593226,0.0097313095,-0.06428476,0.0,0.0,-0.02651755
7037,0.0,-0.13112438,0.0,-0.006558718,-0.00935086,0.0,-0.0097536985,-0.17426403,0.0,0.0,-0.08904619,-1.4375536,-0.014565656,0.0,-0.1844565,0.3656719,0.0,-0.048952915,0.0,-0.4847536,0.018967887,-0.6504906,0.0,0.009625665,0.0,0.0,0.7538329,0.0,0.029120851,-0.29430732,0.0,0.0,0.0,0.0,-0.3050172,0.038900282,0.0,0.0,-0.02242748,0.034318686,0.0,0.0,-0.04404601,0.0,0.3799523,-0.19447672,0.0,0.0,0.0,0.036194183,0.12988509,-0.0099404855,-0.08963926,0.0,-0.04181231,0.07947324,0.0,0.31829476,-0.0067978203,0.07609267,0.0,-0.006763688,-0.1380958,-0.29423916,0.18795086,0.03865105,0.0,-0.052597515,-0.322041,0.0,0.021236364,-0.84504426,0.0,0.0,0.04263284,0.24530603,-0.017221944,-0.06428476,0.0,0.0,-0.087016724
7038,0.0,0.09221062,0.0,-0.07333909,-0.00935086,0.0,-0.0097536985,-0.12304039,0.0,0.0,-0.08904619,-1.7774836,-0.044492245,0.0,0.21970363,0.39121932,0.0,-0.048952915,0.0,0.3458265,0.018967887,-0.6026805,0.0,0.015813766,0.0,0.0,-0.8291758,0.0,-0.15135978,-0.29430732,0.0,0.0,0.0,0.0,-0.27102107,0.038900282,0.0,0.0,0.10957964,-0.037532687,0.0,0.0,-0.045628972,0.0,-0.3686172,-0.19447672,0.0,0.0,0.0,0.07458067,-0.28783798,-0.0113148475,-0.08963926,0.0,-0.04181231,0.03665466,0.0,0.22271572,-0.06017013,0.07609267,0.0,-0.006763688,0.2508543,-0.415112,0.21452734,-0.034832202,0.0,-0.0040285867,0.07168816,0.0,-0.09145325,0.5427526,0.0,0.0,0.016218197,-0.030593226,-0.09084377,-0.06428476,0.0,0.0,-0.014574266
7039,0.0,-0.36507308,0.0,-0.05815225,-0.00935086,0.0,0.010632329,-0.09885449,0.0,0.0,-0.08904619,-1.6680452,-0.044492245,0.0,-0.1526785,0.44491196,0.0,0.25700265,0.0,0.503509,0.054032102,-0.6026805,0.0,0.050087035,0.0,0.0,-0.792074,0.0,0.24564745,0.263755,0.0,0.0,0.0,0.0,0.26324573,0.02775263,0.0,0.0,-0.068695925,-0.037532687,0.0,0.0,-0.045628972,0.0,-0.42156866,-0.15441014,0.0,0.0,0.0,0.07398866,0.24565579,-0.0113148475,-0.08963926,0.0,-0.04181231,0.03665466,0.0,-0.27856085,-0.06017013,0.07609267,0.0,-0.006763688,-0.10290319,0.31697178,0.21452734,0.03865105,0.0,-0.0040285867,0.07168816,0.0,0.024878735,0.66695976,0.0,0.0,0.016218197,-0.030593226,-0.09084377,-0.02061218,0.0,0.0,-0.014574266
7040,0.0,0.09221062,0.0,-0.07333909,0.020307135,0.0,-0.0097536985,0.12042391,0.0,0.0,-0.08904619,-2.147468,-0.073744,0.0,0.2301522,0.4390207,0.0,-0.048952915,0.0,0.28435257,-0.08837561,-0.08471045,0.0,-0.12175434,0.0,0.0,-1.2194747,0.0,-0.17707133,-0.29430732,0.0,0.0,0.0,0.0,-0.076363906,0.038900282,0.0,0.0,0.03577498,-0.037532687,0.0,0.0,-0.17060181,0.0,0.27381587,0.14335042,0.0,0.0,0.0,-0.025170475,-0.28783798,-0.005719029,-0.12714735,0.0,-0.04181231,0.03665466,0.0,0.22271572,-0.06017013,-0.121631,0.0,-0.004509126,0.13681737,0.28432107,-0.054904725,-0.034832202,0.0,-0.023116156,0.055393513,0.0,-0.09145325,0.4385211,0.0,0.0,0.020664457,-0.016535759,0.051331535,0.04308676,0.0,0.0,0.016800284
7041,0.0,-0.19903997,0.0,0.06588046,-0.025337745,0.0,0.015972897,-0.19347513,0.0,0.0,0.09622343,-0.8685121,-0.014565656,0.0,-0.16418521,-0.47766182,0.0,0.1498443,0.0,-0.00570843,0.018967887,-0.06908508,0.0,0.015813766,0.0,0.0,-0.69331884,0.0,0.08884803,0.263755,0.0,0.0,0.0,0.0,-0.32071245,-0.04539301,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.09549515,0.0,-0.38793018,-0.19447672,0.0,0.0,0.0,0.024816176,0.22070248,-0.032058336,-0.08963926,0.0,-0.014505367,-0.10173741,0.0,-0.27856085,0.06597262,0.07609267,0.0,-0.014418065,-0.3290505,-0.415112,0.18795086,0.03865105,0.0,-0.050262764,-0.40854007,0.0,0.012959451,-0.7017504,0.0,0.0,-0.091467686,-0.030593226,-0.09084377,-0.06428476,0.0,0.0,-0.014574266
7042,0.0,0.11271003,0.0,-0.07333909,-0.025337745,0.0,0.0072274096,-0.120334916,0.0,0.0,-0.08904619,-1.7930875,-0.014565656,0.0,-0.1526785,0.45378602,0.0,-0.048952915,0.0,-0.009156946,0.018967887,0.2908079,0.0,0.015813766,0.0,0.0,-1.0866681,0.0,-0.053262137,0.263755,0.0,0.0,0.0,0.0,0.26324573,0.01725883,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.045628972,0.0,-0.49130806,-0.19447672,0.0,0.0,0.0,0.028426634,-0.21380433,-0.032058336,-0.08963926,0.0,-0.04181231,0.03665466,0.0,-0.27856085,-0.06017013,0.07609267,0.0,0.017585589,-0.28150085,-0.39273682,-0.10120919,-0.034832202,0.0,-0.0040285867,0.10169798,0.0,0.06360598,0.6779079,0.0,0.0,0.020664457,0.24530603,-0.15855981,-0.06428476,0.0,0.0,0.008526522
7043,0.0,0.09221062,0.0,-0.07333909,-0.00935086,0.0,-0.0097536985,0.06234543,0.0,0.0,-0.08904619,-2.2674484,-0.073744,0.0,0.21970363,0.4390207,0.0,-0.048952915,0.0,0.45085862,0.018967887,0.3341114,0.0,0.015813766,0.0,0.0,-1.0573118,0.0,-0.17707133,-0.29430732,0.0,0.0,0.0,0.0,0.23413844,0.038900282,0.0,0.0,0.10957964,-0.037532687,0.0,0.0,-0.024101838,0.0,-0.38016757,0.20548575,0.0,0.0,0.0,-0.043168128,-0.33297646,-0.0113148475,-0.12714735,0.0,0.044564337,0.03665466,0.0,0.22271572,-0.06017013,-0.121631,0.0,-0.004509126,0.15164636,-0.35982618,-0.10120919,-0.034832202,0.0,-0.0040285867,0.10169798,0.0,-0.09145325,0.5728803,0.0,0.0,0.020664457,-0.030593226,0.089594685,-0.06428476,0.0,0.0,0.008526522
7044,0.0,-0.17750278,0.0,0.1387206,-0.025337745,0.0,0.0072274096,-0.13403487,0.0,0.0,0.09622343,-1.2351483,-0.044492245,0.0,-0.1526785,-0.46363345,0.0,-0.02854179,0.0,0.45986137,0.018967887,-0.12058203,0.0,0.015813766,0.0,0.0,-1.0976608,0.0,0.24564745,0.263755,0.0,0.0,0.0,0.0,-0.04725663,0.01725883,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,0.099797696,0.0,-0.37776843,-0.19447672,0.0,0.0,0.0,0.07398866,0.24565579,-0.0113148475,-0.08963926,0.0,-0.014505367,-0.065501824,0.0,-0.27856085,-0.06017013,0.07609267,0.0,0.03748697,-0.32272038,-0.415112,0.21452734,0.03865105,0.0,0.017399278,0.10169798,0.0,-0.09145325,0.6635379,0.0,0.0,0.020664457,-0.030593226,-0.09084377,-0.06428476,0.0,0.0,-0.014574266
7045,0.0,0.13464907,0.0,0.019927137,-0.01777051,0.0,0.02110245,-0.2972561,0.0,0.0,0.09622343,0.85909474,-0.044492245,0.0,-0.1526785,-0.8124068,0.0,0.060634814,0.0,0.56014055,0.018967887,0.29057893,0.0,0.015813766,0.0,0.0,-0.95869297,0.0,0.07391686,0.263755,0.0,0.0,0.0,0.0,-0.634742,0.07278691,0.0,0.0,-0.068695925,0.034318686,0.0,0.0,-0.045628972,0.0,-0.3623545,-0.19447672,0.0,0.0,0.0,0.07398866,0.2829997,-0.0113148475,-0.08963926,0.0,-0.04181231,-0.031702008,0.0,-0.27856085,0.20108292,0.07609267,0.0,-0.05374007,-0.20248039,-0.3051235,-0.034450993,0.03865105,0.0,-0.0040285867,0.15556192,0.0,0.06360598,0.51145285,0.0,0.0,0.020664457,-0.008852112,-0.15855981,0.18036139,0.0,0.0,-0.014574266
7046,0.0,0.09221062,0.0,-0.07333909,0.020307135,0.0,-0.0097536985,-0.120334916,0.0,0.0,-0.08904619,-1.9871876,-0.073744,0.0,0.22185697,0.37769192,0.0,-0.048952915,0.0,0.3166609,0.018967887,-0.6457115,0.0,0.015813766,0.0,0.0,-0.6912258,0.0,-0.15135978,-0.29430732,0.0,0.0,0.0,0.0,0.23413844,0.038900282,0.0,0.0,-0.02242748,-0.037532687,0.0,0.0,-0.042602688,0.0,0.25406533,-0.23748982,0.0,0.0,0.0,-0.3551374,-0.33297646,-0.005719029,0.09539413,0.0,-0.04181231,-0.065501824,0.0,-0.27856085,-0.06017013,0.07609267,0.0,0.017585589,0.19051002,-0.415112,-0.10120919,0.03865105,0.0,-0.023116156,0.07168816,0.0,-0.09145325,0.53333247,0.0,0.0,-0.071787074,-0.030593226,0.051331535,-0.06428476,0.0,0.0,-0.028716493
