sample_id,mgs_class,mgs_grade,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
299,2,MGS3,0.11591593,1.5134867,-0.66217965,0.6770902,-0.17473832,0.50092715,0.9795625,0.0826421,0.39425725,-0.9011649,0.27127063,-0.25588116,-0.7407191,-0.2626512,0.061621424,-0.22287367
300,3,MGS4,1.415091,0.99572027,-0.17309166,0.3961674,-1.6363397,-0.25143445,0.56326294,0.19163902,0.9349418,0.9683251,0.44188604,-0.49318695,-0.35187003,-0.9500025,0.4074106,0.0083358465
301,1,MGS2,1.8213179,-0.6603828,-0.9213912,-0.78303,0.6956453,-0.26215494,0.065847024,-0.70042396,-0.59448636,1.6420463,-0.26826426,0.8048324,0.78556573,-0.62255436,-0.784255,-0.27184713
302,3,MGS4,0.02729645,0.72305053,-0.035493925,-1.4123733,0.48073024,-0.09584706,-0.58379227,1.1237942,-0.9070262,0.59460616,1.3513596,0.4976908,0.06672086,-1.5551873,-1.1428378,0.15172029
303,1,MGS2,1.3761485,1.7239121,-1.050316,-0.94700676,2.156558,0.056240283,0.6812816,-1.4232664,-1.0764428,1.4349113,-0.41959625,1.2789663,1.226623,-0.783944,0.65709984,-0.470944
305,1,MGS2,2.178248,0.3530273,-1.4483696,0.4980728,1.0481222,-0.19903964,1.0625867,0.5413804,-1.5640585,1.623537,0.43385896,0.15864512,1.3174574,-0.46295652,-0.2581499,-0.33206028
307,0,MGS1,-0.7102661,1.3598986,-0.16496272,0.30389673,-1.5095797,-1.5602424,-0.7308662,-0.9142448,-0.3018412,-0.7926643,-1.5516344,0.61486155,1.3643982,0.26671618,-1.4270805,-0.9170699
308,0,MGS1,-1.1763434,1.6716231,-0.6576526,1.2399687,-2.4517765,-1.33782,-1.1384043,-0.8316529,-1.3305515,-0.79946697,-2.8979225,1.4812926,-0.8460011,1.2932887,-3.861949,-2.5955262
309,1,MGS2,1.0929623,-0.67654103,-0.99863696,0.114779495,0.30116922,-0.5601798,0.23418917,0.1034392,0.20503272,1.0453141,0.16577785,-1.4459313,-0.37947083,-0.2073838,-1.1288079,-1.0606714
310,1,MGS2,0.60680455,-0.84057814,-1.4952216,0.16731632,-0.20340817,-1.5181892,0.45056903,-1.0366683,0.23936965,0.1611535,0.46973673,0.16855611,-0.47721604,0.43746942,0.5646613,-2.1782448
311,0,MGS1,0.5388364,0.8532916,0.09477219,0.73270065,-0.7096161,-0.2065458,-0.23667364,-0.038137704,-0.1272366,-0.44219998,0.6683834,0.19607669,1.2812437,0.49190417,0.7231613,-0.09151753
312,1,MGS2,-0.28775615,0.45206732,-1.2459071,0.21929249,1.1404674,-1.2231762,-0.3285777,-0.1219805,1.1322657,0.11431174,0.7655564,0.7634096,-0.2870528,0.03981919,-0.3341667,-1.438439
313,0,MGS1,-0.45219827,-0.098863296,-0.7167668,-0.43496144,-0.32707408,-1.3221071,0.4513027,-0.98321337,1.2884105,-0.4246694,0.4885586,-0.027062014,-0.15907533,0.44989243,0.5637154,0.17078742
314,0,MGS1,1.0924406,1.0324473,0.20089678,1.8996048,1.2177825,-1.3081931,-1.2289152,-0.08675741,0.68589485,-0.8149005,0.5902986,0.29291508,0.21019919,-0.6456871,0.09590425,-0.8245654
315,0,MGS1,-0.45116132,-0.2873914,-0.06572376,-0.81470144,1.2427927,-1.274049,0.16114606,-0.7590376,0.058318857,-0.5994031,-0.3889562,0.9096709,0.19730309,-0.27539247,-1.8221934,-2.0902712
316,0,MGS1,0.76661867,-1.6685083,-1.9502528,1.373051,1.3115098,-0.66405386,-1.1022618,-0.98154724,0.7221897,-1.2105005,-0.32347533,-0.12505834,2.406506,-1.1190101,-0.409972,1.0751567
317,0,MGS1,0.3512213,1.5513234,0.6520132,0.6064109,0.84440625,0.3195521,-1.6979625,-1.2514304,-0.27400535,0.10527881,-0.82938594,1.7906787,-0.49951157,-0.467082,-1.8073967,-1.376523
318,0,MGS1,0.9942574,-0.20436172,0.35107023,1.7163272,0.42337552,-0.2495633,0.09225324,-0.2339711,0.21687278,1.0369996,0.6523819,0.5322933,1.2334901,-0.7637695,-0.11218086,0.09447964
319,0,MGS1,-0.031441618,0.4882127,-1.3939902,0.023645539,1.1369957,-0.22821805,1.2511189,0.8524704,-0.86791945,0.8572722,-0.5362024,0.16883886,1.1708404,0.62850666,-0.1150851,1.2045751
320,0,MGS1,2.1615262,-1.2088504,0.12949637,-0.5849558,0.20675628,-0.5298025,1.1267729,0.380088,-0.8351532,0.7496588,1.2469236,-0.9645782,0.85263157,0.3103544,-0.50987417,1.3585478
321,0,MGS1,0.45925277,-1.2966006,1.0558131,-0.22840123,0.7109912,-0.84900725,-1.1060269,-1.2887435,-1.5545434,0.21716304,-0.5187819,0.7930771,1.87248,0.47222024,-0.088702016,1.1544198
322,0,MGS1,0.049512822,-1.3596693,-0.41800678,0.9529657,0.10207211,0.18823513,-0.60350794,0.21512192,-0.4525765,-1.3351452,1.0592562,-0.3148998,2.980285,-0.499892,-1.9752159,1.2059239
324,0,MGS1,-0.08071175,-0.4572989,0.007233116,0.23082429,-0.19405665,0.08717841,0.01332415,-0.05288679,-0.31716037,-0.60876364,-0.10091731,0.49314806,-0.11577651,-0.47364062,1.5009894,-0.597323
326,1,MGS2,0.020879602,-1.1429702,0.5669969,0.17692488,-3.2636044,-0.098427296,0.62222147,0.8045564,-1.1950744,-0.24223837,0.5131253,0.24567086,0.6659592,-0.15130724,-0.49426493,-0.49171576
327,1,MGS2,0.50389755,1.1482385,-0.0360706,0.015220316,1.2778753,-1.068439,0.32630646,-1.0814595,0.71813166,0.98648727,-0.3673888,0.5102637,-0.71218544,0.62552834,-0.5201133,-0.4003269
328,1,MGS2,0.36005184,0.390045,0.9524815,0.5666468,-0.5131358,0.09889853,0.050630946,0.8759337,-1.2133851,0.2224109,-0.46838272,0.42164043,0.21428624,0.4748121,1.0332452,1.1628788
329,1,MGS2,-1.0108527,-0.27429837,-0.26857558,0.15145056,-0.11351718,-0.3177713,0.73370326,1.2445991,-1.3415568,1.5475248,-0.6527867,0.8335461,0.25071773,0.8022015,-1.0843623,1.2743725
330,1,MGS2,-0.5997307,-0.48965317,-0.66990215,-0.8379725,-2.0201452,0.86145645,1.6352978,0.4900516,0.68751454,0.6601139,-1.00141,0.8564571,0.21065284,-1.0440156,-0.28438994,0.94036263
331,1,MGS2,0.115337916,-0.16045187,-0.26310566,0.761929,-0.47972906,-0.30273533,-1.0785077,-1.4137745,-0.3232952,-0.51255274,0.44008517,0.975704,1.4780695,1.0262938,0.6654591,-0.10029694
332,1,MGS2,-1.6263934,-0.22388735,-0.9966669,0.46630922,0.499279,-0.68355286,-0.13303192,-0.48216343,-0.6051326,1.3663592,-1.1240432,0.6950513,-0.32686818,0.052621547,0.18482235,-0.65561795
333,2,MGS3,0.72409993,-0.49144974,-0.089103155,-0.55570215,-1.3839017,0.24373344,1.1308558,0.2800028,1.0850339,0.33431035,0.3648225,0.26260152,0.358569,-0.45576444,0.17226617,0.7088258
334,3,MGS4,0.393091,0.9249954,0.63954353,-1.0827355,-1.5628719,-0.052867383,-0.6266181,0.15064105,-0.20645373,1.7018625,0.2305872,0.47795856,-0.7770535,0.105767556,0.51650006,0.5285676
335,0,MGS1,1.4820979,-1.3095683,-0.44999537,-0.014388349,0.31609768,0.48046598,0.8031245,-0.8848059,-0.034340326,1.2188892,-0.49350828,0.61899847,0.27472663,-0.7416672,-0.87817305,-0.5895374
336,2,MGS3,0.14315231,1.3697283,-0.09753873,-0.67391187,-0.8879214,0.41369852,0.33785427,-0.322139,-0.51293975,2.2083354,-0.5828629,0.90083706,-0.87199694,0.11035634,-0.16995078,-0.24726158
337,1,MGS2,-0.2418518,-0.37769997,0.44365817,0.48333764,-1.0800251,-0.54698396,0.6168468,-1.0479687,-0.10661236,2.578833,1.6157976,-0.24571948,0.48400155,0.66128707,-0.6616226,0.6893929
339,1,MGS2,0.6642839,-0.7659863,-0.19599071,2.4987862,-0.2738427,-0.29897624,-0.68395513,-0.9547455,-0.07744245,1.0467291,-0.6877018,0.92049074,0.28564006,0.30116272,0.9898767,-0.28991112
340,1,MGS2,0.94712317,-1.3431134,-1.1185298,0.95138514,-0.7743236,-0.012081884,0.34753537,0.7213008,-0.08874385,-0.32652947,0.40298972,0.042320136,0.41303763,-0.40272415,0.119798645,-0.19062518
341,1,MGS2,1.3991507,0.2446151,0.3156966,0.7873188,1.7993802,-0.12255706,0.5721284,0.03879877,0.12084696,-1.2199293,1.2958041,-0.10118809,-1.4494148,-1.8402019,-1.8222355,1.0428836
342,1,MGS2,1.227433,0.3109879,-0.28487444,0.27980807,0.020818764,-0.87158644,-0.3316096,1.0185899,-0.7845236,0.2667207,-0.6268488,0.08372207,-0.04861012,-0.52701706,0.4718619,1.5346538
343,1,MGS2,1.3543398,-0.48523834,-0.8970642,-0.021721551,0.9513176,0.3793593,1.0759025,1.5697908,-0.07613421,0.26259267,0.5883757,0.2983865,0.22948982,-1.3858229,-0.9981288,-0.25351155
345,2,MGS3,1.0515149,0.28693137,0.24703185,-0.4552801,-0.109790355,-1.4273396,-0.10608159,-0.31263092,1.1732005,1.1427597,0.97534984,0.28897348,0.5239591,0.46918803,0.23209815,0.6799488
347,0,MGS1,-0.34831753,1.0660264,-0.3643537,0.08882857,-0.38884678,1.8571872,0.2434607,-1.4889777,0.031408783,-1.3228792,-0.982805,1.517204,-0.18277554,-0.08270673,0.7728655,-0.095176876
348,0,MGS1,0.72612256,-0.061269905,0.71527183,-0.23533794,-0.2392034,-0.33879247,-0.47832447,1.1809986,-0.053999864,-0.478761,1.2890369,0.02847613,1.2229108,-0.9280294,0.17214775,0.3220444
349,0,MGS1,0.59252316,1.1303095,-0.48151797,-0.3264533,0.5246363,-0.3012628,0.52247316,1.2282206,0.4986681,0.99586684,0.2416735,0.98150504,-0.09533955,-1.0888668,-0.44949344,0.37208268
350,0,MGS1,1.4029291,1.5571072,-0.26641,-0.614422,-0.4902901,-0.17390588,1.4007436,-0.14709565,-0.34960458,1.4304073,-0.2912853,-0.2916233,0.46136662,-1.7139336,-0.7352332,0.19160223
351,0,MGS1,1.0545849,1.5330337,-0.26058927,-1.0465815,0.8848555,-0.5766142,0.61787295,1.6470561,-0.97391,0.2788975,0.64924186,0.35714337,-0.5088442,-0.90037304,-0.703017,0.79761785
352,0,MGS1,0.37781778,0.6920749,0.7926836,-1.127332,1.939613,-0.66112167,0.641143,-0.596092,-0.42832395,1.2763774,1.2133319,1.5608569,2.7461228,-0.28940693,1.0641404,0.33292687
353,0,MGS1,2.2944634,-0.2317597,1.0598662,-0.72366565,0.7013453,-0.113052815,1.6560997,-0.3838556,-2.01557,0.79030377,0.5287985,0.36459544,0.59443825,-1.1620541,-0.70135385,0.5285407
354,0,MGS1,0.79271966,1.170549,-0.22200222,-1.9123929,0.54084593,-1.3197848,1.3034229,0.5329964,0.419309,1.5713612,0.27728307,0.4860342,1.3428667,-0.70106494,-1.4359981,0.6800203
355,0,MGS1,1.0145167,0.3986512,1.4312471,-0.46536517,0.16169642,0.6407467,1.5410435,-2.040088,-0.65068024,1.611076,0.119549565,1.2867466,1.1128571,0.18375596,0.37297854,-0.4464706
356,0,MGS1,1.1990316,0.9725597,0.28591257,-1.2847415,0.28153136,0.20031956,2.839138,-1.612404,-1.879639,2.1748924,1.44215,-0.56817687,-0.11556637,-0.49707842,0.22489639,0.47916967
357,1,MGS2,0.31187794,0.51626986,0.13842168,-1.4560765,1.015446,-1.1848961,3.0225627,0.13991751,-2.4115794,1.4474092,-0.5648033,0.018290315,0.12404084,-1.0281013,-2.2509668,0.55557656
358,1,MGS2,0.09851314,-0.18719906,-2.074009,-1.0345582,-0.10624646,-0.2670639,2.0016532,0.09610068,-3.2855694,0.7167524,0.7743205,-0.7927053,2.0935683,0.052076165,-0.23313051,1.9215778
359,1,MGS2,1.5349416,0.49513352,-0.050470825,-0.74955755,2.1179743,-0.22636545,2.109897,-0.2654726,-2.09271,-0.04183407,1.1078033,0.37869132,1.9242908,-0.9242239,-0.07826091,0.6825861
360,1,MGS2,1.1680462,2.0321035,-0.22456816,-0.414362,-0.77773297,-0.32791734,2.2780712,-0.019902477,-3.2859666,0.7393975,-1.9948696,0.42654157,2.1808295,-0.53879076,-3.4124284,0.6318326
361,1,MGS2,-0.854926,3.0998402,-1.898523,-0.9660466,1.3844905,-1.5582997,1.0433846,-0.5683161,-0.22648738,1.4819456,0.7259492,-0.009031339,1.5815121,-0.79695326,0.50854725,2.2087855
362,1,MGS2,1.2899282,-0.3651219,-1.6326215,-0.1951012,0.7117451,-0.5827716,1.9501783,0.21410578,-2.235919,0.9747897,2.2543929,-1.2949157,1.7881231,0.46199605,0.043077473,1.7205632
363,1,MGS2,1.3790839,-0.71421236,-0.84188807,-0.8990984,1.0727528,-1.4982487,1.8558633,0.065654926,-1.9581287,0.51412755,1.3159488,-1.8472581,0.3314647,0.06959773,-1.340093,2.2043235
364,3,MGS4,0.01029214,-0.019015834,0.025499608,0.71138406,-1.6322553,-0.29371852,0.64373416,0.6018279,0.25473806,1.4069371,-0.5757171,1.1663467,0.4779026,1.6355057,-0.9629653,1.0210823
365,2,MGS3,-2.3991394,-1.7502623,0.5752207,-0.47163662,0.33152375,-0.2889165,2.404539,0.5766302,-0.19637091,1.8054326,0.588015,0.081870794,-0.38876805,0.14593166,-2.8349016,2.0055127
367,2,MGS3,-0.75140053,-1.1101471,-0.33679438,0.7988527,0.7702957,0.46214333,0.6013354,0.1640091,-1.9544947,2.0758011,-1.8042109,1.422196,0.13282901,-0.17959778,0.25084317,0.68297076
368,2,MGS3,-0.81237864,1.5182556,-0.21829513,1.6750926,0.19647071,-0.18572411,1.5070354,-0.5805318,0.42563546,2.0297024,-0.619483,1.1544871,0.1827715,0.60993034,-0.062512755,0.9762851
369,1,MGS2,-0.2758437,-2.4093919,-0.39435875,-0.25109312,0.39193404,0.1483616,0.6447157,1.1568792,-0.1839192,-0.48836714,0.1692004,0.47264656,1.0633423,0.05855157,-0.092276625,2.9771504
370,2,MGS3,-1.0207351,-0.049096007,-0.22962277,0.6737164,-1.7913319,-0.21457624,1.308524,-0.6090739,-0.037408408,2.0821486,-1.1237483,-0.33398494,-0.82574624,0.09217743,0.44252983,1.4828734
371,2,MGS3,-0.16595176,-1.023852,-1.1667844,1.300538,-0.5655855,0.3908956,1.3318002,1.0554094,0.44751847,0.06999203,-1.3400079,0.9287884,0.6811853,-0.15173782,-0.121312514,0.44064808
372,2,MGS3,0.15038139,-0.7362613,-0.34044203,0.80808055,-1.266677,-0.60666597,0.888633,-0.34920755,0.2087168,1.051199,-0.18840028,0.164896,-1.2169657,2.4267306,-0.19293831,1.8266973
374,2,MGS3,0.1901646,0.36870316,0.43969062,0.22041103,1.528496,-0.81437176,0.976874,-0.22787108,-0.8390246,0.44449493,-0.6238224,-1.6059839,-0.044514373,0.2976366,-3.3994076,-0.26765242
375,0,MGS1,-0.09397184,0.28503218,-0.064480424,0.13540708,0.29585287,-0.20528069,1.4505745,-1.068007,1.4030448,-0.9286431,-1.1726962,1.3310012,1.0169864,0.70314217,0.43912566,1.5177021
376,0,MGS1,0.5280719,-1.2540731,-0.62873507,0.2319262,0.5589698,-1.0436032,0.055594485,-0.7265818,-0.22505148,1.0382116,-0.59942025,0.6649717,0.33702993,0.49563265,-0.7577777,1.0326829
377,0,MGS1,-0.26268864,-1.7139101,-0.44760922,-0.09216456,0.09989071,-0.21262324,1.6383295,-0.9436124,-1.9042708,1.3727955,-0.2888162,-0.1813758,0.17081283,0.5799482,-0.58520794,0.9562067
378,1,MGS2,0.010551637,-0.26494148,1.1703371,-0.981047,1.1795408,0.39817092,0.46454477,-3.0922484,-0.019514158,0.07420681,1.2155029,0.7536858,-0.9658365,0.5607353,-0.072677515,0.5837966
379,0,MGS1,-2.0120165,0.12289164,0.41432497,1.0035205,1.9174229,-0.17794019,0.59385383,-0.52656126,1.5369815,-0.80931646,-0.8162094,1.7328212,1.4191889,-1.5703052,-1.5309634,0.641008
380,1,MGS2,-0.071689144,2.9446836,-0.10838798,-0.274731,4.143,1.3285033,2.035325,-2.4731538,0.0700509,-0.13352636,0.08239896,-0.6501872,-1.5388424,3.5341284,-2.0066903,0.45524406
382,2,MGS3,-0.6796194,-1.502531,0.17541295,-1.17922,-1.090897,-0.22694236,0.8147319,0.5438403,-1.1098353,0.19079894,-0.4963404,0.5378688,-1.1574954,0.3727373,0.5263897,1.361926
383,3,MGS4,-1.1823837,-0.92189777,0.0045478665,1.7678956,-0.6783913,-0.40930682,1.4658121,1.686965,-0.108561315,1.1281533,0.26037762,1.4379219,0.6614153,1.7135897,-1.0399559,-0.37952003
384,0,MGS1,-1.6108624,1.616032,0.171139,1.2155949,-0.96379894,-0.46900004,0.21082254,0.43846154,-1.2032039,0.21903405,-0.8560591,0.5074999,0.19313419,0.9475306,-0.7365135,1.1588527
385,2,MGS3,-0.33804172,-0.40462485,-1.802377,0.20785156,-0.14921065,0.17019078,-0.12299414,0.36488712,-0.5288285,1.9288136,-0.27995276,0.24236572,0.49264964,-0.1375802,0.18135676,-0.81363636
386,0,MGS1,-0.48130596,-0.7927091,0.069928385,-0.3070441,0.7156207,1.472244,1.048087,0.111996256,-1.0596145,-0.72683555,-1.1203963,0.8359834,0.66442376,-2.1185517,-0.3262182,0.23992854
387,1,MGS2,0.02463733,-0.32120144,0.83591187,-0.42836285,1.4790003,-0.8610309,0.045815155,0.5320859,0.2496486,0.2904199,0.3534709,1.3046594,0.7949593,-0.42509595,0.10936411,0.027334621
388,3,MGS4,0.59378886,-0.7376859,1.5042315,-1.3884028,-1.044281,1.7266042,0.8606122,-0.25224885,-1.108795,0.4808698,0.20601837,1.0052687,-0.85024416,-0.73283154,0.35322213,-0.62613183
389,0,MGS1,0.2797129,0.38798264,-0.9963826,0.52504134,-1.3126802,-0.2631501,1.0662246,0.684073,0.4500519,1.4639206,-0.819511,0.81508416,0.22239731,0.9484013,-0.39126462,-0.47628325
390,1,MGS2,-0.38667065,1.3104436,0.24788202,-1.3950144,-0.69461906,1.1251956,2.431423,-1.4920617,1.7639549,-1.9159458,1.074935,0.85945594,0.3511566,1.3166834,0.5156334,1.1869507
391,1,MGS2,-0.014678255,-1.0891521,-0.9335036,0.92700183,0.23411131,-1.1516794,-0.9164498,-0.096202984,-0.119613536,0.2291761,-0.056536727,0.8100644,0.9723769,0.397961,0.9375952,-0.27519286
392,2,MGS3,0.21609695,-1.4607519,-0.42975384,0.026410516,-0.59979683,0.37132433,0.5294998,0.6979075,-1.4452494,0.25752288,-0.7032845,1.1303239,-0.40948385,0.13540441,1.2429695,-0.87571037
394,0,MGS1,-0.14225584,1.2623262,-1.1839103,0.8748655,-0.024211992,-1.0266584,0.7942094,0.017918818,1.089199,2.8276606,-0.68305385,0.8610291,-0.19507757,0.23441279,-1.3316445,-0.330723
396,0,MGS1,-0.9044913,-0.30524328,-0.051441733,0.065181054,1.3921567,-1.1345081,-0.4871078,-0.74438536,0.7528447,-0.68957114,-0.0187085,1.0368391,1.3515966,-0.31377888,0.10307607,-0.104439616
397,3,MGS4,-0.05492251,0.86202693,-0.67755455,0.48725134,0.20083493,-0.9675184,0.4169547,0.48488304,0.78501,-0.56402695,-0.07409398,1.1095521,0.7569618,1.3441669,2.1278267,-0.9150272
398,2,MGS3,0.054662347,-1.6732409,1.5921535,-1.0206374,-0.23568259,-0.40146086,1.3121951,0.32705426,-1.253095,-0.10889369,-0.23211622,1.6135563,0.6135707,0.67117834,0.8120828,-1.850602
399,2,MGS3,1.0584478,0.6484764,1.4135916,-1.3205118,0.47115055,-0.9178655,0.6639585,-1.2505023,0.0052226577,-1.1173528,0.83923465,0.5434912,-0.68611205,1.5780479,1.2413704,-0.50874996
401,1,MGS2,-0.025277324,0.37328985,1.1741499,0.26786733,-0.2736717,-2.04508,-0.1005077,-0.37236717,1.424327,0.5891417,2.1525214,0.32098243,1.6761721,0.38217065,0.18452317,-1.1952909
402,2,MGS3,-0.1586535,-0.09747436,-0.61009264,0.22224885,-0.5357888,0.33973676,0.92253166,0.016421258,0.1526443,0.31501302,-0.20108908,1.0832092,-0.19730404,0.3756073,1.7222745,-0.76712674
403,3,MGS4,0.68194306,-0.49628678,0.28076628,0.21059643,0.6138653,-1.2009773,0.8495365,0.36994088,-0.5670881,1.0374672,-1.0115894,0.38937128,0.68089044,-0.007686481,-0.5809197,1.5283564
404,0,MGS1,-0.17602302,-1.7221987,0.94917285,0.4359224,-1.244414,0.63235945,0.6249782,-0.6969452,-0.93305355,1.320383,0.12743978,0.4831791,-0.30333653,-0.11433473,-0.09445142,0.15783758
405,0,MGS1,0.48377794,-1.0666707,-0.29802415,1.6516294,-1.50692,0.8141649,1.1883819,0.9487844,-0.28607562,0.8836311,0.5801336,0.54376,0.33604985,0.63437855,1.0286733,0.4579586
406,0,MGS1,1.4959961,-0.37359813,-1.0660276,0.9504583,0.32053748,-0.31590188,-0.27206844,0.28942767,-0.90825695,0.6715638,-0.6088914,0.57042646,-0.49567452,0.8941465,0.3120442,0.38352457
407,1,MGS2,0.1328803,-0.050004873,-0.124894865,1.4107265,-0.16514924,0.1190576,1.3885959,0.8333782,-0.16021219,0.6085096,-1.0663313,1.2285756,0.44250023,-0.20932989,0.0851839,1.3884615
409,2,MGS3,-0.24422851,-0.44617012,0.94218004,-0.38972366,1.1866783,1.0365053,0.26471335,-0.1710189,-1.0901275,-0.070585266,-0.93074,2.1691072,-0.8247552,-0.39438912,0.2699043,0.22735044
410,1,MGS2,-0.23390692,-1.0396521,-0.6595906,0.2508669,0.3599624,-0.27162948,0.23695211,0.638691,-1.3478448,1.1824601,-0.7371782,0.6461873,0.4548992,-0.02166238,0.17457041,0.73652333
411,3,MGS4,1.1454464,1.7080895,-0.3247449,0.7478152,-0.6759543,-0.65201294,0.8972869,0.08052929,1.1842521,-0.76546127,-0.1625786,0.07495057,-0.17055298,1.5200765,-1.6226146,3.1456223
412,2,MGS3,-0.47386068,-1.08542,-0.56441486,0.4551549,-1.7743213,-1.2700709,1.6010699,-0.852259,0.06475983,-0.15903051,0.94885355,0.15874407,-0.94786376,0.829404,1.4159999,-0.4236745
413,0,MGS1,-0.5316442,-2.7974746,-1.527467,0.36705986,0.1186691,-2.355754,1.2025752,-3.05065,-1.0635653,-2.2970688,1.3654468,0.60175264,-0.6912315,0.13559966,1.5331334,-2.1050797
414,0,MGS1,-1.3448662,-0.089396924,-1.6693194,-0.73009944,-1.9365578,-2.4793959,1.0976605,0.47657606,0.42547172,0.5283473,0.07253537,1.25183,-1.1011138,1.0543905,1.5031521,-1.0647488
415,0,MGS1,-0.121295005,-0.74322355,-0.7897598,-1.1388284,-1.1109399,-1.040685,1.2743411,-0.3708742,-0.10725582,-0.08800534,0.1657759,1.0975056,0.17714912,1.0015416,1.2087481,-2.0268767
416,3,MGS4,0.0871969,-1.3228959,0.031887833,0.50306696,-2.9930534,-0.7615414,1.4240257,0.605328,-0.07918557,0.030489327,0.6656672,0.8500257,-0.9469072,0.56067467,1.4247402,-0.1345823
417,3,MGS4,-0.872118,-0.41646212,1.3390689,-0.5538699,-0.8960067,0.50024176,0.14169377,0.42925444,0.22649372,-2.0377452,0.21844491,1.3150884,-1.1077458,-0.9623555,1.1741244,1.097935
418,2,MGS3,-0.66803086,-0.42057633,-0.75283176,0.59055716,1.4799987,-0.78732187,0.18156734,0.5785087,0.75726753,0.43192425,0.031576443,0.69263643,0.46802482,-0.78898954,-0.7206388,2.5571737
419,3,MGS4,1.7267029,1.1914755,1.4628036,-0.69350046,0.4818702,-1.2847288,-0.1680458,-0.7867157,-0.37127486,0.8771144,0.16342902,0.016995743,0.50127196,-0.4498543,0.4478326,1.7860179
420,3,MGS4,0.51636356,0.08476447,0.71595895,0.6935403,-1.101662,-0.50362116,1.2270137,0.9654329,-0.025153574,2.2154872,0.2342394,0.60173905,-0.10284735,-0.4001012,-1.2817544,0.9375485
421,2,MGS3,0.6159039,0.83535314,0.58809596,-2.5024805,-0.6331409,1.9971074,1.3811939,-1.5064759,-0.25324494,0.62989175,0.82089174,0.8273671,-2.6146364,0.005697336,-0.32199663,0.2606691
422,2,MGS3,1.7171896,-0.15895179,1.2113343,0.55123395,0.11767454,-0.71907645,2.0392542,-2.2777,-1.4396045,1.1439548,0.124428906,-1.8742242,-0.5440623,-1.9510807,1.199773,1.788558
423,1,MGS2,0.92843866,0.1278903,-0.8029076,0.030302204,-0.82208765,0.2921195,0.5975036,1.1639936,-0.9362554,0.6027016,-0.99036324,0.7309461,-0.015116537,-1.0136627,0.35544097,0.82360226
424,1,MGS2,1.2744865,-0.8998636,0.2888333,-0.47218463,-0.9712655,-0.61114115,-0.9502693,0.8767202,-1.0146437,1.6092691,-0.9046535,1.4939708,-1.635225,0.66980326,-0.65716124,0.7312709
425,0,MGS1,1.226392,-1.3582666,-0.45715338,0.6348537,0.415399,-0.68754095,-0.64953053,-1.6065955,-0.6064249,1.2366678,-1.6891406,1.5951089,0.7698882,0.14760715,0.17177516,-0.5902446
426,2,MGS3,0.99657923,0.71565586,0.9327488,-1.0335926,1.2600846,-1.4710495,0.29028642,-0.26859128,-0.5409597,0.81129944,0.029562201,0.0037963232,-0.46112627,-1.6600142,-1.644743,0.18643528
427,1,MGS2,0.4908354,-1.4084322,-0.33062536,0.4551538,0.23576094,-0.7220565,0.42192787,-0.14543074,0.58004564,-0.5790327,0.15097558,-0.59408253,-0.9901078,-1.4930797,-2.705218,1.6390861
428,3,MGS4,1.0579017,0.4737923,3.3402255,0.49165535,-0.58529633,-2.681935,1.0958942,2.3467278,-1.6897002,-3.015103,-0.36235455,0.33945283,-4.269403,1.9366115,-0.59360564,0.89365196
429,2,MGS3,-1.6287112,-0.23650701,-1.2369657,-1.4328312,-1.2501705,-0.6824507,1.2828894,0.8879263,0.31137857,-0.96694106,1.7775177,1.2037581,-0.24484174,-0.35229817,1.859445,-2.1016467
430,2,MGS3,0.45384207,-2.2962246,-1.4184215,-0.33377072,-0.14979447,-0.96721953,1.4954466,1.236994,-0.6675103,-1.9983203,2.7954369,-0.38801757,-0.5902198,0.502451,0.6394078,-1.8508023
431,2,MGS3,-0.2517826,-0.67655104,-0.87669265,0.49822414,-1.4314661,-0.37423766,0.8505134,0.36474267,-1.2904238,-0.30752212,0.811899,0.19552186,0.039191354,1.0488693,1.4432454,-1.0655421
432,2,MGS3,-1.8587973,0.99767685,-2.4571915,0.85266596,-1.1022846,-2.1607447,1.267078,0.3041266,0.564848,4.7613576e-05,1.9101031,0.8930714,-2.1933103,0.38499552,0.35148966,-2.5764842
433,1,MGS2,-1.2757685,-1.0966183,-1.4027783,-0.23055649,-1.266726,-1.0419731,1.0712315,1.3254659,0.45639953,-1.208215,1.0733455,0.7691439,0.34803694,-0.049470495,1.174229,-0.55247617
434,1,MGS2,0.31652907,0.16160408,-1.1453147,0.4844519,-0.95945257,-1.1682471,1.6138073,1.1875564,2.0637085,1.0857533,-0.87977827,1.0863473,1.1875554,1.2260296,-0.37079102,2.0099313
435,1,MGS2,1.5710438,0.4389912,0.28265518,2.0692558,1.5957257,-0.886935,-1.7529407,-0.25557265,-1.4554714,-0.8084409,-1.2445756,0.80048984,2.3632333,-1.0498207,-1.9346689,0.47819668
436,1,MGS2,-0.55018514,-1.0880967,-0.6804272,-1.0028244,-0.34909877,-2.8022926,-0.82400453,-1.1222543,0.8567813,0.5633981,-0.33059245,-0.12051016,-1.000652,-0.41050303,0.14298289,-0.32877898
437,3,MGS4,-0.23830026,-1.2198226,-0.8683843,0.92282194,-0.533343,-1.8174559,0.56668454,-0.11195623,-0.16721351,-1.7802408,1.7173756,0.4454269,-1.3972749,0.33895463,1.5100538,-0.9999364
