sample_id,z0,z1,z2,z3,mgs_level
203,-0.003978301,-0.080448434,-0.012867693,0.0040246593,MGS4
209,0.007661883,-0.02175479,-0.002129674,-0.005776669,MGS4
223,-0.0017641522,0.003338147,0.01339522,-0.0016740141,MGS4
224,0.010368522,-0.06972067,-0.020867154,0.004594636,MGS4
226,-0.009471882,-0.05764665,-0.009906035,0.002816596,MGS4
228,0.007925488,0.002055999,-0.010475181,-0.026073214,MGS4
232,0.0061772577,-0.06836054,-0.034996316,-0.015807036,MGS4
234,0.00049902126,0.019661967,0.0029873475,-0.0108075915,MGS4
249,0.009407114,0.0030151643,-0.008825935,0.005327423,MGS4
253,-0.030895412,-0.046430387,-0.019195203,0.012328562,MGS4
270,-0.03319615,0.011764787,-0.012782365,-0.005010101,MGS4
272,-0.0011242665,-0.050085716,-0.008557774,0.019411545,MGS4
280,-0.00019701943,0.008705217,-0.02059558,0.0096924575,MGS4
284,-0.00142413,-0.079542354,0.015373357,-0.015778914,MGS4
294,-0.025250714,-0.17226565,-0.007789172,-0.0412116,MGS4
300,-0.029912535,-0.0035998486,0.0029377118,0.0007593045,MGS4
302,0.0026518814,-0.04409403,-0.009285789,0.0015672715,MGS4
334,0.007584948,-0.057437833,-0.021701697,-0.005014847,MGS4
364,-0.019129042,-0.048258204,0.012871526,-0.015333752,MGS4
383,0.010726456,-0.047141906,-0.025451317,-0.0051228097,MGS4
388,0.009373907,0.007788103,-0.0013417304,0.019829318,MGS4
397,-0.032247856,-0.020403411,-0.025370963,0.010225245,MGS4
403,0.050481442,-0.027517203,-0.0025534257,-0.007582362,MGS4
411,-0.006441284,-0.089163765,-0.006121345,0.012170372,MGS4
416,-0.010277603,-0.07516953,-0.009342365,0.024530765,MGS4
417,0.0082526095,-0.062009066,-0.04762829,-0.014302612,MGS4
419,0.001365412,-0.110382676,-0.0008474365,-0.01077691,MGS4
420,-0.028343331,-0.06382629,-0.021305341,0.024154086,MGS4
428,0.02833851,-0.25794134,-0.005137898,-0.079558514,MGS4
437,-0.0369921,-0.02716789,-0.01526273,0.018027991,MGS4
451,-0.006358523,-0.042329486,-0.002193831,0.0012054341,MGS4
459,-0.009763997,-0.07303043,-0.024137758,-0.007037311,MGS4
473,0.021994952,-0.07051817,-0.017723665,0.0061062025,MGS4
477,0.007365819,-0.043854367,0.022315562,-0.027700234,MGS4
484,-0.004695881,-0.073079646,-0.025324278,0.008571555,MGS4
497,-0.0066335537,-0.06304325,-0.008128934,-0.0012853248,MGS4
509,-0.008335061,0.013970394,-0.002890095,-0.010245378,MGS4
515,-0.0069674067,-0.10264717,-0.009750225,-0.029547367,MGS4
516,0.020286966,-0.11252165,0.017716132,-0.049940478,MGS4
521,-0.021574736,-0.049121257,-0.01283478,0.019673936,MGS4
523,0.027367715,-0.2043668,0.03632977,-0.057365056,MGS4
