sample_id,mgs_class,mgs_grade,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
296,2,MGS3,0.36511254,1.9109782,0.3630942,-0.7734217,-1.6680645,0.25825268,0.7462381,-0.9099593,0.9904897,0.51050234,-0.50692505,0.88414323,0.96562517,0.4108854,0.03946369,0.07624764
298,2,MGS3,1.1972717,2.4664261,0.60993755,-2.0788493,-1.2312453,0.5619797,1.5939969,-0.5043951,-0.800556,1.9447137,1.5738791,-0.42604923,1.0835418,-0.14701815,-1.688779,1.4569521
299,2,MGS3,-0.19617519,0.6097231,0.80898726,1.4691031,0.29794484,0.44440725,-0.40018883,-1.1589854,1.8882463,0.36036998,-1.4099374,-0.50622463,1.3605096,-0.66240036,-0.037131973,0.70352477
300,3,MGS4,-0.08136913,2.0344577,-0.3192991,-0.61489207,-1.7665498,0.78706217,0.72615373,-0.41688335,0.048883453,-0.066464566,0.6837753,0.07291057,0.8386928,0.12456863,-1.1463584,-0.5894812
301,1,MGS2,0.55222994,-0.37588254,1.8060747,-0.9949328,-1.7669237,-0.6063807,1.5732329,0.6952317,0.53806746,-0.05810858,-1.5629547,1.1768702,0.3030294,0.681577,0.008258821,-1.2632459
302,3,MGS4,0.035952125,0.18385918,-0.5763728,-0.16552022,0.5265815,0.21531743,-1.6946299,-0.40459317,-0.33587888,-0.34791288,0.32470688,-0.42936304,0.6084391,-0.012058108,-0.31087297,1.827577
303,1,MGS2,-0.23610616,-3.6316493,0.19445911,-0.14342631,-0.32098708,-1.5374483,-0.095983855,0.26471385,0.052492857,-0.59369946,-0.6381085,0.35881752,-0.33350503,-0.4478272,0.5952676,-0.056154717
305,1,MGS2,1.0395144,-1.3723811,1.894846,0.60382825,0.35234466,-0.10824881,-0.17828874,-0.4118346,0.87364095,0.9506633,-1.3010117,-0.62716603,0.23357047,-1.2921559,-0.5465993,1.2097738
307,0,MGS1,0.38986674,-2.097763,-1.6059768,-0.4364402,-0.82489187,0.27831748,0.19496502,1.4649631,-0.57068384,-0.8991098,0.11702024,-0.8370786,-1.2286459,0.5989888,-1.0101398,-0.96033746
308,0,MGS1,-0.43697467,-1.3362334,-0.52676356,1.0376198,-0.084964,0.45934787,0.4710593,1.7336938,-0.3855455,-0.68303794,-0.79481596,-0.78140044,-0.08692302,1.5005345,-0.76507634,-1.861621
309,1,MGS2,0.878291,0.49417007,0.47634634,-1.3551925,-1.089405,-1.2011065,0.5385146,-0.6280277,-0.4510747,0.81038517,0.32295045,0.9800347,-0.21097492,0.5107535,-0.12455274,0.022258934
310,1,MGS2,1.5582478,-1.2443234,1.2439121,-0.5615915,0.016145801,-1.7394428,1.6944242,0.6121512,-0.46302953,0.07505196,0.48389116,-0.39188525,-0.1588585,1.4283233,-0.22405213,-1.5462327
311,0,MGS1,-0.6396483,-0.4806582,-0.38468757,-0.4114259,-0.27727458,-0.22596373,0.05777719,-0.39315817,0.15551026,-0.1754589,0.42084894,-0.44976914,0.31680793,-0.20347893,1.0601224,1.1440729
312,1,MGS2,1.066229,-1.7512537,0.7308348,0.16097431,-0.6997515,-1.0649227,1.163008,1.4892681,-1.4423634,-0.3248951,1.2104867,-1.2493501,1.2766225,-0.46411768,-0.18066049,-0.43571925
313,0,MGS1,1.0429802,0.112847604,-0.46938947,-0.8519233,-1.245561,-0.22268675,0.27815825,0.8000147,-1.5677345,-0.5652633,1.5286688,-0.35048163,-0.084066786,0.08483882,-0.5964537,-0.70533246
314,0,MGS1,0.54719496,-2.7773504,0.15778789,1.36985,-0.36745965,-0.18957503,0.1748094,0.62866753,0.22231202,-1.4986552,-0.52335083,-2.1584437,0.7301951,-1.1788646,-1.75352,0.51091534
315,0,MGS1,1.767484,-2.72804,0.34084052,-0.14528438,-1.0019429,-1.8125093,1.5982822,1.1395577,-0.35270083,-0.79819834,-0.9648441,0.052890424,-0.31483462,0.928358,-0.37465787,-0.4920423
316,0,MGS1,-0.7530126,-2.913379,0.105051376,0.6944338,-0.29513156,0.8215694,1.3027054,0.13297819,0.9240003,-0.71425384,-0.73796076,-1.2305093,0.6436821,-1.2172753,-0.89421344,-0.99599326
317,0,MGS1,-0.3536601,-3.8084753,-0.120305546,0.88866574,0.18243632,0.15942861,-0.32599732,1.596323,0.038837414,-1.2463354,-1.2250214,-2.2081337,-0.54801816,-0.26119497,-0.67273474,-0.35575113
318,0,MGS1,-1.6925614,-1.5541443,0.058988787,0.040029056,-0.317971,-0.6393502,0.542366,-0.08926618,1.1109244,-1.2666376,-1.1781831,0.2912548,0.57532346,0.11916496,0.76699626,-0.48567036
319,0,MGS1,0.93015003,-0.42663452,0.6533677,-0.34434503,0.3092689,0.69385284,-0.9550129,0.05948977,0.08545101,-0.096680574,-0.6727899,-0.90104294,0.58866715,-0.10939391,-0.7932806,1.6421835
320,0,MGS1,1.0379939,1.3467356,-0.24984857,-1.0274967,-0.28522426,-0.3169594,-0.015485235,-0.66934097,-0.2600289,0.87897164,-0.07670953,0.9525364,-0.1729718,0.333125,-0.29254907,0.5930791
321,0,MGS1,0.0764798,-2.9254518,-0.72569346,-0.2830772,-0.33926442,0.6463262,-0.2376185,1.3761542,-0.2580099,-1.2773817,-1.340299,-1.0043901,-1.6963311,0.37805384,-0.9946804,-1.0442448
322,0,MGS1,-0.37666863,-1.0474627,-0.69089323,-0.60194206,0.028551728,1.2481749,0.14688562,-0.41318545,0.077168256,-0.18453906,0.14919442,-1.5638247,-0.19152546,-0.8148233,-1.0089241,1.3057516
324,0,MGS1,-0.18458886,-1.3251382,0.23966394,-0.073079735,-0.0035308204,0.44103214,-0.5099632,-0.76258284,-0.22912776,0.4827814,0.4643696,-1.2348017,0.27417007,-1.1429589,-1.250164,0.33106473
326,1,MGS2,0.8645105,1.8995318,-1.0223049,-1.5192974,0.033707846,0.93026215,0.30348694,-0.1274352,-0.6179033,1.7951702,1.025412,-0.906147,0.83833027,0.48702395,-1.1457611,0.834068
327,1,MGS2,1.5151507,-1.8214105,-0.2656638,1.0472353,-0.6635345,-1.499172,-0.34842145,-0.11274773,-0.2987944,-1.4842935,-0.75441337,0.37651032,-0.50436175,0.3184004,-0.9458495,-0.47394246
328,1,MGS2,-0.6408127,0.6687953,-0.781414,0.85369784,0.4094214,-0.056937307,-0.48972124,-1.1340848,1.0167742,-0.78796494,-0.8877808,0.616954,1.4271759,-0.30324543,0.4320805,0.98211694
329,1,MGS2,0.5301641,0.23143022,0.8046994,1.7063036,-0.0023723464,0.12238757,-0.13418621,-1.4916266,1.477783,-0.12492465,-1.6155798,-0.5847511,1.7260312,-1.0358605,-0.71627873,1.5513303
330,1,MGS2,1.484142,2.3833,0.745337,-0.9155003,-1.2295558,0.14088191,1.1163172,-0.17563902,1.0621787,1.101296,-0.5348362,0.43251467,1.4656636,0.76295483,-0.3084764,0.33901626
331,1,MGS2,-0.6764449,-2.0768118,0.48990312,-0.53917724,0.44135356,-0.53975797,0.42389798,0.8828747,0.530793,-0.32398543,-1.3714558,-0.4247966,-0.33398855,0.70943856,1.0275022,0.34607977
332,1,MGS2,0.53903157,-2.207153,0.40994933,0.35662693,0.6262231,-0.5649815,0.2889628,0.76663977,-0.78430194,0.4819534,0.02905459,-1.248938,0.5374966,-0.84846014,-1.2247158,0.08305271
333,2,MGS3,1.3364687,1.7184922,0.16041037,-1.0828635,0.6800127,-0.02927881,-0.121870235,-0.32989284,0.7042559,1.4593824,1.5495276,1.2093261,0.21292913,-0.20830512,-0.36667448,-0.22351164
334,3,MGS4,2.2046568,1.2589297,-0.6070611,0.45715505,0.8194493,0.7170298,-0.03543476,1.866366,0.60275584,-0.780176,0.7371211,-0.32677606,-0.09773885,-0.4952836,-1.9206206,-0.095697396
335,0,MGS1,0.4896989,-0.32629284,0.060381927,-1.0841331,-1.5403616,-0.53918743,1.6792684,-0.07294937,-0.9956773,-0.2722251,-0.5107106,1.1851022,0.31496483,0.64654785,0.8212799,-1.1808155
336,2,MGS3,2.483963,0.44140956,-0.49099028,-0.7055984,1.0431912,-0.51438755,0.5046555,-0.11327563,0.43517175,-1.6328257,0.9174125,0.01889755,-0.6209066,0.29167038,-1.008283,-0.28243014
337,1,MGS2,1.8039905,1.3789934,0.70108515,0.29775974,0.7389743,0.5300465,1.584738,1.3444135,1.5835196,-0.12089358,-0.96683514,1.2429403,0.8553304,0.22073966,-0.661854,-0.66612077
339,1,MGS2,-0.33983165,-2.3924513,-0.5830222,1.2551425,2.3920383,-0.20755842,-0.063028716,1.7478312,1.0014317,-2.1062703,-0.91104376,1.3807601,0.15007184,-0.40318614,0.92510855,-1.5145005
340,1,MGS2,0.42010835,0.11377556,1.0277258,-0.122151844,0.7006542,0.22128433,-0.83694106,-0.30199865,-0.13320652,0.62194175,0.06683648,-0.8806971,0.7475901,0.26709643,-0.6545254,1.724395
341,1,MGS2,1.1698015,-0.5396747,0.5776711,1.3446794,0.8759519,-0.14334306,-1.275668,-0.62340957,0.86686313,0.53884387,-1.2324128,-0.60292965,0.39194235,-0.7665357,-0.8438076,1.0657647
342,1,MGS2,0.86768585,-0.117574364,-0.101724595,1.0758679,0.9810991,-0.087232955,-0.9287462,0.25098154,-0.2713684,0.39453238,-0.27358815,-1.542487,0.7935949,-0.86256605,-1.4217308,0.7830304
343,1,MGS2,-0.66294473,0.8047855,0.41285202,0.01187303,-0.46301836,0.4261515,0.20420313,-1.2124914,-0.22715402,0.68905616,0.55247396,-0.40117353,1.9368253,-1.1035237,-0.7077348,-0.14258248
345,2,MGS3,1.2656095,0.108408764,-0.20424728,-0.70986134,-0.6946475,-1.1435918,-0.112536825,-0.38722336,-0.5413752,0.116735674,0.14771192,1.2251763,-0.23957308,0.44457993,-0.12854668,-0.5071454
347,0,MGS1,-1.5837032,-0.9681013,-0.40909266,0.3755899,-0.6331285,1.5360637,0.32446104,0.15220183,1.0403112,-0.9814761,-0.5126254,-0.6965095,0.61365455,-0.7771432,-0.7262566,-0.6518478
348,0,MGS1,0.5691081,-0.1922562,0.62695783,-0.09628884,0.5157528,-0.56358016,0.041418716,-0.92685384,0.38779652,0.5645935,-0.5796813,-0.7628183,1.0342889,-0.443107,-0.3034532,1.9284674
349,0,MGS1,0.3409101,0.1660973,0.5492447,0.66488063,-0.19916514,0.47000745,0.21402039,0.21678492,0.5427177,0.40983275,-0.36664036,-1.0528058,2.329923,-1.0365063,-1.029845,0.16571636
350,0,MGS1,1.2452937,0.4949029,0.835554,-0.44287524,-0.43673745,0.55958414,0.13782237,-0.24009694,0.5464378,1.0225244,-0.962122,0.12499095,-0.59765625,0.049656373,-0.6410844,0.8464927
351,0,MGS1,1.3038676,0.47456867,-0.052454676,1.2692388,0.49473318,0.42785326,-1.0028191,-0.49676302,-0.34259835,0.2755633,0.16313215,-1.5134032,0.861975,-1.2277933,-1.6114624,1.7058979
352,0,MGS1,-1.3216317,-2.8221889,2.289127,0.85072374,-0.22734803,-0.4575198,0.30756024,-0.17424104,1.5172117,-0.46576744,-2.0210755,0.05875479,-0.16970101,-0.15301767,-0.23416407,-0.76251435
353,0,MGS1,0.10950619,0.6114573,-0.044426415,0.07013907,-0.9504752,0.69897234,0.16887929,-0.2625714,0.042184908,-0.22249827,-0.74954313,0.05862872,0.2600582,-0.2384619,-1.4698179,-1.040599
354,0,MGS1,1.5273337,-0.43229815,0.009148059,0.5330313,-0.42910942,0.30783293,-0.50286674,-0.6082717,-0.6352694,0.45632356,0.21527404,-0.70461935,-0.39496225,-0.75142384,-2.1405053,-0.15721565
355,0,MGS1,1.2221727,-1.3154399,-0.20863453,-1.4865137,-1.0560627,-0.36162293,0.78455776,1.2925717,-1.0442824,0.29861897,0.168071,-0.22106005,-0.20479205,0.24584721,-1.254979,-0.93352616
356,0,MGS1,1.8546965,0.919307,2.018512,-0.6761907,-0.8709344,0.8966271,-1.3078793,-0.3003261,0.025980838,1.175207,-0.6499667,0.08739762,-0.3980443,0.31227198,-1.5373455,0.66995853
357,1,MGS2,2.1669347,-0.04422629,0.81009996,-0.07501829,-0.6343802,-0.44506228,-0.30026045,-0.015216693,0.02344691,0.8150322,-1.22967,0.23967776,-0.112695366,-0.13494198,-1.0199612,0.309459
358,1,MGS2,0.84475386,0.6209461,0.28557563,-1.2951742,-0.10562071,1.2268071,-1.6976495,-0.8700904,0.16358387,1.252968,-0.2433204,-0.9816068,0.60458255,-0.5909015,-0.66238797,2.0842905
359,1,MGS2,0.5898541,-1.3728368,0.67713404,0.3770349,0.38587055,0.48637155,-0.2757195,0.0023184922,-0.05052882,0.4651818,-0.8592364,-1.8331208,0.29386213,-1.3989849,-1.46134,0.77996475
360,1,MGS2,0.68679684,-0.23588967,-0.585028,-0.6695595,-0.5362508,0.109983,-0.73298335,-0.015031646,-0.15745598,0.0015917206,-0.8682533,0.8675297,-1.0712123,0.2910331,0.19778755,0.24419813
361,1,MGS2,-0.15181501,-2.0340931,-0.8248681,1.2909808,1.2870005,0.1736025,-1.4862326,0.4418036,-0.48435307,-0.7607219,-0.74600935,-1.300973,-0.010852279,-1.2230421,-0.9321414,0.09164477
362,1,MGS2,0.059147857,0.94484466,-0.19097625,-1.038541,0.054047853,1.1239011,-0.7471851,-0.9913509,-0.1724353,1.3276327,0.5766347,-0.45336378,0.71860033,-1.596809,-0.85902494,1.4058065
363,1,MGS2,1.7273299,1.5855677,0.43318638,-0.048868213,0.8916044,-0.85939175,-0.43326432,-0.11094007,-0.44035628,1.6532736,-0.32738125,1.0906627,0.60401905,0.13639067,-0.5269229,0.3835794
364,3,MGS4,1.1372849,0.98891824,0.5059295,0.686329,-0.36089697,0.49154022,0.14567058,0.28504914,-0.26017997,0.19851907,-0.8643869,-0.28062624,0.81109947,0.1309645,-1.5502259,-1.0132399
365,2,MGS3,1.7922901,2.3664913,0.9578081,-0.7465538,-1.9455643,-0.65918225,1.310063,-0.75051165,0.2862391,0.58875215,-0.29001343,1.3652816,1.8000883,-0.15651615,-0.6737774,0.5480056
367,2,MGS3,-0.11160109,-1.0728838,0.81113726,-1.4516698,-0.6827307,-0.5926161,-1.2581295,0.32198006,-0.69343483,-0.36108008,0.08324255,0.5565545,-0.1401671,-0.0021630842,-0.34560007,0.27787235
368,2,MGS3,1.2842884,-1.5592262,1.5072303,0.45897195,-0.089056276,0.09385595,-1.3384852,-0.23231801,0.016667608,-0.26383457,-0.94728327,-0.7346947,0.46739706,-0.30978957,-1.2997574,1.1965098
369,1,MGS2,-0.002049442,0.45078176,0.18564126,0.4575525,0.76494646,-0.5097259,-0.6424253,-1.2362612,0.6303913,1.0061325,-0.8971658,0.26443744,1.9117962,-0.16050005,0.061923124,0.34672198
370,2,MGS3,0.8591881,1.9011916,0.37580666,-0.18788248,-1.0371934,-0.08770357,0.10220037,-1.7612576,0.56634414,1.043413,-0.45673072,1.2463224,1.2888314,-0.1981903,-0.60880315,0.0056996597
371,2,MGS3,-0.1708641,-0.244794,-0.1443595,-0.36930242,0.3183181,0.16153108,-0.37463382,-0.59978193,-0.59233856,1.0118946,0.67302537,-1.2388284,0.77252924,-0.5994107,-1.0899456,0.67961866
372,2,MGS3,1.9267076,1.797472,0.27830896,0.97809285,0.45035717,-0.36215025,-0.4319612,-0.8733058,0.19840015,1.4225365,-0.10125406,0.43027812,0.002769201,0.21872413,-0.811385,0.54353344
374,2,MGS3,1.4623473,-0.24337372,-0.20535967,-0.9477632,-0.83736295,-0.18408425,-1.1223074,0.69927275,-0.84350115,-0.4557925,-0.2701816,0.8826297,-0.78541934,1.1491642,-0.63492954,-0.4651518
375,0,MGS1,1.0299327,-0.71502686,0.1386346,0.49724665,-0.65632415,0.6392484,0.5963378,1.0531793,0.065942645,-0.41675878,-1.4297901,-0.75098443,0.718272,0.07955116,-1.5968456,-1.5777718
376,0,MGS1,1.7114854,-0.3438907,0.9610655,-1.1589149,-1.1074632,-0.18131205,-0.66469985,1.1779788,-0.85094154,-0.39749995,-0.5331673,0.38841665,-0.56356895,1.366652,-0.75549453,-0.55347836
377,0,MGS1,1.165631,0.89052147,1.4856471,-0.5295342,-1.1359246,0.04816065,0.8104638,-0.4325151,0.716236,0.74995863,-1.5737886,1.0448662,0.25533295,0.5134706,-0.45459992,-0.50530523
378,1,MGS2,0.48175037,-0.7151645,-0.5312021,-0.39676896,-0.48669606,-0.31587574,0.23774397,0.8322822,-1.0803369,-0.45740882,0.4086799,-0.26680177,-0.6497455,0.38242328,-1.361703,-1.2193617
379,0,MGS1,-0.1611847,-3.4455392,-0.8919893,-0.39682811,-0.6348418,-0.8149148,0.3022186,1.2947235,-1.0964134,-1.1303595,0.532548,-0.8917417,0.084672585,-0.5353541,-0.6845422,-0.99359894
380,1,MGS2,-0.33059514,-2.490668,-1.0723851,2.0999415,1.5888165,-0.45373505,-1.6249669,0.6468758,-0.7362226,-0.5999822,-0.23721662,-1.0116357,-0.5131079,-0.588425,-0.91805595,-0.95225435
382,2,MGS3,2.4287326,1.9030975,0.8396106,-0.20612712,0.13132189,0.15380721,-0.8021907,-0.3570069,-0.6487324,1.6877768,0.4983719,0.23504163,0.65202343,0.63634187,-1.5214939,0.65962225
383,3,MGS4,1.0362749,-0.16739036,0.08940847,-0.00549469,0.99801767,0.007839428,-0.15364015,0.5316233,-0.25791916,1.1989847,0.041780166,-1.9030061,1.3324971,-0.4964345,-1.2554499,1.035908
384,0,MGS1,-0.8606658,0.13416412,-0.67389274,1.4194987,1.6849532,-0.06272681,0.08720115,-0.112789184,1.098045,-0.56352264,-1.6824032,-0.11073811,1.6769733,0.43991926,0.43150067,0.68534845
385,2,MGS3,0.68782413,-1.0218185,2.1338172,-0.5181523,-0.4867427,0.37716964,-0.6069635,-0.48477966,0.14084694,0.4415954,-0.6091447,-0.9499441,0.3350628,-0.4460787,-1.1498262,1.8709466
386,0,MGS1,-0.29883826,-0.790263,-0.032525588,-1.2619176,-0.051486768,-0.24342133,-0.40205914,-0.29982644,0.32251033,0.13658822,-0.17313278,0.30800697,-0.0024254583,-0.18546936,0.4782409,0.66541064
387,1,MGS2,-0.51013285,-1.6015908,-0.36351243,-0.14738409,-0.027217872,-0.92399704,-0.025084427,0.47103667,-1.1375178,-0.5187896,0.8188686,-0.41691905,0.3232677,-0.29423097,-0.57584894,-0.5273032
388,3,MGS4,0.8922101,1.2212397,0.6312458,-1.2989285,-0.78706557,0.3632271,0.62619597,0.45755398,-0.7873419,1.2850285,0.57039875,-0.52199036,0.006798458,0.16569436,-1.411118,0.25173372
389,0,MGS1,0.67262924,1.0431949,-0.25067842,-1.0135657,-0.819665,-0.053532846,-0.0070791994,0.09220638,-0.9200812,0.6114162,1.1670561,0.0040511866,0.25976405,-0.15057246,-1.1440468,-0.24626708
390,1,MGS2,1.3306345,1.4152421,0.15109025,-1.4905949,-1.0241274,0.14493446,-0.46838686,-0.52253085,0.030225212,0.99093145,0.29468495,0.94005114,-0.08341891,0.35562077,0.07511342,-0.078556456
391,1,MGS2,-0.8348505,-1.97874,-0.29223433,-0.18524164,0.89648056,-1.3617187,-0.18017182,0.019919068,-0.14697999,-0.12921035,-0.31188646,0.27829266,-0.04913116,0.5490095,0.5648692,-0.08630278
392,2,MGS3,1.2686876,-0.054508336,0.79556435,-1.5211908,-0.28220192,-0.91714025,-0.21024668,-0.5679105,-1.3066441,-0.3093722,1.8130515,-0.24292524,1.185658,0.497518,-0.137937,0.2360168
394,0,MGS1,0.7691672,-0.52083725,-0.40376487,-0.019162718,-1.0249084,0.09183574,0.37414262,0.037222393,-1.4822971,-0.3087174,-0.44553295,0.44602242,0.28741273,0.47747365,-1.199151,-1.8738213
396,0,MGS1,-0.3221578,-2.804425,-0.7095572,0.036449537,-0.2030429,-0.24675071,1.4773864,1.2780387,-0.81174314,-1.720874,-0.7489802,-0.892758,1.4336816,0.40588918,-0.6804655,-1.2131941
397,3,MGS4,0.64883816,-1.4495459,-0.010233032,0.8936801,2.2953591,-0.5907862,0.3095685,1.5931082,-0.7862583,-0.6440915,-0.14845347,-1.2472473,1.6587766,2.2428312,0.743731,-2.1960618
398,2,MGS3,0.45432928,-0.06549428,0.3882923,-1.0881544,-0.9548757,-0.04980626,1.6846044,0.91325784,-1.2913033,0.19266337,-0.5341507,0.37148106,0.45136535,1.50607,-0.8766585,-2.0131915
399,2,MGS3,-0.17975259,-0.24109232,-1.7337922,1.2476698,0.95241916,-0.6293299,0.24334517,0.41994685,-1.3125843,-0.5747435,0.32333338,0.107614204,0.24617249,1.5275093,-0.86966145,-2.4139273
401,1,MGS2,-0.23943543,-0.74824214,-0.49266487,-0.7783087,-0.45291182,-0.6077361,1.0918233,-0.038103733,-0.40022945,-0.24659476,-1.2643347,1.2606157,-0.3115246,1.5071598,0.794952,-1.5584718
402,2,MGS3,-1.7183268,-0.13254651,-0.02968462,0.14099896,0.33096597,-0.014158256,0.1479462,-0.8610254,-0.625681,0.3913408,0.614816,-0.39617324,1.0901394,-0.15426402,-0.59358495,-0.73206615
403,3,MGS4,1.4696488,-0.084645644,-0.6237304,-0.2984772,-0.9471464,-0.08552956,0.023725238,0.69853294,-1.7101018,-0.5405058,0.54665846,-0.16085811,-0.42768008,-0.38680395,-0.9685001,-0.40093878
404,0,MGS1,1.956863,0.5706632,0.62401026,-2.4061172,-1.774291,-0.748533,1.1757339,-0.19202338,-0.76532006,1.1486689,0.40380663,0.6829154,0.4274063,0.13447037,0.13911292,0.6885934
405,0,MGS1,1.3890452,1.133071,-0.035722777,-1.4830178,1.4706123,-0.10738809,0.90605175,-0.45237204,-0.48186916,-0.08463816,2.8286486,-1.3262837,1.4903494,-0.99450374,-1.0418668,0.5198207
406,0,MGS1,0.97339267,-0.49088067,0.16077238,0.27652425,2.333666,-1.1674027,-1.1050667,0.36326498,0.51713765,-0.4351208,1.2066422,0.43088472,-0.088912,-0.573445,0.24501678,-1.3255917
407,1,MGS2,-0.30509472,0.3540082,-0.53966796,-0.5162305,-1.6419181,0.5838026,0.30473346,-0.12303896,-0.2452051,-1.2512817,0.36017728,-0.16169904,1.4689091,-0.95626944,0.09386768,-0.035189442
409,2,MGS3,0.4350999,-1.310449,0.23991589,-0.4768384,-0.53102326,-0.42032954,-1.5634216,0.53707796,-1.3418645,-1.03761,0.43749264,-0.17250013,0.17466167,0.31811568,0.23768403,0.2117515
410,1,MGS2,-0.0058157924,-0.08664816,0.04383414,-0.71679795,1.1561303,-0.3056136,0.81564146,0.71849006,0.3720311,-1.7884084,1.448311,-0.65382004,0.70811,-0.7279016,-0.92206323,-1.9778997
411,3,MGS4,2.0520911,1.8135122,-1.163883,1.0082589,1.862756,0.78808963,-0.39649022,0.96128684,0.5400773,-0.4687104,0.917608,0.058505725,0.6848738,-0.3277617,-1.1976948,-2.3075473
412,2,MGS3,1.4406133,1.5040482,-0.41443056,-0.75811064,0.60288626,-0.050132625,1.974438,-0.24884763,-0.11240294,-1.0958614,2.3797138,-0.27995175,1.4465985,0.5226349,-1.4686972,-2.0047278
413,0,MGS1,0.64105844,-2.9377584,0.42761874,-1.039125,-1.3488457,-1.2468879,0.91513693,1.1977758,-1.3861369,-0.95087874,0.98482186,0.04724123,-0.88140804,1.6027899,-0.042932633,-1.6325529
414,0,MGS1,1.9591817,0.62572867,0.41705027,-0.21166843,1.419244,-0.32875818,-1.542536,0.9018067,-1.1375898,0.8620203,2.1329808,1.7804432,-0.14831485,0.9923465,-0.5227391,-1.8822848
415,0,MGS1,2.3105474,-0.27791545,-0.2820539,-1.7494334,0.94574213,-0.39970297,1.4572871,1.1103162,-0.22470008,-0.3968029,2.4530916,-1.3782071,0.19177528,0.38300115,-1.4026502,-1.6817714
416,3,MGS4,1.2105924,2.2545512,-0.91130507,-0.33344588,2.1381266,0.38659897,-0.16477442,-0.01670528,-0.32531786,1.2340258,1.1394598,1.453387,1.298762,1.4578388,-0.5966934,-1.8567188
417,3,MGS4,0.18059373,0.6046914,-0.77060944,1.1214273,3.3340034,-0.62177557,-0.15234895,0.24437174,0.86829156,0.73409134,-0.2839877,0.6881084,1.7376837,0.57054013,0.49049112,-1.109464
418,2,MGS3,0.95893383,-0.2574303,-0.794673,-0.72830266,1.5051877,-0.05845622,0.63262683,0.45224687,-0.48338497,-1.5497898,1.1095312,-0.68106365,1.107113,-0.72509986,-0.44639343,-1.6903652
419,3,MGS4,0.9410109,-0.12995088,-1.7534355,1.1337727,2.1035128,0.22012436,-0.65459883,1.5087188,-0.16815348,-0.9729655,-0.5573596,0.8915641,0.14564867,0.49777234,-1.184645,-2.8446689
420,3,MGS4,1.977449,1.7678034,-0.7165649,-0.46825638,0.13955478,0.6811278,1.1070379,-0.16681352,0.11372575,-1.3839175,1.8196809,-0.53185797,1.1338477,-0.81606907,-1.5759552,-0.88170004
421,2,MGS3,2.3439915,2.377005,0.29294878,-0.6162032,0.3269315,0.5911997,-0.02609497,0.68341357,-0.0591172,1.7219158,1.5414438,0.053327348,0.5114461,-0.4012486,-1.7857646,-0.4774611
422,2,MGS3,-0.060514737,1.1484648,-0.034996655,-0.20262888,0.21958722,0.70813507,0.1254132,1.1082765,0.98478425,-0.46693522,0.7883994,1.4229478,-0.018474104,-0.79341257,-1.7842997,-1.9073502
423,1,MGS2,-0.2883173,1.1070611,-0.3110015,0.06357405,1.712611,-0.2431723,-0.4841479,-0.9396439,1.5058525,-0.452773,0.26337108,0.99721664,1.2447213,-1.3445086,0.29021144,0.10259676
424,1,MGS2,3.2635348,1.4276109,-0.43787476,-0.08436527,1.2260311,-0.7950132,-0.4270376,0.28835258,0.29510495,-0.07852105,1.3909417,0.7129456,-0.20969716,0.010147069,-0.5591204,-1.2896818
425,0,MGS1,1.2847091,-2.9587255,0.45045283,-1.011925,-1.9137384,-1.3561522,0.8189336,0.9344632,-1.099872,-0.80258536,-0.62142944,1.0707076,-1.3754858,0.5083421,0.39335102,-0.9657235
426,2,MGS3,0.99143416,-0.30194533,-0.5774662,-0.6952667,0.014999637,-0.34090954,0.07601007,0.591826,-0.86809444,-0.89665675,0.76589924,0.033907063,-1.0653896,-0.56593037,-1.7301266,-0.5466611
427,1,MGS2,1.3977517,1.1584164,-0.15037306,-0.63103926,0.2127917,-0.5562678,-0.23746951,-0.23686503,0.23658435,0.81453365,0.5592041,1.2362363,0.004266414,-0.1656042,-0.66119546,0.060424447
428,3,MGS4,1.8073828,2.9835455,-0.9276154,2.8805444,2.565201,-1.2537711,-1.3008429,0.4063653,0.13575628,0.14189494,1.2033597,1.0880662,1.0669862,0.9997332,-1.6736028,-1.3083553
429,2,MGS3,-0.77686673,0.12708978,0.6047554,-0.6711342,0.8702482,-0.041941762,-0.5659538,-0.16881192,0.40813282,1.1309017,2.0013623,-0.30664665,0.32538646,0.52617574,-0.26236036,0.41897675
430,2,MGS3,-0.9143084,1.5925027,0.34475505,-0.2861749,-0.04630452,-1.0465702,1.2052726,-2.0694413,0.48014516,0.81105745,1.2146305,0.71960074,2.4872725,0.25531578,0.38691366,0.52004504
431,2,MGS3,-0.60493624,0.030152526,0.27647078,-0.592144,1.8970858,0.11668979,-1.0923678,0.10888866,0.20838736,1.0429798,1.1005056,-0.20881541,0.20897786,0.6936744,-0.25341284,0.33731583
432,2,MGS3,0.504283,-0.37851045,0.47388104,0.15574093,2.1446757,-1.1494019,-0.2850779,0.19560045,-0.47005287,0.64708406,2.5874724,-0.8988019,1.00788,0.7916104,-0.463108,-0.7663428
433,1,MGS2,-0.56516176,0.9725099,0.38140965,-0.7014996,0.9517836,-0.43115315,0.37770167,-0.3990714,0.8515466,1.2397594,1.6091794,0.7095174,0.55986506,-0.10651535,0.061438844,0.5220087
434,1,MGS2,1.8445998,1.1415507,-0.4085331,0.09725306,0.84147334,0.56000745,-0.73708826,1.1504861,-0.82406485,1.2091808,1.7409807,0.75072306,0.29289657,-0.39367145,-1.5444824,-0.7900217
