sample_id,z0,z1,z2,z3,mgs_level
218,0.022455662,0.06617066,0.01336173,0.009213496,MGS1
229,0.004838925,0.106784746,0.02489353,-0.0007493086,MGS1
237,0.0021741018,0.013929989,0.009257793,0.0160828,MGS1
243,-0.020602345,0.047457527,0.021481976,0.013164538,MGS1
246,-0.028328193,0.13232455,0.02146066,0.0033108504,MGS1
251,-0.022475366,0.0760238,0.024914086,-0.004470961,MGS1
254,0.0034026727,0.0024088211,0.027276978,0.006122925,MGS1
264,0.01949288,0.008399401,0.00501965,0.004023364,MGS1
265,-0.023907771,0.03849337,0.010832332,0.017464016,MGS1
266,0.011807755,0.08404373,-0.0060339794,-0.014071029,MGS1
286,-0.023833489,0.065702975,0.01151149,0.0017977403,MGS1
288,0.0039830804,0.070239425,-0.0033057034,-0.00084000546,MGS1
291,0.024258122,0.06835626,0.02142471,-0.008743137,MGS1
292,0.007569667,0.098458946,-0.0031936094,-0.006038759,MGS1
293,-0.023151346,0.030348774,-0.004275877,0.0074969637,MGS1
295,-0.010044485,0.06479092,0.014869519,-0.001213883,MGS1
307,0.020346291,0.070004925,-0.0014416799,0.0070064925,MGS1
308,-0.00836264,0.037300427,0.012961112,0.005254476,MGS1
311,0.032927886,0.08657487,0.029871069,0.00084889773,MGS1
313,-0.0023745,0.062403973,-0.0064256415,-0.017000768,MGS1
314,0.011578046,0.006428506,-0.030091524,0.0050147725,MGS1
315,0.020736627,0.0764329,0.030451573,-0.00069216546,MGS1
316,-0.014649905,0.11096302,-0.01687985,-0.003087869,MGS1
317,-0.010307234,0.07760671,0.00637123,0.004848228,MGS1
318,-0.0012675561,0.08626397,0.029844455,0.0131786475,MGS1
319,0.016667172,0.05800193,0.020575657,-0.0023052786,MGS1
320,0.0001816675,-0.004015155,0.015164167,0.0052718804,MGS1
321,-0.014844991,0.07162443,-0.0028224736,0.015865568,MGS1
322,0.006370172,0.09086874,-0.022806726,0.01020653,MGS1
324,-0.0066626407,0.05706465,-0.018907037,0.003996405,MGS1
335,0.019242108,0.115557596,0.014790162,-0.009569626,MGS1
347,-0.010613166,0.08445385,-0.0021789446,-0.014049146,MGS1
348,0.0038803816,0.06779289,0.0004210323,-0.0030498663,MGS1
349,-0.015643116,0.03436504,-0.00035586953,0.007170458,MGS1
350,-0.002850335,0.09583661,-0.007876169,-0.013780192,MGS1
351,0.009307653,-0.09875789,-0.011131957,-0.014274975,MGS1
352,-0.020961776,0.14041482,0.02421704,-0.014860168,MGS1
353,0.010582261,0.0033806115,-0.0021267086,-0.016716633,MGS1
354,-0.004954081,-0.0455108,-0.043516412,0.017950473,MGS1
