sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
94,-0.010068486,-0.006817149,0.002754949,0.032424137,-0.0075818915,0.0021792878,-0.0289158,-0.016454406,0.01009286,-0.00022136653,-0.018878944,-0.024701528,-0.0011723749,0.00040179305,-0.014768002,0.013928986,MGS4
95,0.06226022,0.086400434,0.122522935,-0.06502955,-0.09331544,-0.056147147,-0.06402447,-0.17832206,0.03356322,0.00660369,0.19459358,-0.109459974,0.23836255,-0.034106314,0.05167211,0.10713623,MGS4
106,0.036805816,0.053046856,0.096409276,-0.02956452,-0.074434035,-0.046788514,-0.0429636,-0.1212434,0.027241739,-0.012119212,0.11178173,-0.076405846,0.144324,-0.05209461,0.033171784,0.0818049,MGS4
107,-0.092975244,-0.21868174,-0.29268235,0.15492895,0.24562392,0.16092436,0.15646552,0.38529205,-0.08677995,0.0053385496,-0.41925293,0.30323797,-0.50924146,0.1227506,-0.06282999,-0.332072,MGS4
116,0.014435962,0.026017305,0.0706895,-0.027822418,-0.042159706,-0.017208809,-0.016310398,-0.08684586,-0.00624301,-0.01607322,0.09384671,-0.05492522,0.09894243,-0.020056263,0.020891096,0.071916,MGS4
124,-0.038739435,-0.057464685,-0.081844464,0.017006349,0.029413966,0.022023104,0.017096413,0.06389211,0.011111768,-0.0091417795,-0.07886461,0.080579005,-0.11376431,0.038220264,0.0009040688,-0.056449164,MGS4
125,-0.02399878,-0.055857446,-0.07399979,0.05378097,0.09633878,0.0720925,0.060477406,0.13834065,-0.037594505,-0.012128571,-0.14163831,0.09326195,-0.1873472,0.029882213,-0.052529834,-0.08107526,MGS4
133,-0.04778225,-0.18883388,-0.22459584,0.09545475,0.15925686,0.14300789,0.09593922,0.32677674,-0.07375189,0.015073218,-0.2985748,0.221839,-0.44289035,0.09832186,-0.10141322,-0.19716851,MGS4
148,-0.0191029,-0.011528961,0.003812911,-0.0046486245,0.025272263,0.022994386,0.0012513606,-0.0042690746,-0.0154424785,0.019505395,-0.0057008862,0.0070377933,0.0021167211,-0.0033902545,-0.009466842,0.013673189,MGS4
150,-0.060648147,-0.16700903,-0.22252397,0.12539572,0.18908797,0.14461292,0.1321335,0.32702118,-0.08386887,0.008102086,-0.374887,0.27330014,-0.5286334,0.06929937,-0.10763688,-0.24578571,MGS4
