"gene","frequency"
"HSF4",1
"HSPA12A",1
"HSPA14",1
"HSPA1L",1
"IARS",1
"IBTK",1
"ICAM1",1
"IDH2",1
"IER3",1
"IFIH1",1
"IFNAR2",1
"IFT140",1
"IGFBP3",1
"IL10RA",1
"IL1R1",1
"IL1RAPL1",1
"IL6R",1
"IL6ST",1
"IMPA1",1
"IMPDH1",1
"INA",1
"INAFM2",1
"INO80",1
"INSIG2",1
"INTS2",1
"IPO11",1
"IPO5",1
"IPO7",1
"IPO9",1
"IQCE",1
"IRF1",1
"IRGQ",1
"IRS2",1
"ISCA2",1
"ISLR",1
"ITFG1",1
"ITGA4",1
"ITGB2",1
"ITGB4",1
"JAM2",1
"JKAMP",1
"KANSL1L",1
"KAT5",1
"KATNA1",1
"KATNB1",1
"KB-1460A1.5",1
"KB-1572G7.3",1
"KCMF1",1
"KCNAB1",1
"KCNH5",1
"KCNH7",1
"KCNJ4",1
"KCNMA1",1
"KCNQ2",1
"KCTD16",1
"KCTD17",1
"KDELC1",1
"KDM3B",1
"KDM4A-AS1",1
"KDM7A",1
"KDM8",1
"KDSR",1
"KEAP1",1
"KIAA0825",1
"KIAA0895",1
"KIAA1109",1
"KIAA1468",1
"KIAA1522",1
"KIAA2022",1
"KIAA2026",1
"KIF21A",1
"KIF27",1
"KIF3B",1
"KIF5C",1
"KIT",1
"KLC2",1
"KLHL14",1
"KLHL17",1
"KLHL24",1
"KLHL28",1
"KLHL29",1
"KLK11",1
"KLRA1P",1
"KLRG1",1
"KMT2B",1
"KMT5C",1
"KNTC1",1
"KPNA4",1
"KPNA5",1
"KRBA2",1
"KRCC1",1
"KTN1",1
"KYAT1",1
"KYAT3",1
"LA16c-306E5.2",1
"LACC1",1
"LAMTOR3",1
"LANCL3",1
"LARGE2",1
"LATS1",1
"LDB1",1
"LDHA",1
"LDLRAD3",1
"LENG1",1
"LEO1",1
"LGALS3",1
"LHFPL3-AS1",1
"LIAS",1
"LIMK1",1
"LIMK2",1
"LIN7A",1
"LINC00467",1
"LINC00511",1
"LINC00641",1
"LINC00689",1
"LINC00997",1
"LINC01278",1
"LINC01285",1
"LINC01314",1
"LINC01578",1
"LINC01587",1
"LIPA",1
"LIPG",1
"LLGL2",1
"LLNLR-268E12.1",1
"LMAN2",1
"LPAR1",1
"LPGAT1",1
"LPXN",1
"LRCH2",1
"LRFN5",1
"LRIF1",1
"LRIG2",1
"LRP1",1
"LRP3",1
"LRP6",1
"LRP8",1
"LRRC40",1
"LRRC49",1
"LRRC8A",1
"LRRFIP2",1
"LRRTM2",1
"LSG1",1
"LSM5",1
"LSP1",1
"LTN1",1
"LUC7L2",1
"LUCAT1",1
"LYSMD3",1
"MAATS1",1
"MACF1",1
"MAD1L1",1
"MALT1",1
"MAN1A2",1
"MANEAL",1
"MAOA",1
"MAP2K1",1
"MAP2K7",1
"MAP3K10",1
"MAP4K3",1
"MAP7D2",1
"MAPK6",1
"MAPK8",1
"MAPK8IP1",1
"MAPK8IP2",1
"MAPKAPK5",1
"MARCH7",1
"MAZ",1
"MBOAT2",1
"MCC",1
"MCCC2",1
"MCF2",1
"MCRIP2",1
"MCTP1",1
"MCTP2",1
"MDFIC",1
"ME2",1
"MED15",1
"MED18",1
"MED20",1
"MED29",1
"MEF2A",1
"MEN1",1
"MERTK",1
"METTL7B",1
"METTL9",1
"MEX3C",1
"MFAP1",1
"MFN2",1
"MFSD14A",1
"MFSD14C",1
"MGA",1
"MGEA5",1
"MIER3",1
"MIOS",1
"MIPEP",1
"MIR568",1
"MKKS",1
"MLEC",1
"MLF1",1
"MLLT3",1
"MLST8",1
"MLX",1
"MMACHC",1
"MMGT1",1
"MMP14",1
"MMP19",1
"MMP28",1
"MOB3B",1
"MOB4",1
"MON2",1
"MORF4L1",1
"MOSPD2",1
"MPP1",1
"MPP2",1
"MPP6",1
"MRPL17",1
"MRPL3",1
"MRPL41",1
"MRPL44",1
"MRPL46",1
"MRPL47",1
"MRPS35",1
"MRS2",1
"MS4A6A",1
"MSH2",1
"MTERF2",1
"MTHFD1",1
"MTHFD1L",1
"MTIF2",1
"MTSS1",1
"MUTYH",1
"MVD",1
