gene,frequency
AGGF1P1,1
AGO3,1
AGPAT5,1
AHDC1,1
AIFM1,1
AK1,1
AK4,1
AK9,1
AKAP9,1
AKNA,1
AL022067.1,1
AL133243.4,1
AL356053.1,1
ALDOA,1
ALG1,1
ALKBH3,1
ALKBH5,1
ALKBH8,1
AMN1,1
ANAPC13,1
ANAPC15,1
ANAPC4,1
ANGEL1,1
ANGPTL4,1
ANKAR,1
ANKIB1,1
ANKMY1,1
ANKRD12,1
ANKRD13B,1
ANKRD28,1
ANKRD36C,1
ANKS1B,1
ANKZF1,1
ANO10,1
ANO3,1
ANO6,1
ANOS1,1
ANP32E,1
ANXA1,1
AP001046.5,1
AP3D1,1
AP3M1,1
APBA2,1
APC,1
APEH,1
APEX1,1
APH1A,1
API5,1
APLN,1
APPBP2,1
ARFGAP1,1
ARFGAP2,1
ARFGAP3,1
ARFIP1,1
ARHGAP17,1
ARHGAP21,1
ARHGAP23,1
ARHGAP29,1
ARHGAP32,1
ARHGAP33,1
ARHGAP4,1
ARHGDIA,1
ARHGEF17,1
ARHGEF40,1
ARHGEF6,1
ARHGEF9,1
ARID2,1
ARIH1,1
ARL2,1
ARL4A,1
ARL4C,1
ARL6,1
ARL6IP4,1
ARL8B,1
ARMC9,1
ARSG,1
ASAH1,1
ASAP3,1
ASB6,1
ASL,1
ASXL3,1
ATAD1,1
ATAD5,1
ATCAY,1
ATE1,1
ATF2,1
ATF7IP,1
ATG12,1
ATG16L2,1
ATG2B,1
ATG9A,1
ATL1,1
ATM,1
ATP11A,1
ATP1A3,1
ATP2B1,1
ATP5D,1
ATP5F1,1
ATP5G1,1
ATP5L,1
ATP6AP2,1
ATP6V0A1,1
ATP6V1B2,1
ATP8A2,1
ATP8B1,1
ATP9B,1
ATRNL1,1
AVIL,1
AVL9,1
AXIN1,1
AZI2,1
B3GALT1,1
B3GAT2,1
B3GAT3,1
B4GALNT1,1
B4GALT1,1
BAG1,1
BAG6,1
BAIAP2,1
BAIAP2-AS1,1
BANF1,1
BARHL2,1
BAZ2B,1
BBIP1,1
BBS10,1
BBS4,1
BBS7,1
BCAN,1
BCCIP,1
BCKDK,1
BCL2,1
BCL9L,1
BCLAF1,1
BDP1,1
BEX5,1
BHLHE22,1
BICD1,1
BIN1,1
BMP3,1
BMPR1A,1
BMT2,1
BNIP3,1
BOP1,1
BPTF,1
BRAF,1
BRF1,1
BRINP1,1
BRIX1,1
BRPF3,1
BRWD3,1
BSCL2,1
BSG,1
BTAF1,1
BTBD3,1
BTF3,1
BTN3A3,1
C10orf10,1
C11orf57,1
C11orf58,1
C11orf87,1
C12orf10,1
C12orf43,1
C14orf1,1
C14orf142,1
C16orf45,1
C16orf58,1
C18orf25,1
C18orf8,1
C19orf25,1
C19orf43,1
C19orf45,1
C19orf53,1
C1orf145,1
C1orf159,1
C1orf27,1
C1orf50,1
C1orf61,1
C1QTNF3,1
C1QTNF5,1
C2orf49,1
C2orf71,1
C3orf18,1
C4orf22,1
C5orf51,1
C6orf1,1
C6orf62,1
C7orf43,1
C7orf61,1
C8orf4,1
C9orf72,1
CA9,1
CABIN1,1
CACNA1H,1
CACNB4,1
CACTIN,1
CACYBP,1
CADM2,1
CALCOCO1,1
CALCOCO2,1
CALM2,1
CAMSAP1,1
CAND1,1
CAPN15,1
CAPN7,1
CASQ1,1
CATSPER2P1,1
CBR4,1
CBX1,1
CBX7,1
CCDC107,1
CCDC12,1
CCDC120,1
CCDC124,1
CCDC126,1
CCDC127,1
CCDC134,1
CCDC180,1
CCDC186,1
CCDC22,1
