"gene","frequency"
"GXYLT1",1
"H1FX",1
"H2AFV",1
"H2AFX",1
"H3F3A",1
"HAGH",1
"HAR1B",1
"HBA1",1
"HDAC2",1
"HDAC3",1
"HEATR5A",1
"HECTD2",1
"HES4",1
"HIBCH",1
"HID1",1
"HIF1A",1
"HIGD1A",1
"HIGD2A",1
"HIKESHI",1
"HINT2",1
"HINT3",1
"HIPK1",1
"HIST1H2AC",1
"HIST1H3E",1
"HIVEP2",1
"HKDC1",1
"HLA-C",1
"HLA-E",1
"HMGB3",1
"HMGCS1",1
"HMGN2",1
"HMMR",1
"HNRNPC",1
"HNRNPH3",1
"HNRNPU",1
"HNRNPUL1",1
"HNRNPUL2-BSCL2",1
"HOOK1",1
"HOOK3",1
"HP1BP3",1
"HPCAL1",1
"HPRT1",1
"HPS1",1
"HRCT1",1
"HS6ST1",1
"HS6ST3",1
"HSD17B10",1
"HSPA5",1
"HSPA8",1
"HSPB6",1
"HSPBP1",1
"ICA1L",1
"ICE1",1
"ICMT",1
"IDH3B",1
"IDH3G",1
"IDNK",1
"IDS",1
"IER2",1
"IFI6",1
"IFIH1",1
"IFITM2",1
"IFRD2",1
"IFT43",1
"IFT52",1
"IFT80",1
"IGSF21",1
"IGSF9B",1
"IK",1
"IKBKAP",1
"IKZF2",1
"IL17RC",1
"IL17RD",1
"IL18BP",1
"IL20RA",1
"IL6ST",1
"ILVBL",1
"IMPA1",1
"IMPAD1",1
"INAFM2",1
"INO80D",1
"INTS1",1
"INTS7",1
"IPMK",1
"IPO13",1
"IPO4",1
"IQCH",1
"IQSEC2",1
"IRAK1BP1",1
"ISYNA1",1
"ITCH",1
"ITGA10",1
"ITGB2",1
"ITM2C",1
"ITPA",1
"ITSN2",1
"JADE2",1
"JAK1",1
"JAZF1",1
"JHDM1D-AS1",1
"JMJD1C",1
"JMJD8",1
"JPX",1
"JUN",1
"JUND",1
"KANSL2",1
"KATNA1",1
"KB-1460A1.5",1
"KBTBD3",1
"KCNA2",1
"KCNAB1",1
"KCNH2",1
"KCNJ16",1
"KCTD13",1
"KCTD16",1
"KCTD17",1
"KCTD21-AS1",1
"KCTD7",1
"KCTD9P4",1
"KDELC1",1
"KDELR1",1
"KDM2B",1
"KDM3A",1
"KDM3B",1
"KDM6B",1
"KEAP1",1
"KHSRP",1
"KIAA0100",1
"KIAA0232",1
"KIAA0355",1
"KIAA0586",1
"KIAA1024",1
"KIAA1211",1
"KIAA1217",1
"KIAA1429",1
"KIAA1468",1
"KIAA1549L",1
"KIAA2022",1
"KIF13B",1
"KIF2C",1
"KIF3A",1
"KLC2",1
"KLC4",1
"KLF10",1
"KLF12",1
"KLF8",1
"KLHDC10",1
"KLHL18",1
"KLHL24",1
"KLHL32",1
"KLHL34",1
"KMT2A",1
"KMT2B",1
"KMT2E",1
"KMT5A",1
"KMT5B",1
"KPNA2",1
"KRAS",1
"KRBOX1",1
"KREMEN1",1
"KRTCAP2",1
"KXD1",1
"KYAT3",1
"L2HGDH",1
"LA16c-306E5.2",1
"LACE1",1
"LACTB2",1
"LACTBL1",1
"LAMC1",1
"LANCL3",1
"LATS1",1
"LATS2",1
"LCLAT1",1
"LCMT2",1
"LCOR",1
"LCORL",1
"LDOC1L",1
"LECT1",1
"LFNG",1
"LGALS4",1
"LGMN",1
"LGR5",1
"LIMA1",1
"LIMK1",1
"LIN7A",1
"LINC00094",1
"LINC00265",1
"LINC00472",1
"LINC00473",1
"LINC00641",1
"LINC01105",1
"LINC01123",1
"LINC01140",1
"LINC01170",1
"LINC01176",1
"LINC01503",1
"LIPA",1
"LITAF",1
"LLPH",1
"LMF1",1
"LMF2",1
"LMLN",1
"LMNB2",1
"LONRF2",1
"LPGAT1",1
"LPP",1
"LRCH2",1
"LRCH4",1
"LRIG1",1
"LRIT2",1
"LRP10",1
"LRP2",1
"LRP8",1
"LRRC37A17P",1
"LRRC37A3",1
"LRRC37BP1",1
"LRRC40",1
"LRRC42",1
"LRRC59",1
"LRRC75A",1
"LRRCC1",1
"LRRD1",1
"LRRFIP1",1
"LRRN2",1
"LRRTM2",1
"LSAMP",1
"LSM3",1
"LTBP2",1
"LTBP3",1
"LUC7L2",1
"LVRN",1
"LY6E",1
"LY6G5B",1
"LY6H",1
"LYN",1
"LYPLA2",1
"LYRM2",1
"LYRM7",1
"LZTS1",1
"MAATS1",1
"MACF1",1
"MAD1L1",1
"MAFF",1
"MAGED1",1
"MAK",1
"MAK16",1
"MAMDC4",1
"MAN1A1",1
"MAN1B1",1
"MAN2A2",1
"MAP1LC3A",1
"MAP2K1",1
"MAP3K1",1
"MAP3K19",1
"MAP3K5",1
"MAP3K7",1
"MAP3K7CL",1
"MAP4K4",1
"MAP7D1",1
"MAP7D2",1
"MAP9",1
"MAPK1",1
"MAPK10",1
"MAPK1IP1L",1
"MAPK3",1
"MAPK6",1
"MAPK8IP2",1
"MAPKAPK3",1
"MAPT-IT1",1
"MARC1",1
"MARCH4",1
"MARCH6",1
"MARK2",1
"MAST2",1
"MAT2B",1
"MATR3",1
"MAX",1
"MBTPS1",1
"MCAM",1
"MCC",1
"MCCC1",1
"MCL1",1
"MCM3AP-AS1",1
"MCM7",1
"MCOLN1",1
"MCRS1",1
"MDH1",1
"MECR",1
"MED12",1
"MED12L",1
"MED13",1
"MED16",1
"MED22",1
"MED8",1
"MEGF10",1
"MET",1
"METTL14",1
"METTL17",1
"MEX3D",1
"MFAP3L",1
"MFN2",1
"MFSD11",1
"MFSD12",1
"MFSD5",1
"MGAT5",1
"MGAT5B",1
"MGST1",1
"MIA3",1
"MIAT",1
"MIB2",1
"MICAL3",1
"MICU3",1
"MIDN",1
"MIER1",1
"MIER2",1
"MIR100HG",1
"MIR600HG",1
"MIR646HG",1
"MKL1",1
"MLF1",1
"MLLT3",1
"MLLT4",1
"MLST8",1
"MMGT1",1
"MMP24-AS1",1
"MOAP1",1
"MOB1B",1
"MOB3A",1
"MON2",1
"MPC1",1
"MPP2",1
"MPP6",1
"MRC1",1
"MRFAP1",1
"MRM2",1
"MRO",1
"MRPL1",1
"MRPL18",1
"MRPL19",1
"MRPL46",1
"MRPL54",1
"MRPS11",1
"MRPS23",1
"MRPS27",1
"MRPS30",1
"MRPS31P5",1
"MRPS34",1
"MRPS35",1
"MRPS7",1
"MRRF",1
"MSANTD3-TMEFF1",1
"MSANTD4",1
"MSH6",1
"MSL2",1
"MST1L",1
"MT-RNR1",1
"MT2A",1
"MTCH1",1
"MTDH",1
"MTHFD1",1
"MTHFSD",1
"MTMR6",1
"MTMR7",1
"MTX1",1
"MUC20P1",1
"MUTYH",1
"MXD4",1
"MYD88",1
"MYEF2",1
"MYH7B",1
"MYL12A",1
"MYL4",1
"MYO16",1
"MYO1F",1
"MYO5C",1
"MYO9A",1
"MYO9B",1
"MYOM3",1
"MYRIP",1
"MYSM1",1
"N4BP2L2",1
"NAA50",1
"NACC2",1
"NAP1L2",1
"NAPA",1
"NARFL",1
"NARS",1
"NASP",1
"NAT14",1
"NAT6",1
"NBEAL2",1
"NBPF11",1
"NBPF14",1
"NBR2",1
"NCAPH2",1
"NCKAP1L",1
"NCLN",1
"NCOR1",1
"NDE1",1
"NDFIP1",1
"NDRG3",1
"NDST1",1
"NDST2",1
"NDUFA13",1
"NDUFA2",1
"NDUFB5",1
"NDUFV1",1
"NEBL",1
"NECAB1",1
"NECTIN2",1
"NEDD9",1
"NEK7",1
"NEK9",1
"NELFCD",1
"NELL2",1
"NEMF",1
"NEO1",1
"NET1",1
"NETO1",1
"NEURL1B",1
"NEURL4",1
"NEUROG1",1
"NF1",1
"NFAT5",1
"NFATC1",1
"NHLRC3",1
"NIFK",1
"NIN",1
"NIP7",1
"NIPAL1",1
"NKAIN2",1
"NLGN2",1
"NLGN3",1
"NLGN4Y",1
"NLK",1
"NLRP1",1
"NLRX1",1
"NME7",1
"NOD1",1
"NOL3",1
"NOLC1",1
"NONOP2",1
"NOP9",1
"NOTCH2NL",1
"NOV",1
"NOVA1",1
"NOX4",1
"NPAS2",1
"NPC1",1
"NPIPB15",1
"NPPC",1
"NPRL2",1
"NPRL3",1
"NPTX2",1
"NPTXR",1
"NR1D2",1
"NR2C2",1
"NR2F1",1
"NR4A2",1
"NR4A3",1
"NRG1",1
"NRG3",1
"NRL",1
"NRSN1",1
"NRXN1",1
"NRXN3",1
"NSA2",1
"NSF",1
"NSMCE4A",1
"NSUN5",1
"NTNG1",1
"NUBP2",1
"NUCB1",1
"NUDCD1",1
"NUDT2",1
"NUDT21",1
"NUDT9",1
"NUP54",1
"NUP62",1
"NWD2",1
"NXN",1
"NXNL1",1
"NYAP1",1
"OAT",1
"OGG1",1
"OGT",1
"OLFML3",1
"OLMALINC",1
"OPA3",1
"OR2L2",1
"ORC3",1
"OSBP2",1
"OSBPL1A",1
"OSBPL3",1
"OTOGL",1
"OTUD7B",1
"OVOS2",1
"OXSM",1
"P2RY6",1
"P4HA2",1
"PABPN1",1
"PACRG",1
"PACS2",1
"PACSIN1",1
"PADI1",1
"PAIP1",1
"PAK1IP1",1
"PAK4",1
"PAK6",1
"PANK1",1
"PANK3",1
"PAPPA2",1
"PAQR3",1
"PARD3B",1
"PARP10",1
"PARVA",1
"PBX2",1
"PC",1
"PCBD2",1
"PCBP1-AS1",1
"PCBP2",1
"PCBP3",1
"PCBP4",1
"PCDH9",1
"PCDHB11",1
"PCDHB15",1
"PCDHGA12",1
"PCDHGA5",1
"PCF11",1
"PCGF2",1
"PCIF1",1
"PCMTD1",1
"PCMTD2",1
"PCNP",1
"PCYOX1",1
"PCYOX1L",1
"PCYT2",1
"PDCD6IPP2",1
"PDCL3",1
"PDDC1",1
"PDE12",1
"PDE6B",1
"PDE6H",1
"PDE8A",1
"PDIA5",1
"PDIA6",1
"PDK2",1
"PDLIM7",1
"PDPK1",1
"PDZD11",1
"PDZD4",1
"PEG13",1
"PEG3",1
"PFDN5",1
"PFKFB2",1
"PFKFB3",1
"PFKL",1
"PFN2",1
"PGBD4",1
"PGGT1B",1
"PGM5P3-AS1",1
"PHACTR1",1
"PHBP11",1
"PHC2",1
"PHC3",1
"PHF13",1
"PHF7",1
"PHGDH",1
"PHYHIPL",1
"PIAS1",1
"PIAS3",1
"PIGL",1
"PIGO",1
"PIGV",1
"PIK3C2B",1
"PIK3R4",1
"PIM1",1
"PIN1",1
"PIP4K2B",1
"PITPNA",1
"PITPNB",1
"PKIB",1
"PKIG",1
"PKNOX2",1
"PKP2",1
"PLA2G15",1
"PLA2G4A",1
"PLAA",1
"PLAGL2",1
"PLBD1",1
"PLCB3",1
"PLCD1",1
"PLCD3",1
"PLCH1",1
"PLCH2",1
"PLCL1",1
"PLCL2",1
"PLD3",1
"PLEKHA1",1
"PLEKHA8",1
"PLEKHD1",1
"PLEKHH2",1
"PLEKHM2",1
"PLEKHS1",1
"PLLP",1
"PLOD2",1
"PLPP1",1
"PLRG1",1
"PLS1",1
"PLS3",1
"PLXNA3",1
"PMFBP1",1
"PMM2",1
"PMS2",1
"PMS2P3",1
"PNKD",1
"PNKP",1
"PNMAL2",1
"PNN",1
"POGK",1
"POLA2",1
"POLDIP2",1
"POLG",1
"POLH",1
"POLI",1
"POLK",1
"POLR2B",1
"POLR2K",1
"POLR2L",1
"POLR3F",1
"POM121",1
"POMP",1
"POT1",1
"PPCDC",1
"PPCS",1
"PPFIA2",1
"PPFIA3",1
"PPIB",1
"PPIG",1
"PPIL1",1
"PPIL2",1
"PPM1A",1
"PPM1L",1
"PPOX",1
"PPP1CA",1
"PPP1CB",1
"PPP1R10",1
"PPP1R12C",1
"PPP1R3B",1
"PPP1R8P1",1
"PPP2CA",1
"PPP2R1A",1
"PPP2R1B",1
"PPP2R2B",1
"PPP2R5E",1
"PPP4R2",1
"PPP6R2",1
"PQLC2",1
"PRAF2",1
"PRAM1",1
"PRCC",1
"PRDM11",1
"PRDM5",1
"PRDM8",1
"PRKAB2",1
"PRKAR1B",1
"PRKCH",1
"PRKCSH",1
"PRKDC",1
"PRKG2",1
"PRKRIP1",1
"PRMT3",1
"PRMT6",1
"PRMT7",1
"PRPF19",1
"PRPF6",1
"PRPS1",1
"PRR5",1
"PRRC2C",1
"PRRG1",1
"PSAP",1
"PSD",1
"PSMA6",1
"PSMB6",1
"PSMC1",1
"PSMC2",1
"PSMD12",1
"PSMD2",1
"PSMD3",1
"PSME2",1
"PSME3",1
"PSPH",1
"PTAR1",1
"PTBP3",1
"PTENP1",1
"PTGES2",1
"PTOV1",1
"PTP4A2",1
"PTPN21",1
"PTPN4",1
"PTPRCAP",1
"PTPRM",1
"PTPRN",1
"PTPRN2",1
"PUF60",1
"PURG",1
"PUS10",1
"PXN",1
"PYGL",1
"PYM1",1
"QTRT1",1
"R3HDM1",1
"RAB10",1
"RAB11A",1
"RAB11FIP1",1
"RAB11FIP2",1
"RAB11FIP3",1
"RAB1B",1
"RAB20",1
"RAB2A",1
"RAB31",1
"RAB3C",1
"RAB4B",1
"RAB5B",1
"RAB8B",1
"RABGEF1",1
"RABL6",1
"RAD52",1
"RALGAPB",1
"RALY",1
"RALYL",1
"RANBP3",1
"RANGAP1",1
"RAP1A",1
"RAP1B",1
"RAP2A",1
"RAP2C",1
"RAPH1",1
"RARRES2",1
"RASGEF1A",1
"RASGEF1B",1
"RASL10A",1
"RASL12",1
"RASSF1",1
"RASSF7",1
"RASSF8",1
"RAVER2",1
"RB1CC1",1
"RBAK",1
"RBBP4",1
"RBBP5",1
"RBFOX1",1
"RBM15B",1
"RBM39",1
"RBM4",1
"RBM42",1
"RBM47",1
"RBM48",1
"RBM6",1
"RBMS1",1
"RCAN2",1
"RCHY1",1
"RCOR1",1
"RCVRN",1
"RDH10",1
"RDH8",1
"REEP2",1
"RELA",1
"REV3L",1
"RFC2",1
"RFTN1",1
"RFTN2",1
"RFX1",1
"RFX3",1
"RFXANK",1
"RGAG4",1
"RGL2",1
"RGP1",1
"RGS1",1
"RGS11",1
"RGS16",1
"RGS8",1
"RHBDD2",1
"RHEB",1
"RHEBP2",1
"RHOA",1
"RHOB",1
"RHOD",1
"RHOQ",1
"RIBC2",1
"RIC3",1
"RICTOR",1
"RIF1",1
"RIMS1",1
"RIMS4",1
"RIN3",1
"RINT1",1
"RMDN1",1
"RMI1",1
"RMND5A",1
"RNA5-8S5.7",1
"RNASEL",1
"RNASET2",1
"RNF10",1
"RNF11",1
"RNF112",1
"RNF181",1
"RNF182",1
"RNF216P1",1
"RNF217",1
"RNF219",1
"RNF25",1
"RNF38",1
"RNF40",1
"RNF44",1
"RNF6",1
"RNFT1",1
"RNU1-3",1
"RNU2-2P",1
"ROBO3",1
"ROM1",1
"RP1-283E3.8",1
"RP1-95L4.4",1
"RP11-1000B6.8",1
"RP11-1007O24.3",1
"RP11-104H15.7",1
"RP11-1069G10.1",1
"RP11-10A14.3",1
"RP11-10L12.4",1
"RP11-110I1.12",1
"RP11-11K13.1",1
"RP11-1277A3.2",1
"RP11-135L13.4",1
"RP11-140K17.3",1
"RP11-147L13.15",1
"RP11-156E6.1",1
"RP11-156P1.3",1
"RP11-157G21.2",1
"RP11-171I2.2",1
"RP11-182J1.12",1
"RP11-182J1.18",1
"RP11-188P20.3",1
"RP11-196E1.3",1
"RP11-214K3.21",1
"RP11-230C9.2",1
"RP11-23E19.2",1
"RP11-250B2.6",1
"RP11-291L22.9",1
"RP11-298I3.3",1
"RP11-298J20.4",1
"RP11-299G20.5",1
"RP11-2C24.7",1
"RP11-307C19.1",1
"RP11-314B1.2",1
"RP11-316N24.2",1
"RP11-331F4.5",1
"RP11-333E1.1",1
"RP11-337C18.8",1
"RP11-343C2.11",1
"RP11-348P10.2",1
"RP11-34P13.7",1
"RP11-352G9.1",1
"RP11-353N14.2",1
"RP11-362K14.6",1
"RP11-369K16.1",1
"RP11-378A13.1",1
"RP11-37B2.1",1
"RP11-388C12.8",1
"RP11-389G6.3",1
"RP11-398C13.6",1
"RP11-410L14.2",1
"RP11-416N2.4",1
"RP11-423P10.2",1
"RP11-424G14.1",1
"RP11-424M24.5",1
"RP11-430B1.2",1
"RP11-434D9.1",1
"RP11-435I10.4",1
"RP11-441O15.3",1
"RP11-447D11.3",1
"RP11-44M6.7",1
"RP11-455J20.3",1
"RP11-467L13.7",1
"RP11-46J23.1",1
"RP11-472I20.4",1
"RP11-477D19.2",1
"RP11-482H16.1",1
"RP11-493E12.3",1
"RP11-494M8.4",1
"RP11-507K12.1",1
"RP11-513I15.6",1
"RP11-521B24.3",1
"RP11-539I5.1",1
"RP11-54O7.17",1
"RP11-574K11.24",1
"RP11-574K11.32",1
"RP11-588K22.2",1
"RP11-594N15.3",1
"RP11-59C5.3",1
"RP11-61K12.2",1
"RP11-676J15.1",1
"RP11-680G24.6",1
"RP11-685M7.3",1
"RP11-6N17.4",1
"RP11-706O15.1",1
"RP11-706O15.3",1
"RP11-724O16.1",1
"RP11-727A23.5",1
"RP11-727F15.12",1
"RP11-734K2.4",1
"RP11-762I7.4",1
"RP11-762L8.6",1
"RP11-796E2.4",1
"RP11-797A18.5",1
"RP11-881M11.4",1
"RP11-93B14.9",1
"RP11-95D17.1",1
"RP13-1032I1.7",1
"RP13-392I16.1",1
"RP13-941N14.1",1
"RP1L1",1
"RP3-331H24.6",1
"RP3-500L14.2",1
"RP4-545K15.5",1
"RP4-561L24.3",1
"RP4-612B15.3",1
"RP4-706A16.3",1
"RP4-751H13.7",1
"RP4-758J18.2",1
"RP5-1000K24.2",1
"RP5-1024N4.4",1
"RP5-1159O4.2",1
"RP5-1187M17.10",1
"RP5-875O13.7",1
"RPAP1",1
"RPAP2",1
"RPH3AL",1
"RPL10",1
"RPL13",1
"RPL13P12",1
"RPL17",1
"RPL17-C18orf32",1
"RPL18",1
"RPL23A",1
"RPL26",1
"RPL28",1
"RPL39L",1
"RPL41",1
"RPL7A",1
"RPL7P1",1
"RPLP2",1
"RPP14",1
"RPRD1A",1
"RPRD1B",1
"RPS10",1
"RPS11",1
"RPS13",1
"RPS17",1
"RPS18",1
"RPS25",1
"RPS27A",1
"RPS28",1
"RPS3AP6",1
"RPS4XP16",1
"RPS6KB2",1
"RPS8",1
"RPSA",1
"RPUSD1",1
"RRAGB",1
"RRM2B",1
"RRP8",1
"RRS1",1
"RSAD1",1
"RSBN1",1
"RSBN1L",1
"RSC1A1",1
"RSF1",1
"RSRC2",1
"RSRP1",1
"RTEL1",1
"RUNX1T1",1
"RUVBL2",1
"RYR2",1
"S100A16",1
"SACM1L",1
"SAFB",1
"SAMD1",1
"SAMD14",1
"SAMD8",1
"SAP18",1
"SART1",1
"SATB2",1
"SBK1",1
"SCAMP1",1
"SCAMP1-AS1",1
"SCARB1",1
"SCG5",1
"SCIN",1
"SCML2",1
"SCN3A",1
"SCN7A",1
"SCNN1D",1
"SCOC",1
"SDAD1",1
"SDC3",1
"SDCBP2",1
"SDHAF3",1
"SDK2",1
"SDR39U1",1
"SEC13",1
"SEC14L1",1
"SEC22B",1
"SEC61A1",1
"SEC61B",1
"SEC61G",1
"SEC62",1
"SEL1L",1
"SELPLG",1
"SEMA3F",1
"SEMA5A",1
"SEMA7A",1
"SEPN1",1
"SEPT5",1
"SERF2",1
"SERPINA3",1
"SERPINA3.1",1
"SESN1",1
"SET",1
"SETD2",1
"SETD4",1
"SEZ6L2",1
"SF1",1
"SF3A2",1
"SFMBT1",1
"SFT2D2",1
"SFXN5",1
"SGK494",1
"SGSM2",1
"SGSM3",1
"SH3BP4",1
"SH3D19",1
"SH3GL1",1
"SH3GLB2",1
"SH3KBP1",1
"SH3RF2",1
"SHANK1",1
"SHBG",1
"SHC3",1
"SHISA4",1
"SHISA7",1
"SHOC2",1
"SHPRH",1
"SIAH2",1
"SIK2",1
"SIX3-AS1",1
"SKIL",1
"SLC12A2",1
"SLC12A9",1
"SLC18B1",1
"SLC1A3",1
"SLC25A20",1
"SLC25A22",1
"SLC25A23",1
"SLC25A25",1
"SLC25A25-AS1",1
"SLC25A32",1
"SLC25A35",1
"SLC25A36",1
"SLC25A40",1
"SLC25A45",1
"SLC25A46",1
"SLC2A6",1
"SLC30A7",1
"SLC32A1",1
"SLC35F5",1
"SLC38A6",1
"SLC39A1",1
"SLC39A11",1
"SLC39A14",1
"SLC3A1",1
"SLC3A2",1
"SLC40A1",1
"SLC41A2",1
"SLC45A1",1
"SLC47A2",1
"SLC4A1AP",1
"SLC4A3",1
"SLC4A4",1
"SLC4A5",1
"SLC6A8",1
"SLC7A1",1
"SLC9A3R1",1
"SLC9A7",1
"SLCO3A1",1
"SLTM",1
"SLU7",1
"SLX1B-SULT1A4",1
"SMAD3",1
"SMAD7",1
"SMARCA1",1
"SMARCAD1",1
"SMARCD1",1
"SMC2-AS1",1
"SMC3",1
"SMC4",1
"SMG1",1
"SMG1P1",1
"SMG1P7",1
"SMIM10",1
"SMIM18",1
"SMIM7",1
"SMPD4",1
"SMUG1",1
"SND1",1
"SNHG11",1
"SNHG17",1
"SNHG23",1
"SNHG5",1
"SNHG6",1
"SNRNP200",1
"SNRNP40",1
"SNRPE",1
"SNTA1",1
"SNX2",1
"SNX33",1
"SNX6",1
"SOCS5",1
"SOD3",1
"SON",1
"SORBS1",1
"SORCS1",1
"SORCS3",1
"SOS1",1
"SOWAHD",1
"SOX12",1
"SPAG4",1
"SPAST",1
"SPATA13",1
"SPATA17",1
"SPATA33",1
"SPATA5",1
"SPEF1",1
"SPG20",1
"SPIDR",1
"SPNS1",1
"SPOCK1",1
"SPPL2A",1
"SPRTN",1
"SPRY1",1
"SPRYD3",1
"SPSB3",1
"SPTAN1",1
"SPTBN4",1
"SPTLC2",1
"SPTSSA",1
"SQLE",1
"SQSTM1",1
"SREBF1",1
"SRF",1
"SRGAP3",1
"SRP14-AS1",1
"SRP68",1
"SRP9",1
"SRPRB",1
"SRRD",1
"SRSF10",1
"SRSF3",1
"SRSF7",1
"SSPN",1
"SSR2",1
"SSR4",1
"SSRP1",1
"SSSCA1-AS1",1
"ST18",1
"ST3GAL6",1
"ST5",1
"ST6GAL2",1
"ST6GALNAC4",1
"STARD9",1
"STBD1",1
"STK16",1
"STK32A",1
"STK33",1
"STK40",1
"STMN2",1
"STOML1",1
"STRIP1",1
"STS",1
"STUB1",1
"STX10",1
"STX6",1
"STX7",1
"STXBP1",1
"STXBP5",1
"STYX",1
"STYXL1",1
"SUB1",1
"SUCLG2",1
"SULT1A1",1
"SUPT20H",1
"SUPT6H",1
"SUV39H2",1
"SVBP",1
"SWI5",1
"SYDE1",1
"SYN3",1
"SYNE2",1
"SYNJ2BP",1
"SYS1",1
"SYT13",1
"SYT14",1
"TAC3",1
"TADA2B",1
"TAF1",1
"TAF1B",1
"TAF1C",1
"TAF1D",1
"TAF2",1
"TAF3",1
"TAF6",1
"TAGLN3",1
"TAOK2",1
"TAOK3",1
"TARBP1",1
"TARSL2",1
"TAZ",1
"TBC1D10B",1
"TBC1D26",1
"TBC1D32",1
"TBCEL",1
"TBKBP1",1
"TBL3",1
"TBX20",1
"TC2N",1
"TCEA2",1
"TCEAL5",1
"TCF20",1
"TCF3",1
"TCIRG1",1
"TCOF1",1
"TCP11L1",1
"TECPR1",1
"TELO2",1
"TENM1",1
"TESK2",1
"TET2",1
"TEX15",1
"TEX30",1
"TFB2M",1
"TGFB2",1
"TGIF1",1
"TGS1",1
"THAP4",1
"THAP5",1
"THAP6",1
"THAP7",1
"THAP7-AS1",1
"THEM6",1
"THOC3",1
"THRSP",1
"TIMM17B",1
"TIMM23B",1
"TIMM50",1
"TINAGL1",1
"TIPARP",1
"TJAP1",1
"TLCD2",1
"TLE3",1
"TLR2",1
"TMBIM1",1
"TMCC2",1
"TMCC3",1
"TMCO4",1
"TMEM100",1
"TMEM101",1
"TMEM106A",1
"TMEM127",1
"TMEM130",1
"TMEM133",1
"TMEM136",1
"TMEM138",1
"TMEM143",1
"TMEM151A",1
"TMEM151B",1
"TMEM161A",1
"TMEM168",1
"TMEM175",1
"TMEM178B",1
"TMEM183A",1
"TMEM200A",1
"TMEM214",1
"TMEM219",1
"TMEM223",1
"TMEM237",1
"TMEM246",1
"TMEM254-AS1",1
"TMEM256",1
"TMEM30A",1
"TMEM33",1
"TMEM41B",1
"TMEM45A",1
"TMEM59",1
"TMEM59L",1
"TMEM67",1
"TMEM81",1
"TMEM87A",1
"TMEM9",1
"TMEM97",1
"TMPPE",1
"TMTC2",1
"TMX3",1
"TNC",1
"TNFRSF10B",1
"TNFRSF10D",1
"TNFRSF11B",1
"TNFRSF13C",1
"TNFSF10",1
"TNFSF12",1
"TNIK",1
"TNKS2",1
"TNRC18",1
"TOLLIP-AS1",1
"TOM1",1
"TOM1L2",1
"TOMM20",1
"TOP1",1
"TOX4",1
"TP53I11",1
"TP53RK",1
"TPRA1",1
"TPST1",1
"TPST2",1
"TPTE2P5",1
"TRA2B",1
"TRAF5",1
"TRAF6",1
"TRAK1",1
"TRAPPC13",1
"TRAPPC3",1
"TRAPPC6B",1
"TREM1",1
"TRERF1",1
"TRIM11",1
"TRIM13",1
"TRIM21",1
"TRIM23",1
"TRIM25",1
"TRIM35",1
"TRIM4",1
"TRIM44",1
"TRIM58",1
"TRIM71",1
"TRIP6",1
"TRMT61B",1
"TROAP",1
"TRPT1",1
"TRPV1",1
"TRPV6",1
"TRUB2",1
"TSC22D4",1
"TSHZ2",1
"TSNAX",1
"TSPAN19",1
"TSPAN5",1
"TSPAN7",1
"TTC28",1
"TTC30B",1
"TTC33",1
"TTC4",1
"TTC41P",1
"TTC9C",1
"TTF1",1
"TTI2",1
"TTLL12",1
"TTLL7",1
"TTLL9",1
"TTN",1
"TUBD1",1
"TUBGCP4",1
"TUBGCP6",1
"TUFM",1
"TUFT1",1
"TUNAR",1
"TWF1",1
"TWF2",1
"TWISTNB",1
"TXLNGY",1
"TXNDC16",1
"TXNIP",1
"U2AF1L4",1
"UBA7",1
"UBAC1",1
"UBAP2L",1
"UBE2K",1
"UBE2Q2",1
"UBE2V2",1
"UBE3B",1
"UBE4B",1
"UBN1",1
"UBQLN2",1
"UBR4",1
"UBTD2",1
"UBXN10",1
"UCP3",1
"UHMK1",1
"UNC13B",1
"UNC5B",1
"UNC5CL",1
"UNC5D",1
"UPF3A",1
"UQCRC2",1
"URGCP",1
"URM1",1
"UROD",1
"UROS",1
"USE1",1
"USF1",1
"USO1",1
"USP11",1
"USP12",1
"USP13",1
"USP16",1
"USP24",1
"USP25",1
"USP32",1
"USP37",1
"USP38",1
"USP42",1
"USP43",1
"USPL1",1
"UTP14C",1
"UTP4",1
"UXS1",1
"VAC14",1
"VAPA",1
"VCPIP1",1
"VEZF1P1",1
"VIM",1
"VIPAS39",1
"VMA21",1
"VPS25",1
"VPS26A",1
"VPS29",1
"VPS33B",1
"VPS41",1
"VPS4A",1
"VPS9D1",1
"VSTM4",1
"VSX1",1
"VTI1A",1
"WASH6P",1
"WBP11",1
"WDR3",1
"WDR35",1
"WDR43",1
"WDR45",1
"WDR45B",1
"WDR53",1
"WDR73",1
"WDR75",1
"WDR77",1
"WDR83",1
"WDR92",1
"WDSUB1",1
"WDTC1",1
"WI2-1896O14.1",1
"WIF1",1
"WIZ",1
"WNK1",1
"WNK3",1
"WNT8B",1
"WWC3",1
"WWP1",1
"XAB2",1
"XAF1",1
"XBP1",1
"XPC",1
"XPR1",1
"XRCC5",1
"YBX1",1
"YES1",1
"YIF1B",1
"YJEFN3",1
"YLPM1",1
"YOD1",1
"YPEL3",1
"YWHAG",1
"YY1AP1",1
"ZBED6",1
"ZBTB10",1
"ZBTB21",1
"ZBTB34",1
"ZBTB4",1
"ZBTB40",1
"ZBTB43",1
"ZBTB46",1
"ZBTB48",1
"ZBTB6",1
"ZBTB7A",1
"ZC3H10",1
"ZC3H13",1
"ZCCHC10",1
