"gene","frequency"
"TENM3",4
"TEX261",4
"TFIP11",4
"THSD7A",4
"THYN1",4
"TIMM17B",4
"TIMM23",4
"TIPARP",4
"TKFC",4
"TMEM163",4
"TMEM184B",4
"TMEM19",4
"TMEM55A",4
"TRAF2",4
"TSPOAP1",4
"TSPYL5",4
"TULP1",4
"U2AF2",4
"UBE2W",4
"UBR1",4
"UBTF",4
"UBXN4",4
"UNC119",4
"UQCRFS1",4
"URM1",4
"USP14",4
"USP31",4
"WIZ",4
"ZFP30",4
"ZNF141",4
"ZNF286A",4
"ZNF292",4
"ZNF708",4
"ZNF804A",4
"ABCC1",3
"ABCD3",3
"ABCG2",3
"ABHD2",3
"AC024560.3",3
"AC141586.5",3
"ACSL4",3
"ACTR2",3
"ADGRG1",3
"ADGRL1",3
"ADM",3
"ADSSL1",3
"AEBP2",3
"AKNA",3
"ALDOA",3
"AMPH",3
"ANGPTL4",3
"ANKRD42",3
"ANO6",3
"ANXA1",3
"AP001062.7",3
"AP3D1",3
"AP3M2",3
"ARHGAP23",3
"ARHGAP5",3
"ARHGEF3",3
"ARHGEF9",3
"ARID4A",3
"ARL14EP",3
"ARRDC2",3
"ATP5G2",3
"ATP6V1G1",3
"ATR",3
"AVPI1",3
"BAG2",3
"BAG3",3
"BAZ2B",3
"BDP1",3
"BTAF1",3
"BTD",3
"BTG2",3
"C2orf71",3
"C5orf56",3
"C9orf114",3
"CASC3",3
"CASD1",3
"CASQ1",3
"CAV2",3
"CBFA2T2",3
"CCDC12",3
"CCDC150P1",3
"CCL2",3
"CCNH",3
"CDKN1A",3
"CEL",3
"CEP57",3
"CGNL1",3
"CHFR",3
"CHMP6",3
"CIC",3
"CKAP5",3
"CLDN15",3
"CLIP4",3
"CLK1",3
"CLPX",3
"COPS3",3
"COX7A2L",3
"CPSF6",3
"CPT2",3
"CTNNA1",3
"CYP4X1",3
"DAXX",3
"DCLRE1A",3
"DECR1",3
"DEF6",3
"DGKG",3
"DGKI",3
"DICER1",3
"DIEXF",3
"DLG5",3
"DLGAP3",3
"DMWD",3
"DNM2",3
"DPP3",3
"DYRK2",3
"ECHS1",3
"EGFR",3
"EIF2AK1",3
"ELMOD2",3
"ELN",3
"ELOVL6",3
"EMC3",3
"EMC9",3
"ERMP1",3
"ERVK3-1",3
"FAM136A",3
"FAM13A",3
"FAM45A",3
"FAR1",3
"FBXO41",3
"FGF9",3
"FGFR1OP2",3
"FIBP",3
"FLCN",3
"FOS",3
"FRRS1L",3
"FRYL",3
"FSTL1",3
"G6PC3",3
"GLA",3
"GLIS2",3
"GLMN",3
"GNAZ",3
"GOLGA4",3
"GOLT1B",3
"GOPC",3
"GPATCH2L",3
"GPKOW",3
"GPX4",3
"GRIA1",3
"GRM3",3
"GSS",3
"HACL1",3
"HADHA",3
"HARS2",3
"HBEGF",3
"HEATR5A",3
"HEMGN",3
"HES1",3
"HIPK3",3
"HMP19",3
"HNMT",3
"HNRNPA1L2",3
"HSPA14",3
"ICAM1",3
"IDH3G",3
"IER3IP1",3
"IFITM3",3
"IFNE",3
"INAFM1",3
"INO80",3
"IP6K1",3
"IPO13",3
"IQSEC1",3
"ITPR1",3
"JAGN1",3
"KB-1125A3.11",3
"KCNC2",3
"KCNN3",3
"KCTD3",3
"KDR",3
"KIF13B",3
"L2HGDH",3
"LACTB2",3
"LAMA5",3
"LANCL1",3
"LAPTM5",3
"LCP2",3
"LEMD3",3
"LRFN5",3
"LRRK2",3
"LSM14A",3
"MAN2C1",3
"MAP2",3
"MAPK3",3
"MARCH5",3
"MECR",3
"MED7",3
"MFGE8",3
"MGAT4A",3
"MICAL2",3
"MICU3",3
"MIER1",3
"MIR210HG",3
"MMACHC",3
"MMP14",3
"MOB1A",3
"MRPS18B",3
"MYH9",3
"NAGLU",3
"NCBP2",3
"NECAB3",3
"NLGN2",3
"NPAT",3
"NPPC",3
"NR4A3",3
"NRIP3",3
"OPA1",3
"OSMR",3
"PAG1",3
"PAK3",3
"PAN2",3
"PARD6B",3
"PARGP1",3
"PDDC1",3
"PDE4DIP",3
"PEX14",3
"PFDN5",3
"PHC2",3
"PHRF1",3
"PIAS1",3
"PIK3CA",3
"PIKFYVE",3
"PLAA",3
"PLCB1",3
"PLD3",3
"PLEKHM3",3
"PLS3",3
"PMM2",3
"PPIL2",3
"PRKAA1",3
"PRPF4B",3
"PSMB6",3
"PSMC2",3
"PTK7",3
"PTP4A2",3
"PTPN12",3
"PTPRG",3
"PUDP",3
"RAB2A",3
"RAB9B",3
"RACK1",3
"RAP2A",3
"RASSF9",3
"RBBP6",3
"RIMS4",3
"RLIM",3
"RNF170",3
"RNF24",3
"RNF5",3
"RNU1-27P",3
"RNU1-3",3
"RP11-10L12.4",3
"RP11-111M22.2",3
"RP11-157G21.2",3
"RP11-245D16.4",3
"RP11-37B2.1",3
"RP11-706O15.1",3
"RP11-724O16.1",3
"RP11-77K12.9",3
"RP4-635E18.8",3
"RPL36",3
"RPS16",3
"RPS3",3
"RRP15",3
"RRP36",3
"RSPH4A",3
"SARM1",3
