"gene","frequency"
"SEL1L3",3
"SEPP1",3
"SERBP1",3
"SEZ6L2",3
"SFMBT2",3
"SGK2",3
"SIX3",3
"SLC12A9",3
"SLC25A5",3
"SLC30A5",3
"SLC4A10",3
"SMARCA5",3
"SMC3",3
"SNRPG",3
"SORCS2",3
"SPCS2",3
"SPIN3",3
"SREK1",3
"SSR4",3
"ST5",3
"STC2",3
"STRN",3
"SYN2",3
"TAPT1-AS1",3
"TARBP1",3
"TBK1",3
"TCEAL2",3
"TCEB3",3
"TCP10L",3
"TELO2",3
"TGFB2",3
"TGS1",3
"THAP12",3
"TIMM23",3
"TLE1",3
"TLN1",3
"TMEM222",3
"TMEM47",3
"TMEM53",3
"TMEM74B",3
"TNRC6C",3
"TNS2",3
"TOE1",3
"TRMT2A",3
"TRMT44",3
"TTC21B",3
"TWF1",3
"UQCR11",3
"UROD",3
"USP14",3
"UTP11",3
"UTP14A",3
"VPS13B",3
"VPS33A",3
"VRK3",3
"WDR3",3
"WHSC1L1",3
"WWC3",3
"XRCC6",3
"YLPM1",3
"YPEL3",3
"ZC3H10",3
"ZC3H13",3
"ZC3H3",3
"ZFP36L1",3
"ZFYVE27",3
"ZNF202",3
"ZNF263",3
"ZNF275",3
"ZNF346-IT1",3
"ZNF451",3
"ZNF558",3
"ZNF569",3
"ZNF571-AS1",3
"ZRANB1",3
"ZSCAN16",3
"ABCA2",2
"ABCA5",2
"ABCC10",2
"AC005550.3",2
"AC006116.17",2
"AC025335.1",2
"AC034220.3",2
"AC129492.6",2
"ACSL4",2
"ACTN1",2
"ACTR3",2
"ADAM32",2
"ADAMTS9",2
"ADD3-AS1",2
"ADRM1",2
"AF131216.5",2
"AGAP2",2
"AGO3",2
"AHSA1",2
"AK4",2
"AKAP12",2
"ALDOA",2
"ALKBH3",2
"ALS2",2
"AMN1",2
"ANAPC13",2
"ANAPC15",2
"ANKRD36C",2
"ANKZF1",2
"ANXA1",2
"ARHGEF40",2
"ARHGEF6",2
"ARID2",2
"ARID4B",2
"ARL6",2
"ARL6IP6",2
"ARL8B",2
"ARSG",2
"ASL",2
"ATCAY",2
"ATF2",2
"ATG12",2
"ATP5G1",2
"ATP6V1B2",2
"ATP8A2",2
"ATP8B1",2
"AUP1",2
"AVIL",2
"AZI2",2
"B4GALT1",2
"B4GALT7",2
"BBS10",2
"BCL2",2
"BHLHE22",2
"BMP3",2
"BMPR1A",2
"BRAT1",2
"BRINP1",2
"C14orf37",2
"C18orf21",2
"C19orf25",2
"C1orf50",2
"C3orf18",2
"C6orf62",2
"C7orf43",2
"C8orf4",2
"C8orf48",2
"CABIN1",2
"CACNB4",2
"CACYBP",2
"CADM2",2
"CALM2",2
"CAMK2B",2
"CBR4",2
"CCDC107",2
"CCDC12",2
"CCDC126",2
"CCDC186",2
"CCDC88A",2
"CCNL1",2
"CCT3",2
"CCT6A",2
"CD164",2
"CD302",2
"CD44",2
"CD81",2
"CDIP1",2
"CDKN2AIP",2
"CEND1",2
"CFAP70",2
"CGNL1",2
"CHCHD6",2
"CHUK",2
"CLASP2",2
"CLDN15",2
"CLEC2B",2
"CLIC4",2
"CLIP3",2
"CLIP4",2
"CLPP",2
"CNOT3",2
"CNTNAP2",2
"COCH",2
"COG4",2
"COPB1",2
"COPS6",2
"COQ4",2
"COX15",2
"CPSF7",2
"CPT1C",2
"CROT",2
"CRTC2",2
"CSNK1E",2
"CSNK2B",2
"CTC-429P9.3",2
"CXorf40B",2
"CYP27B1",2
"CYTH1",2
"DAB2IP",2
"DACH2",2
"DBP",2
"DCAF11",2
"DCK",2
"DDAH2",2
"DDIT4",2
"DDR1",2
"DDX18",2
"DEK",2
"DFFA",2
"DGCR8",2
"DGKG",2
"DHX16",2
"DHX29",2
"DHX33",2
"DHX57",2
"DLD",2
"DLGAP1",2
"DMXL1",2
"DNAJC9-AS1",2
"DPP7",2
"DPP8",2
"DYNLT3",2
"EAPP",2
"ECE2",2
"ECI1",2
"ECSCR",2
"ECSIT",2
"EDC3",2
"EDF1",2
"EDIL3",2
"EEF1G",2
"EFHB",2
"EFTUD2",2
"EGR1",2
"EHD3",2
"EIF3K",2
"EIF4G2",2
"EIF5",2
"EIF6",2
"ELL2",2
"ELOVL1",2
"ENG",2
"EPB41L3",2
"ERGIC2",2
"ERO1A",2
"ESF1",2
"ETNPPL",2
"EXOC7",2
"FAM104B",2
"FAM120B",2
"FAM134B",2
"FAM200B",2
"FAU",2
"FBXL19-AS1",2
"FBXL5",2
"FBXO41",2
"FBXO45",2
"FGF14",2
"FITM2",2
"FKBP10",2
"FLNA",2
"FOSB",2
"FSD1",2
"FTSJ3",2
"FYCO1",2
"GAB1",2
"GABRG3",2
"GAD2",2
"GDPD5",2
"GEMIN6",2
"GFM2",2
"GIPC1",2
"GLB1L2",2
"GLIS2",2
"GLRA2",2
"GNAQ",2
"GNAT1",2
"GNS",2
"GOLGA7",2
"GOLGB1",2
"GPATCH2L",2
"GPBP1",2
"GPI",2
"GPR107",2
"GPR137C",2
"GPR22",2
"GPRASP1",2
"GRIN2A",2
"GRK2",2
"GSPT1",2
"GTF3A",2
"GUK1",2
"H2AFY",2
"HCFC2",2
"HCG18",2
"HCN1",2
"HCP5",2
"HEATR1",2
"HNMT",2
"HOMER3",2
"HS2ST1",2
"HS6ST3",2
"IDH3G",2
"IFNGR1",2
"IFRD2",2
"IFT52",2
"IGSF8",2
"IL33",2
"IMPAD1",2
"IMPDH1",2
"IP6K1",2
"IPO9",2
"ITGB4",2
"JMJD6",2
"JOSD1",2
"KAT6A",2
"KCNAB2",2
"KCNB2",2
"KCNE4",2
"KCNH5",2
"KCNJ14",2
"KCNJ3",2
"KCNQ2",2
"KIAA1549",2
"KIAA1715",2
"KIF1A",2
"KIF9",2
"KIFC2",2
"KLHL22",2
"KLHL5",2
"L2HGDH",2
"L3MBTL2",2
"LACTB2",2
"LAMA5",2
"LANCL3",2
"LARP4",2
"LEMD3",2
"LINC00641",2
"LINGO1",2
"LLGL2",2
"LMAN2",2
"LRIT1",2
"LRP1",2
"LRPAP1",2
"LRRC8A",2
"LRRN3",2
"LTV1",2
"LYRM9",2
"LZTS2",2
"MACF1",2
"MAML2",2
"MAP1S",2
"MAP3K2",2
"MARC1",2
"MAT2B",2
"MCRS1",2
"MCU",2
"MEST",2
"MGLL",2
"MIA3",2
"MIER3",2
"MINCR",2
"MINK1",2
"MIR4453",2
"MLLT3",2
"MMRN2",2
"MMS19",2
"MOV10",2
"MPP6",2
"MPV17L2",2
"MRPL18",2
"MRPL35",2
"MRPL40",2
"MT-CO3",2
"MYT1L",2
"NAA30",2
"NAT9",2
"NBR1",2
"NDP",2
"NDRG3",2
"NDUFAF4",2
"NEK7",2
"NEPRO",2
"NFX1",2
"NHLH2",2
"NHS",2
"NIM1K",2
"NIP7",2
"NISCH",2
"NIT2",2
"NKILA",2
"NKIRAS1",2
"NLK",2
"NME3",2
"NOC2L",2
"NOL3",2
"NOL6",2
"NONO",2
"NPAT",2
"NPFFR1",2
"NR2C1",2
"NRBP1",2
"NRCAM",2
"NSD1",2
"NT5C3A",2
