,ENSG00000160307,ENSG00000162520,ENSG00000204261,ENSG00000182326,ENSG00000111801,ENSG00000206337,ENSG00000242574,ENSG00000188501,ENSG00000125730,ENSG00000095303,ENSG00000196735,ENSG00000079931,ENSG00000198734,ENSG00000243649,ENSG00000112936,ENSG00000231852,ENSG00000204264,ENSG00000153029,ENSG00000113578,ENSG00000198483,ENSG00000166710,ENSG00000107562,ENSG00000159403,ENSG00000133321,ENSG00000234745,ENSG00000204257,ENSG00000163661,ENSG00000151468,ENSG00000204287,ENSG00000231389,ENSG00000149131,ENSG00000240065,ENSG00000129009,ENSG00000197943,ENSG00000056998,ENSG00000174348,ENSG00000026297,ENSG00000157150,ENSG00000101104,ENSG00000130055,ENSG00000222009,ENSG00000101160,ENSG00000171631,ENSG00000160219,ENSG00000164761,ENSG00000166741,ENSG00000165633,ENSG00000140092,ENSG00000145721,ENSG00000186204,ENSG00000006042,ENSG00000188488,ENSG00000250942,ENSG00000163395,ENSG00000005243,ENSG00000204482,ENSG00000168306,ENSG00000010704,ENSG00000181804,ENSG00000180638,ENSG00000164106,ENSG00000249306,ENSG00000107611,ENSG00000134343,ENSG00000205542,ENSG00000244509,ENSG00000139178,ENSG00000163453,ENSG00000150977,ENSG00000132274,ENSG00000146122,ENSG00000100055,ENSG00000166278,ENSG00000069535,ENSG00000110092,ENSG00000128262,ENSG00000262001,ENSG00000131386,ENSG00000148735,ENSG00000204252,ENSG00000006756,mgs_level
425,3.58957048958751,1.28856376549295,0.644281882746476,16.475208144517,4.87813425508046,2.66916779994969,4.14181210337021,0.0920402689637823,23.7463893926558,1.65672484134808,4.23385237233399,4.60201344818912,3.68161075855129,3.86569129647886,2.94528860684103,0.644281882746476,4.87813425508046,4.14181210337021,41.7862821095572,3.1293691447686,64.8883896194666,4.87813425508046,12.6095168480382,3.95773156544264,41.3260807647383,5.33833559989938,1.10448322756539,2.48508726202212,31.2016511787222,19.1443759444667,49.1495036266598,1.5646845723843,0.920402689637823,1.5646845723843,4.23385237233399,1.19652349652917,6.81097990331989,0.828362420674041,4.32589264129777,3.22140941373238,2.39304699305834,23.8384296616196,0.644281882746476,2.20896645513078,0.276120806891347,0.276120806891347,12.2413557721831,1.19652349652917,79.1546313088528,1.19652349652917,21.9055840133802,19.9727383651408,0.736322151710259,0.0920402689637823,5.15425506197181,0.920402689637823,4.97017452404425,2.76120806891347,3.31344968269616,1.19652349652917,3.77365102751508,0,24.0225101995472,1.28856376549295,89.0949803569413,10.4005503929074,4.23385237233399,13.9901208824949,2.20896645513078,10.7687114687625,12.1493155032193,0.276120806891347,1.47264430342052,21.2613021306337,12.4254363101106,0.184080537927565,0.920402689637823,23.8384296616196,0,3.77365102751508,8.19158393777663,MGS1
447,8.66482676398769,0.231834829805691,0.86938061177134,26.0524389994145,4.81057271846808,3.8252746917939,4.83955207219379,0.608566428239938,50.2212200066578,3.97017146042245,8.08523968947346,5.91178816004511,3.04283214119969,8.02728098202204,12.3741840408787,3.36160503218252,5.24526302435375,4.75261401101666,33.2972774308423,2.86895601884542,98.4428646062414,3.70935727689105,25.3859138637231,9.76604220556472,49.3518393948864,6.57831329573647,1.0142773803999,4.63669659611381,41.9910835485557,28.0520144064886,77.7516060460835,1.56488510118841,1.85467863844553,3.10079084865111,2.14447217570264,3.21670826355396,13.5333581899072,0.782442550594206,4.23098564395386,7.99830162829633,1.30407091765701,19.3871876425009,1.5359057474627,3.04283214119969,0.86938061177134,2.69507989649115,7.99830162829633,1.24611221020559,74.8246913197867,1.0142773803999,15.9966032565927,32.9205458324081,0.376731598434247,0.376731598434247,2.810997311394,0.782442550594206,4.23098564395386,1.70978186981697,4.37588241258241,1.59386445491412,4.3469030588567,0.231834829805691,33.0944219547624,4.78159336474237,87.5176482516483,5.12934560945091,10.4615466949818,18.6337244456324,2.52120377413689,14.6055942777585,10.0558357428218,0.840401258045629,1.10121544157703,30.8050530104312,6.25954040475365,0.666525135691361,3.41956373963394,24.3426571295975,1.47794704001128,2.43426571295975,5.21628367062804,MGS1
452,5.83292421237988,0.910101650158563,2.89577797777725,41.0786790276115,10.093854665395,13.81699777968,11.8726897088867,1.44788898888862,57.5432452441164,5.50197815777677,12.2036357634898,11.8726897088867,7.52902274222084,15.6372010799971,9.47333081301413,2.06841284126946,11.3349023701566,7.57039099904623,65.5686870682419,6.20523852380839,203.821401378693,3.18535577555497,45.0500316828489,16.0095153914256,162.287671526002,11.0866928292043,0.827365136507785,5.87429246920527,85.2599773171272,48.0285461742769,144.913003659339,4.34366696666587,3.59903834380886,3.64040660063425,4.2195621961897,4.92282256222132,20.8496014399962,2.10978109809485,8.39775613555402,12.2036357634898,2.35799063904719,43.6021426939603,2.23388586857102,4.05408916888814,0.868733393333174,1.03420642063473,15.7613058504733,4.01272091206276,115.458804799661,3.51630183015808,38.2242693066597,31.4398751872958,0.496419081904671,0.661892109206228,6.12250201015761,3.18535577555497,8.77007044698252,3.88861614158659,7.19807668761773,4.01272091206276,9.39059429936336,0.330946054603114,32.7222911488829,7.23944494444312,192.321025981235,15.5544645663464,10.7557467746012,20.8082331831708,4.17819393936431,27.7167320730108,15.6372010799971,1.65473027301557,2.97851449142803,43.6021426939603,23.5385381336465,0.910101650158563,4.88145430539593,51.5862162612604,0.620523852380839,6.32934329428455,13.81699777968,MGS1
466,6.59397242202468,1.06929282519319,0.712861883462127,25.6630278046366,4.58904837478744,1.69304697322255,4.76726384565298,0.846523486611276,17.9552086897023,2.09403178267,5.03458705195127,9.89095863303702,5.61378733226425,2.94055526928128,7.12861883462127,0.178215470865532,2.71778593069936,3.43064781416149,44.1083290392191,1.87126244408808,92.6720448500765,2.3613549889683,8.95532741099297,2.67323206298298,19.7373633983577,3.34154007872872,0.801969618894893,2.49501659211745,31.8560154172138,11.405790135394,36.177740585703,0.623754148029361,0.534646412596596,2.31680112125191,4.05440196219085,0.44553867716383,10.6929282519319,1.02473895747681,2.58412432755021,2.04947791495362,1.29206216377511,13.3661603149149,0.0891077354327659,4.23261743305638,0.534646412596596,0.222769338581915,10.8265898550811,1.02473895747681,104.434265927202,0.579200280312978,21.6977335778785,15.5047459653013,0.44553867716383,0.623754148029361,3.07421687243042,0.490092544880213,2.62867819526659,4.4553867716383,3.11877074014681,0.400984809447447,5.52467959683149,0,28.737244677067,0.623754148029361,113.478701073627,6.05932600942808,3.87618649132532,13.5443757857804,1.51483150235702,13.0097293731838,7.26228043777042,0.44553867716383,0.935631222044042,28.1134905290376,11.0939130613794,0.668308015745744,2.18313951810276,18.7126244408808,0.0891077354327659,2.58412432755021,8.42068099839638,MGS1
468,7.43716095799267,0.805692437115872,1.05359780238229,14.0686294788695,5.82577608376092,4.400320233479,5.08205998796166,0.743716095799267,35.6983725983648,4.58624925742881,6.01170510771074,10.0401672932901,3.65660413767973,2.16917194608119,3.09881706583028,0.681739754482661,4.83415462269523,4.95810730532845,49.8289784185509,3.03684072451367,95.8154236754722,3.96648584426276,7.25123193404285,4.27636755084578,54.7251093825627,5.63984705981111,0.681739754482661,3.78055682031294,32.6615318738511,16.6716358141669,34.8926801612489,1.85929023949817,1.17755048501551,2.91288804188046,2.2311482873978,0.681739754482661,9.35842753880744,0.991621461065689,5.76379974244432,6.56949217956019,0.991621461065689,17.4153519099662,0.681739754482661,2.47905365266422,0.495810730532845,0.805692437115872,12.1473628980547,1.1155741436989,97.3648322083873,2.2311482873978,18.1590680057654,5.5158943771779,0.55778707184945,0.247905365266422,3.40869877241331,0.681739754482661,4.33834389216239,3.78055682031294,2.97486438319707,0.433834389216239,6.56949217956019,0.371858047899633,31.731886754102,1.42545585028193,107.219070477728,6.81739754482661,3.90450950294615,16.5476831315337,2.10719560476459,18.3449970297152,10.5979543651396,0.247905365266422,0.805692437115872,28.6330696882718,13.4488660657034,0.185929023949817,1.92126658081477,32.4136265085847,0.185929023949817,4.77217828137863,5.5778707184945,MGS1
480,9.66410811543018,2.00575828810815,1.54990413171993,38.0182366427772,3.82917491366102,6.29078735815738,5.10556655154802,0.729366650221146,79.7744773679378,3.28214992599516,10.6669872594843,14.6785038357006,4.19385823877159,14.0403080167571,7.3848373334891,1.54990413171993,7.47600816476675,7.84069148987732,38.7476032929984,2.91746660088458,134.294634471968,2.00575828810815,40.9357032436618,8.29654564626553,88.2533646767587,7.84069148987732,0.729366650221146,3.3733207572728,60.2639194745222,31.180424296954,102.293672693516,2.18809995066344,1.36756246916465,3.46449158855044,3.09980826343987,2.46161244449637,10.9404997533172,0.638195818943503,4.46737073260452,7.93186232115496,2.7351249383293,24.7072952762413,1.27639163788701,2.64395410705165,2.18809995066344,1.36756246916465,8.75239980265375,1.73224579427522,86.2476063886505,1.73224579427522,24.7072952762413,35.9213075233914,0.547024987665859,0.547024987665859,4.37619990132688,1.45873330044229,5.47024987665859,3.92034574493866,4.83205405771509,2.91746660088458,7.65834982732203,0.0911708312776432,23.7955869634649,1.82341662555286,128.82438459531,7.93186232115496,19.6017287246933,22.6103661568555,3.64683325110573,20.5134370374697,9.93762060926311,0.547024987665859,1.91458745683051,33.9155492352833,5.65259153921388,0.547024987665859,4.10268740749395,24.2514411198531,0.0911708312776432,5.37907904538095,8.29654564626553,MGS1
490,5.39003503296394,1.25767484102492,1.97634617875344,28.4773517574928,5.56970286739607,12.0377449069528,7.36638121171739,0.449169586080328,29.8248605157338,3.05435318534623,11.5885753208725,16.6192746849722,6.0188724534764,7.90538471501378,10.1512326454154,0.62883742051246,2.6051835992659,8.71388996995837,58.2123783560106,2.69501751648197,244.617756579347,3.68319060585869,14.1039250029223,3.86285844029082,42.3117750087669,4.58152977801935,0.359335668864263,3.86285844029082,64.9499221472155,27.309510833684,61.1768976241407,1.07800700659279,0.269501751648197,2.96451926813017,3.05435318534623,0.988173089376722,11.4987414036564,0.539003503296394,5.7493707018282,4.31202802637115,0.898339172160657,11.7682431553046,0.898339172160657,2.8746853509141,1.97634617875344,1.61701050988918,11.2292396520082,1.61701050988918,126.48615544022,0.269501751648197,18.6854547809417,19.3142922014541,1.07800700659279,0.0898339172160657,1.97634617875344,0.449169586080328,2.06618009596951,3.68319060585869,7.90538471501378,2.8746853509141,4.76119761245148,0.179667834432131,35.1250616314817,22.6381471384486,80.2216880739467,4.49169586080328,6.55787595677279,22.9974828073128,1.97634617875344,26.051835992659,5.21036719853181,0.269501751648197,1.34750875824099,39.616757492285,9.79189697655116,0.449169586080328,4.22219410915509,35.2148955486977,0.179667834432131,4.04252627472296,4.85103152966755,MGS1
491,9.45740040250972,0.492572937630715,1.47771881289214,34.1845618715716,5.31978772641172,6.00938983909472,7.78265241456529,0.394058350104572,20.4910342054377,5.31978772641172,5.12275855135943,16.1563923542874,7.97968158961758,4.72870020125486,12.2158088532417,0.394058350104572,2.56137927567972,6.69899195177772,62.6552776666269,1.87177716299672,266.678988433269,2.46286468815357,13.8905568411862,3.05395221331043,74.7725719323425,4.33464185115029,0.788116700209143,1.87177716299672,64.6255694171498,34.9726785717807,48.4691770628623,0.295543762578429,0.985145875261429,4.23612726362415,3.34949597588886,0.197029175052286,15.5653048291306,0.689602112683,2.85692303825814,3.54652515094115,0.886631287735286,9.85145875261429,0.689602112683,4.92572937630715,0.591087525156857,1.47771881289214,9.55591499003586,1.77326257547057,114.67097988043,0.788116700209143,19.7029175052286,31.1306096582612,0.197029175052286,0.394058350104572,2.16732092557514,0.591087525156857,1.47771881289214,3.74355432599343,7.78265241456529,0.689602112683,12.2158088532417,0.197029175052286,33.100901408784,12.8068963783986,121.665515594787,4.827214788781,6.00938983909472,23.0524134811174,2.46286468815357,37.7310870225127,4.137612676098,0.0985145875261429,0,45.9077977871826,8.47225452724829,0.197029175052286,2.95543762578429,20.2940050303854,0.985145875261429,5.12275855135943,5.41830231393786,MGS1
495,8.96377285015975,0.667514999479981,1.81182642715995,24.6026956951193,2.76541928355992,2.67005999791992,2.67005999791992,0.286077856919992,26.5098814079192,2.00254499843994,11.0616771342397,29.1799414058392,2.57470071227993,6.86586856607981,2.86077856919992,0.572155713839984,4.57724571071987,5.14940142455985,40.2416185400789,1.14431142767997,199.873062701434,2.19326356971994,16.5925157013595,4.19580856815988,112.810034912117,5.14940142455985,1.14431142767997,1.81182642715995,52.9244035301985,20.5022464125994,68.0865299469581,2.28862285535994,0.572155713839984,1.71646714151995,3.24221571175991,1.62110785587995,8.10553927939977,0.381437142559989,6.77050928043981,4.29116785379988,1.90718571279995,13.8270964177996,0.286077856919992,2.19326356971994,0.381437142559989,0.667514999479981,7.72410213683978,2.00254499843994,31.0871271186391,0.572155713839984,22.3140728397594,13.1595814183196,0.381437142559989,0.190718571279995,4.10044928251988,0.858233570759976,2.86077856919992,1.81182642715995,4.19580856815988,0.858233570759976,6.29371285223982,0.286077856919992,18.5950606997995,0.572155713839984,105.276651346557,3.71901213995989,6.48443142351982,15.9250007018795,1.90718571279995,12.2059885619197,8.48697642195976,0.476796428199986,0.762874285119978,21.7419171259194,11.3477549911597,0.381437142559989,6.38907213787982,26.7959592648392,0.572155713839984,1.62110785587995,13.4456592752396,MGS1
499,3.21743660312273,0.884795065858751,0.723923235702614,23.8090308631082,6.59574503640159,3.94135983882534,11.9849513466322,1.04566689601489,15.0415161195988,1.36741055632716,3.37830843327887,6.59574503640159,2.25220562218591,6.8370527816358,6.43487320624546,0.563051405546478,5.22833448007443,4.34353941421568,42.1484195009077,2.73482111265432,107.060202968909,1.44784647140523,12.8697464124909,6.67618095147966,30.7265195598221,17.9372090624092,0.643487320624546,1.04566689601489,28.6351857677923,10.5371048752269,45.6875997643428,1.5282823864833,0.482615490468409,1.28697464124909,3.61961617851307,0.804359150780682,9.41100206413398,1.20653872617102,5.22833448007443,7.31966827210421,1.5282823864833,18.1785168076434,0.482615490468409,3.37830843327887,0.723923235702614,0.241307745234205,13.5132337331155,0.563051405546478,102.314483979303,1.44784647140523,19.7872351092048,11.1001562807734,0.482615490468409,0.241307745234205,4.26310349913762,0.321743660312273,5.3087703951525,3.61961617851307,2.81525702773239,0.723923235702614,10.8588485355392,0,31.852622370915,1.28697464124909,131.754028897876,11.743643601398,6.35443729116739,12.0653872617102,2.01089787695171,11.9045154315541,9.73274572444626,0.241307745234205,1.28697464124909,23.9699026932643,12.3871309220225,0.402179575390341,3.13700068804466,38.5288033223947,0,2.57394928249818,7.80228376257262,MGS1
501,6.72486654818818,1.06182103392445,0.778668758211263,32.1377832934467,6.58329041033159,2.90231082606016,13.7328853720895,0.63709262035467,26.8286781238244,2.90231082606016,6.93723075497307,19.8914473688514,11.9631836488821,9.98111771888983,8.63614440925219,0.707880689282966,4.1057079978412,9.13166089175027,65.620539896531,2.83152275713187,161.821525570086,1.98206592999231,16.6351961981497,3.89334379105632,38.7918617727066,17.8385933699308,0.778668758211263,7.00801882390137,57.7630642454901,9.20244896067856,60.9485273472634,1.48654944749423,0.63709262035467,2.47758241249038,3.25625117070165,0.707880689282966,10.6182103392445,1.06182103392445,4.74280061819587,7.43274723747115,1.27418524070934,23.5016388841945,0.353940344641483,7.57432337532774,1.34497330963764,2.0528539989206,13.2373688895915,2.61915855034698,167.696935291135,0.283152275713187,32.4917236380882,26.970254261681,0.920244896067856,0.0707880689282966,5.59225744533544,0.707880689282966,3.96413185998461,6.3001381346184,4.74280061819587,0.495516482498077,12.3879120624519,0.21236420678489,45.8706686655362,2.1944301367772,149.575189645491,9.69796544317664,8.56535634032389,29.2354724673865,2.61915855034698,19.2543547484967,7.78668758211263,0.495516482498077,1.69891365427912,42.472841356978,9.13166089175027,0.566304551426373,3.53940344641483,52.1000187312263,0.707880689282966,4.60122448033928,8.77772054710878,MGS1
503,3.44757809888501,0.235062143105796,0.70518642931739,19.1967416869734,4.30947262360627,3.52593214658695,8.07046691329901,0.626832381615457,45.6804098102265,1.56708095403864,4.46618071901013,10.2643802489531,2.82074571726956,5.32807524373139,6.11161572075071,0.470124286211593,5.17136714832752,6.42503191155844,55.0045414867564,3.29087000348115,97.3157272457997,3.21251595577922,15.043977158771,5.40642929143332,46.6990124303516,9.16742358112606,0.235062143105796,2.50732952646183,60.7243869689974,31.5766812238787,51.4002552924675,2.11555928795217,1.25366476323091,2.1939133356541,2.58568357416376,1.17531071552898,10.0293181058473,0.548478333913525,5.64149143453912,6.89515619777003,2.03720524025024,19.4318038300792,0.70518642931739,2.50732952646183,0.626832381615457,0.0783540477019322,8.46223715180867,1.17531071552898,112.516412499975,1.41037285863478,26.6403762186569,16.140933826598,0.548478333913525,0.313416190807729,4.85795095751979,0.861894524721254,6.11161572075071,4.1527645282024,3.29087000348115,0.940248572423186,3.44757809888501,0.313416190807729,30.5580786037535,1.33201881093285,108.442002019474,9.32413167652993,6.42503191155844,16.3759959697038,2.58568357416376,21.3906550226275,10.1860262012512,1.80214309714444,1.17531071552898,31.2632650330709,16.4543500174058,0.0783540477019322,3.13416190807729,23.0360900243681,0.156708095403864,7.99211286559708,6.89515619777003,MGS1
506,11.2303071976522,1.20176719089267,0.953125703121774,21.424608196259,6.83764091369968,2.65217586955624,4.26834554006707,0.704484215350876,26.9776014231424,1.94769165420536,4.76562851560887,9.61413752714137,7.16916289739421,5.67731397076883,8.28804959236325,0.99456595108359,7.16916289739421,5.80163471465428,53.1678381350103,5.84307496261609,88.0190866708977,3.35666008490712,17.9850676154283,8.57813132809597,60.4613217762899,6.83764091369968,0.704484215350876,6.42323843408152,30.7486639876677,26.8118404312951,64.3567050847006,2.030572150129,1.57472942254902,2.77649661344169,4.5998675237616,1.49184892662539,11.0231059578431,1.40896843070175,7.00340190554695,13.3437598437048,2.65217586955624,32.9864373776057,0.66304396738906,3.5638613247162,0.580163471465428,0.621603719427244,13.5924013314757,3.8125028124871,125.48107082838,1.36752818273994,31.1630664672858,35.7214937430856,0.953125703121774,1.16032694293086,5.59443347484519,0.870245207198141,7.45924463312693,3.39810033286893,4.55842727579979,2.40353438178534,7.83220686478327,0.33152198369453,44.5897068069143,0.497282975541795,159.047671677451,9.697018023065,8.70245207198141,17.5292248878483,3.93682355637254,16.2860174489938,12.9293573640867,0.787364711274509,1.32608793477812,29.2153748130805,12.2248731487358,0.290081735732714,2.27921363789989,52.7534356553921,0.165760991847265,4.76562851560887,7.70788612089782,MGS1
517,4.74250229970548,0.592812787463185,0.592812787463185,13.4653190295209,5.84344033356568,4.57312721757314,4.74250229970548,0.254062623198508,33.7903288854015,3.64156426584528,3.89562688904378,8.38406656555075,3.13343901944826,2.37125114985274,2.87937639624975,0.846875410661692,4.82718984077165,4.91187738183782,41.1581449581582,2.87937639624975,68.2581580993324,3.38750164264677,7.45250361382289,4.4037521354408,40.9040823349597,6.09750295676418,0.592812787463185,2.71000131411742,24.3053242859906,19.9015721505498,35.3993921656587,1.27031311599254,0.931562951727862,1.94781344452189,3.81093934797762,0.592812787463185,7.96062886021991,0.931562951727862,4.82718984077165,5.25062754610249,1.1009380338602,19.9862596916159,0.677500328529354,2.62531377305125,0.508125246397015,0.338750164264677,11.2634429618005,0.677500328529354,84.7722286072354,1.01625049279403,20.9178226433438,8.04531640128608,0.508125246397015,0.169375082132338,3.89562688904378,0.677500328529354,6.52094066209503,3.38750164264677,2.71000131411742,0.677500328529354,6.77500328529354,0.931562951727862,23.543136416395,1.86312590345572,104.927863380984,6.6056282031612,4.23437705330846,11.6868806671314,2.37125114985274,13.1265688652562,10.3318800100726,0.931562951727862,1.18562557492637,17.7843836238955,12.1103183724622,0,1.60906328025722,22.6115734646672,0.254062623198508,3.55687672477911,6.85969082635971,MGS1
518,4.95471242564462,1.08384334310976,1.00642596145906,20.9026930456883,4.33537337243905,3.09669526602789,4.02570384583626,0.309669526602789,17.651163016359,1.62576501466464,6.73531220361066,13.9351286971255,3.17411264767859,4.56762551739114,11.6126072476046,0.85159119815767,6.58047744030927,4.95471242564462,43.8182380142946,3.32894741097998,117.132498437505,3.40636479263068,17.0318239631534,5.4966340971995,66.5015308379489,5.5740514788502,0.541921671554881,5.5740514788502,43.4311511060411,17.7285803980097,40.8763775115681,1.78059977796604,0.464504289904183,1.31609548806185,3.09669526602789,0.309669526602789,8.3610772182753,0.929008579808367,4.56762551739114,4.87729504399393,1.70318239631534,16.7221544365506,1.23867810641116,3.63861693758277,0.464504289904183,0.774173816506972,13.2383722622692,0.696756434856275,114.268055316429,1.39351286971255,26.2444923795864,18.0382499246125,0.696756434856275,0.387086908253486,5.10954718894602,0.929008579808367,4.87729504399393,3.87086908253486,2.7096083577744,1.16126072476046,8.98041627148088,0.0774173816506972,28.4895964474566,1.23867810641116,129.983783791521,8.5159119815767,6.73531220361066,18.7350063594687,3.01927788437719,11.2255203393511,7.27723387516554,0.696756434856275,2.24510406787022,27.2509183410454,10.2965117595427,0.154834763301394,1.70318239631534,25.2380664181273,0.0774173816506972,5.7288862421516,11.0706855760497,MGS1
526,6.48921847742997,0.79692156740368,1.76461204210815,36.4876231932685,6.48921847742997,4.89537534262261,9.44921287064363,0.626152660102891,58.687581142371,3.24460923871498,9.22152099424258,19.0691946485881,5.12306721902366,17.2476596373796,12.4661302329576,1.02461344380473,7.45690895213443,4.95229831172287,47.1322184150176,3.92768486791814,152.098173435902,3.5292240842163,34.2676273983582,11.0999789745513,96.1998177794442,9.10767505604206,0.284614845501314,5.35075909542471,63.6968024231941,27.3799481372264,90.6213668076185,1.82153501120841,1.19538235110552,3.58614705331656,3.24460923871498,1.65076610390762,12.9784369548599,3.01691736231393,4.72460643532182,14.6861260278678,2.04922688760946,26.2414887552212,0.683075629203154,3.69999299151709,1.82153501120841,0.79692156740368,10.5876722526489,1.42307422750657,108.2674872287,1.13845938200526,21.1753445052978,36.4876231932685,0.739998598303417,0.341537814601577,5.74921987912655,0.853844536503943,5.29383612632444,4.4399915898205,5.00922128082313,2.95999439321367,8.99382911784153,0.0569229691002629,28.803022364733,1.30922828930605,172.818134188398,8.53844536503943,10.8722870981502,19.0122716794878,3.13076330051446,16.7922758845775,10.3030574071476,2.04922688760946,1.82153501120841,31.0230181596433,9.05075208694179,0.512306721902366,2.10614985670973,42.8629957324979,0.512306721902366,3.5292240842163,7.11537113753286,MGS1
11,29.6666709471371,1.16721328316605,0.97267773597171,24.5114789464871,5.3497275478444,4.76612090626138,6.22513751021894,0.778142188777368,29.3748676263456,3.79344317028967,3.6961753966925,17.5081992474908,5.93333418942743,5.05792422705289,6.0306019630246,0.194535547194342,7.78142188777368,6.12786973662177,53.9836143464299,4.86338867985855,158.643738736986,3.11256875510947,9.92131290691144,5.3497275478444,50.5792422705289,8.94863517093973,1.26448105676322,4.37704981187269,47.3694057418223,41.4360715523948,42.2142137411722,1.75081992474908,4.37704981187269,3.89071094388684,3.50163984949815,0.97267773597171,10.6994550956888,0.778142188777368,4.08524649108118,9.62950958611992,1.65355215115191,26.2622988712362,0.875409962374539,6.80874415180197,0.97267773597171,0.486338867985855,10.5049195484945,2.23715879273493,92.5989204645067,3.89071094388684,20.9125713233918,21.6907135121691,0.194535547194342,0.291803320791513,4.27978203827552,0.875409962374539,6.12786973662177,3.30710430230381,4.66885313266421,0.389071094388684,14.3956304923813,0.291803320791513,42.2142137411722,2.72349766072079,188.699480778512,7.68415411417651,7.19781524619065,23.7333367577097,2.82076543431796,16.3409859643247,13.5202205300068,0.680874415180197,2.04262324554059,24.9978178144729,10.8939906428831,0.097267773597171,1.65355215115191,42.116945967575,0.875409962374539,3.11256875510947,9.0459029445369,MGS4
33,10.7011101713287,1.3481713601674,1.60095349019878,32.5246340640384,6.40381396079513,4.55007834056496,6.15103183076374,0.674085680083698,49.2082546461099,3.53894982043941,6.82511751084744,21.4864810526679,10.2798066212764,5.64546757070097,10.5325887513078,0.674085680083698,4.04451408050219,4.80286047059635,51.0619902663401,3.03338556037664,127.992018505892,4.97138189061727,16.0095349019878,3.96025337049172,51.3147723963715,5.05564260062773,1.43243207017786,2.94912485036618,39.2654908648754,17.6104883921866,66.5659609082652,1.09538923013601,1.09538923013601,2.69634272033479,3.45468911042895,1.26391065015693,9.6057209411927,0.75834639009416,2.27503917028248,4.4658176305545,1.51669278018832,14.9984063818623,0.842607100104622,3.20190698039756,0.926867810115085,0.842607100104622,9.85850307122408,0.75834639009416,141.557992817577,1.17964994014647,22.5818702828039,32.6931554840593,0.589824970073236,1.43243207017786,4.21303550052311,1.01112852012555,3.1176462703871,3.20190698039756,4.4658176305545,0.589824970073236,11.122413721381,0.842607100104622,31.6820269639338,1.17964994014647,130.941143356258,8.17328887101484,6.9093782208579,14.8298849618414,2.94912485036618,21.7392631826993,10.027024491245,1.09538923013601,1.3481713601674,24.435605903034,9.52146023118223,0.0842607100104622,3.45468911042895,36.4848874345301,0.589824970073236,1.76947491021971,7.92050674098345,MGS4
46,18.8613792785486,1.42350032290933,1.9217254359276,30.7476069748415,7.90042679214678,4.76872608174626,7.18867663069212,0.142350032290933,61.5663889658285,4.62637604945532,6.76162653381932,15.5873285358572,7.68690174371038,9.60862717963798,13.9503031645114,0.711750161454665,8.32747688901958,5.62282627549185,40.9968092997887,4.27050096872799,106.833699234345,3.55875080727333,21.4948548759309,4.34167598487346,69.1821156933934,9.46627714734705,1.2811502906184,4.05697592029159,43.9149849617528,15.7296785681481,91.8869458437973,2.41995054894586,2.06407546821853,1.56585035520026,3.98580090414612,0.569400129163732,10.6050774056745,1.85055041978213,5.12460116247359,4.98225113018266,1.77937540363666,19.217254359276,0.355875080727333,3.20287572654599,1.4946753390548,1.7082003874912,14.3773532613842,1.4946753390548,108.257199557255,1.63702537134573,23.0607052311311,40.9968092997887,0.569400129163732,2.56230058123679,4.27050096872799,1.4946753390548,6.69045151767385,3.41640077498239,3.98580090414612,0.854100193745598,9.46627714734705,0.142350032290933,26.1924059415317,2.06407546821853,137.866006273769,9.03922705047425,8.18512685672865,16.1567286650209,2.34877553280039,14.0926531968024,11.0321275025473,1.067625242182,2.06407546821853,22.7760051665493,7.75807675985585,0.498225113018266,2.77582562967319,31.1034820555689,0.142350032290933,2.63347559738226,8.04277682443772,MGS4
47,8.79567332679329,1.49526446555486,1.49526446555486,31.6644239764558,9.93911085927641,8.09201946064982,17.4154331870507,0.879567332679329,34.03925577469,2.37483179823419,14.6008177224769,13.4573801899937,2.19891833169832,8.44384639372156,5.45331746261184,1.40730773228693,10.3788945256161,6.1569713287553,53.5656505601711,6.06901459548737,247.686160882499,6.24492806202323,21.8132698504474,14.3369475226731,163.863394078159,18.9106976526056,1.05548079921519,4.13396646359285,69.6617327482028,30.9607701103124,93.1461805307409,3.51826933071731,1.67117793209072,2.99052893110972,4.92557706300424,2.55074526477005,18.0311303199262,2.02300486516246,8.17997619391776,6.4208415285591,2.02300486516246,27.7943277126668,0.439783666339664,5.01353379627217,0.791610599411396,0.61569713287553,10.8186781919557,2.19891833169832,106.603560720735,1.49526446555486,33.9512990414221,10.9066349252237,0.439783666339664,0.351826933071731,5.36536072934391,1.75913466535866,7.91610599411396,1.93504813189452,5.8931011289515,1.75913466535866,5.80514439568357,0.351826933071731,31.9282941762596,1.05548079921519,176.265293468937,10.2029810590802,5.36536072934391,12.3139426575106,3.51826933071731,26.0351930473081,12.2259859242427,1.67117793209072,1.23139426575106,31.7523807097238,13.9851205896013,0.351826933071731,5.18944726280804,26.6508901801837,0.0879567332679329,4.22192319686078,9.49932719293675,MGS4
