sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
466,-0.048278257,-0.013275984,-0.03138475,-0.00588827,-0.039856065,0.02278568,-0.012517795,-0.018902011,0.008835137,-0.03222265,0.003485687,0.027038632,0.025827076,-0.013250616,0.04184968,-0.0054377667,MGS1
468,-0.011248194,0.007919825,-0.005273802,-0.014311338,-0.004331421,0.031201614,-0.011489157,-0.0073347073,-0.013063706,-0.024400264,-0.006248917,0.024852345,0.016707228,-0.020945875,0.025195586,0.0060166097,MGS1
480,-0.0012146868,0.00086477865,-0.009721042,-0.013774563,-0.013923863,0.0040008407,-0.014506828,0.007094943,7.638335e-05,-0.025667207,-0.005935619,-0.008222539,0.0047516264,-0.0010634959,-0.0014235489,-0.010843581,MGS1
490,-0.019138299,-0.005009155,-0.003881561,0.008287612,-0.02347707,-0.004430672,-0.009185048,-0.0152536,-0.003899455,0.010286398,0.0066224337,0.03002785,0.022864724,-0.006973148,0.017150858,-0.008254226,MGS1
491,-0.015719004,-0.007231263,-0.012955533,-0.0052577537,-0.0075633246,0.0070359753,0.005773799,-0.023148667,-0.0013687164,-0.0014601313,0.0046834424,-0.005186963,-0.01765776,-0.007338368,-0.015719917,0.018901996,MGS1
495,-0.035860255,-0.016085273,-0.023053287,-0.015124839,-0.008848289,0.012631545,0.023066206,-0.008811938,-0.03067036,-0.016958492,0.0048389602,0.011805529,0.014708592,-0.025875978,0.024581341,-0.007944391,MGS1
499,-0.041717015,-0.017308956,-0.027468955,-0.011770591,-0.022580663,-0.0054219086,0.0133710075,-0.030920625,0.0016965643,-0.02087293,0.015560463,0.014707704,0.0111467,-0.014895838,0.0074839033,0.00219456,MGS1
501,0.013476683,-0.016328821,0.010212228,-0.01378328,-0.0073580984,0.011264359,0.007823559,0.01694188,0.0077712983,0.00994242,0.0026099086,0.0060036825,-0.0387753,-0.022957813,0.0020339526,0.011136045,MGS1
503,-0.033033617,-0.01642478,0.0051430427,-0.0033166716,-0.01617692,0.014598884,0.0064296112,-0.013382811,-0.0027534366,-0.024786225,-0.008631341,0.027069416,0.01771382,-0.021325756,0.01810969,-0.016712608,MGS1
506,-0.027887162,-0.008543089,0.0094265705,-0.0018070987,0.0026080003,-0.015734779,0.00093946233,-0.003866922,-0.006997168,0.012980461,0.014174569,0.0039939396,0.020372842,-0.009247663,0.015774772,0.0137650445,MGS1
517,-0.014924877,-0.02393057,-0.002715936,-0.002387763,-0.04646132,0.011824619,-0.013511706,-0.010401513,-0.010541014,-0.03296814,-0.022670833,0.03796289,0.00263324,-0.026113061,0.044378627,0.009006505,MGS1
518,-0.0024734596,-0.021653574,0.014091389,0.016587473,0.00013210159,0.0074309353,0.002705352,-0.017639905,0.0029164143,-0.0058305077,0.025352964,0.028901981,0.011862017,-0.013450117,0.01668212,-0.022935623,MGS1
526,-0.008144763,-0.0050208378,0.0025305199,-0.007034464,-0.0088690985,0.0125199,-0.0023002755,-0.01945613,0.0037597343,-0.013945086,0.013691984,0.013761654,0.0077860393,0.02390717,0.0032216273,-0.012263957,MGS1
11,-0.00064357,0.00015135668,-0.0009634956,0.020917673,-0.006339876,-0.0014356431,-0.0057494324,0.0054225298,-0.014088742,0.017789412,-0.005601522,0.023746815,-0.016203199,0.005296479,0.005230587,-0.02201467,MGS4
33,-0.021504767,-0.0073119802,-0.003009349,0.0053667803,-0.01620639,0.011591299,0.013317947,-0.0035061352,0.021199662,0.013080772,-0.014952489,0.00970999,0.012201829,-0.02468774,0.027638424,0.007858494,MGS4
46,-0.012376253,-0.013080847,0.0066501275,0.0037755417,-0.0027675992,0.019216284,-0.014696261,-0.00016101263,0.008627605,-0.008011941,-0.010810184,0.011666264,0.021412114,-0.027833397,0.05294053,-0.006257355,MGS4
47,0.008930508,0.008311939,0.008051961,-0.014826437,0.024075434,0.015400698,0.027195059,0.005783179,-0.004259996,-0.0026483722,0.008547686,-0.026520327,-0.011306629,0.004547165,-0.025647435,0.0057147173,MGS4
60,-0.016508907,0.00073750596,0.0016441755,-0.000703522,-0.029147156,0.0063929046,-0.0008116886,0.01331721,-0.023644641,0.0017918833,-0.0064290455,0.004353803,0.0035390072,-0.009434746,0.017526338,0.0070167836,MGS4
73,0.017591119,0.025237937,0.006550856,0.003905118,0.0070418012,-0.016513055,-0.011402769,0.016381646,0.007748641,0.01849946,-0.023489738,-0.031509995,-0.012956366,0.029561244,-0.00586693,0.023388257,MGS4
94,0.024676021,0.031712033,-0.0048221136,-0.016844137,-0.011667956,0.0014610831,0.0128507875,-0.005418841,-0.027058698,-0.0069721118,-0.015961152,-0.0022266097,-0.025427531,0.01309264,-0.035314333,0.014587513,MGS4
95,-0.02393173,-0.006208587,-0.0038845215,0.010773805,-0.0052956585,-0.023693787,0.0019487413,-0.0068008658,-0.008852556,0.007729005,0.020075863,0.02807696,0.006942004,-0.020785801,0.0076373853,-0.03143986,MGS4
106,-0.022320116,-0.009063819,-0.008489237,0.017488774,-0.010577224,-0.007960159,-0.02924862,-0.0020390507,0.010402478,9.281561e-05,0.004907366,0.018042454,0.0074213,0.0050697653,0.003365282,-0.010535607,MGS4
107,0.054604553,0.021641232,0.01093187,0.013437608,0.04834622,-0.044034615,0.037323948,0.034315705,0.04737837,0.06251814,-0.026580844,-0.03767979,-0.049742226,0.028520118,-0.03185368,0.05852944,MGS4
116,0.017965779,-0.009673502,-0.03771078,0.00417041,0.011148195,0.005392093,0.00049112923,-0.011917079,0.013269935,-0.005152989,-0.0031963773,0.003951158,0.015254492,-0.009974042,-0.0028549135,0.0035531775,MGS4
124,0.0115541,0.003179336,0.01203068,0.016792392,0.03371293,-0.032204293,0.011821243,-0.0009078905,-0.012576543,0.022800483,-0.029437654,-0.01384509,-0.0148751475,0.037733763,-0.029033523,0.0020823376,MGS4
125,0.02283338,0.0030381093,-0.016156904,-0.013747854,0.021259747,0.013418522,-0.012578584,-0.008111088,0.012297638,-0.0018541999,0.010613712,-0.022668611,-0.018969432,0.013701488,-0.02253506,0.0032087504,MGS4
