sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
356,0.0071216496,-0.0046910625,-0.01686608,0.007840699,0.0015074573,-0.03337863,0.0043313224,0.006572418,MGS1
375,0.004270469,0.0034662727,-0.0077509526,-0.004233431,0.0024041794,0.010905379,-0.00075077824,-0.0068835765,MGS1
376,0.0070986645,-0.010206951,-0.0037594233,-0.01762218,0.013162892,0.009051135,-0.0049364176,-0.007331066,MGS1
377,-0.00086129736,-0.008171005,0.01403678,0.011725355,-0.014933784,-0.004348615,0.0046500284,-0.005083807,MGS1
379,0.0033335881,-0.0023823213,-0.0048041996,0.0034073368,0.003710132,0.010600558,-0.008562727,-0.009891294,MGS1
384,0.0001390772,-0.0144499075,-0.0028971676,-0.005859297,-0.014273543,0.022214105,0.0057163555,0.0090664625,MGS1
386,0.0068374174,-0.0063230824,0.0051940884,0.0047737397,-8.17664e-05,0.006947076,-0.011359563,-0.031870984,MGS1
389,-0.0036274595,-0.0013673734,0.003562225,-0.0031563751,-0.008255053,0.0012104418,0.002690101,-0.018596664,MGS1
394,-0.0017416133,0.00530936,-0.009673731,0.006371245,-0.0031740405,0.0013781954,0.010202115,-0.001710169,MGS1
396,0.009551936,-0.0061667077,0.004116526,0.0011151619,-0.012692492,0.009459088,-0.013102805,-0.0007016435,MGS1
404,-0.0051508946,0.01154335,0.0046354663,0.0050915815,0.003926616,-0.0022254083,0.0049866345,-0.019042738,MGS1
405,0.008368884,0.015750932,-0.0036023613,-0.0010175854,-0.006252993,-0.00034810044,-0.013442917,-0.00949093,MGS1
406,0.009448946,-0.016318938,0.0051926654,0.003186252,-0.007261697,0.02215281,-0.00421769,-0.007945076,MGS1
413,-0.0053123934,-0.006429,-0.00058811344,-0.0031005554,-0.001105208,-0.009333948,-0.015679302,0.012752794,MGS1
414,0.010070776,0.0029210653,0.031784214,0.003730718,0.010982614,-0.000424752,0.008566381,0.015719209,MGS1
415,-0.01657648,0.0006756205,0.00806362,0.00863049,-0.000101882964,0.004592618,-0.00019628368,-0.015364774,MGS1
425,-0.012969951,0.0017042179,0.0068058055,0.0069173537,0.0035075955,0.017119681,-0.004379859,0.006529562,MGS1
447,0.011967537,0.007382052,0.008560279,0.0032026656,-0.0037856288,-0.005661236,-0.0007380266,-0.016738929,MGS1
452,-0.013459961,0.00055722333,0.009375146,-0.0079579465,0.017699677,0.015556177,0.025069954,0.000570409,MGS1
466,-0.000987987,-0.015678568,0.006784981,-0.01423591,-0.00978509,-0.00044629164,-0.00013048388,-0.011737511,MGS1
468,0.014471252,0.00727682,-0.0063716825,0.00069959834,0.0037009828,0.0029781517,-0.014188236,-0.01528763,MGS1
480,-0.004712415,0.0018910635,0.008983394,-0.003737297,0.0067792945,0.009038767,-0.005911217,0.020141955,MGS1
490,-0.0035068048,-0.011367669,0.013346424,-0.014333177,0.0029780008,0.002218729,0.01882928,-0.010889187,MGS1
491,-0.0040714117,-0.0040256362,0.023448845,0.0042768754,0.004574407,-0.001617441,-0.0036782343,-0.009688355,MGS1
