sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
284,0.013576634,-0.011322409,0.025892474,-0.0065817945,-0.009349816,-0.0052102357,-0.016054347,-0.0007432848,MGS4
294,0.008168142,0.035541154,0.06044063,-0.026182692,0.020573488,0.000115811825,-0.011534102,-0.041240238,MGS4
300,0.0066184253,-0.0016152263,-0.031053862,0.012005089,0.0039590355,0.012203012,0.0103159025,-0.005911622,MGS4
302,0.017437823,-0.0138870925,-0.006209376,0.0012522396,0.0005908152,-0.0077104233,0.009447575,-0.007118482,MGS4
334,0.008557465,0.0030426309,-0.004352648,0.0048337486,-0.0024313899,0.007759854,0.017356128,-0.007264802,MGS4
364,0.0039055757,-0.00094569474,-0.017697342,0.0095299855,-0.003928251,0.0014493279,-0.00020600855,0.013870385,MGS4
383,0.00638764,-0.023438789,-0.028763369,0.025166024,-0.020084132,0.00030238554,-0.0059494674,0.009423394,MGS4
388,-0.012734458,0.007742591,-0.007842441,0.0028229952,-0.01763878,-0.006971933,-0.001920335,0.017966319,MGS4
397,0.001662042,0.009601206,-0.0035142025,0.0061134957,-0.013224665,-0.012636736,-0.00375472,-0.004686862,MGS4
403,0.0067053325,0.012729101,-0.0097886985,0.0022716206,0.0060785804,-0.008281242,-0.009883828,0.00532211,MGS4
411,-0.003298074,0.0041328445,0.0007108073,-0.0052993596,0.0032427097,0.003481837,0.015149482,-0.0039442703,MGS4
416,-0.014891308,0.006907113,0.0031863241,-0.01482632,-0.01712256,-0.0020963661,-0.0058667734,-0.0010760054,MGS4
417,-0.0035592392,-0.0022469237,-0.00044061476,0.005823804,-0.0073837154,0.018156275,-0.008920141,-0.0049556755,MGS4
419,0.00074221194,-0.011380084,0.017629256,-0.022469614,0.0010029944,0.020068668,0.01671189,-0.0064251386,MGS4
420,-0.0018581897,-0.010566868,-0.015549926,-0.016360149,-0.021825861,0.00326344,-0.008545101,0.0062762126,MGS4
428,-0.033504453,0.009491608,0.060693294,-0.018087953,-0.025172208,0.046751644,-0.034678377,-0.053369537,MGS4
437,-0.036150753,-0.009653345,-0.011984846,0.00051182136,-0.027345799,0.0143466145,0.007936053,-0.0074262246,MGS4
451,-0.011240285,-0.01854226,-0.004197916,-0.008735642,-0.005626681,0.015923146,-0.0017229319,0.021782752,MGS4
459,-0.009901572,-0.0015617833,0.011586357,0.015202362,-0.00791455,0.0061184596,0.008008309,0.003786832,MGS4
473,-0.019999534,0.008192599,0.0018203487,-0.004805416,-0.008988946,0.022953546,-0.018211044,-0.0043530874,MGS4
