"gene","frequency"
"VKORC1L1",1
"VMP1",1
"VPS13D",1
"VPS35",1
"VPS36",1
"VPS45",1
"VPS4A",1
"VPS52",1
"VTA1",1
"VTI1A",1
"VWA5A",1
"WBP11",1
"WBSCR22",1
"WDFY1",1
"WDFY3",1
"WDR13",1
"WDR19",1
"WDR41",1
"WDR5",1
"WDR82",1
"WHAMM",1
"WIPF2",1
"WNK1",1
"WNK2",1
"WRNIP1",1
"WSCD2",1
"WWC2",1
"WWP1",1
"XPO7",1
"XPR1",1
"XRCC6",1
"XYLT2",1
"YBX1",1
"YIPF6",1
"YME1L1",1
"YPEL2",1
"YPEL5",1
"YWHAB",1
"YY1",1
"YY1AP1",1
"ZBED1",1
"ZBED5",1
"ZBTB33",1
"ZBTB4",1
"ZBTB40",1
"ZBTB44",1
"ZC3H11A",1
"ZC3H18",1
"ZCCHC9",1
"ZCRB1",1
"ZDHHC17",1
"ZDHHC21",1
"ZDHHC3",1
"ZDHHC4",1
"ZFAND1",1
"ZFAND6",1
"ZFP28",1
"ZFP82",1
"ZFYVE27",1
"ZKSCAN1",1
"ZMAT2",1
"ZMIZ1",1
"ZMYM4",1
"ZMYM6",1
"ZNF197",1
"ZNF224",1
"ZNF229",1
"ZNF251",1
"ZNF318",1
"ZNF322",1
"ZNF324",1
"ZNF334",1
"ZNF33A",1
"ZNF384",1
"ZNF429",1
"ZNF507",1
"ZNF512B",1
"ZNF518A",1
"ZNF521",1
"ZNF527",1
"ZNF542P",1
"ZNF571-AS1",1
"ZNF638",1
"ZNF711",1
"ZNF740",1
"ZNF778",1
"ZNF780B",1
"ZNF829",1
"ZNF84",1
"ZNF862",1
"ZYG11B",1
