"gene","frequency"
"XYLT2",1
"YBX1",1
"ZBTB26",1
"ZBTB44",1
"ZC3H7B",1
"ZCCHC10",1
"ZCCHC17",1
"ZFP62",1
"ZFYVE27",1
"ZNF112",1
"ZNF133",1
"ZNF226",1
"ZNF275",1
"ZNF382",1
"ZNF507",1
"ZNF542P",1
"ZNF561",1
"ZNF562",1
"ZNF662",1
"ZNF711",1
"ZNF776",1
"ZNF791",1
