sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
349,1.0348144,0.0,1.1937137,0.9696697,1.1486527,0.9026804,0.0,0.9232357,0.0,0.74167264,0.329411,0.16199392,1.8887273,1.1652706,1.0889015,0.5322325,MGS1
350,1.0144491,0.0,1.0597751,1.1410698,1.2139713,1.073924,0.0,0.9989771,0.0,1.0831773,0.48091078,0.32446998,1.7861468,1.2812014,0.77045476,0.41686505,MGS1
351,1.003291,0.0,1.086575,1.1310883,1.1965843,0.98435986,0.0,1.0873854,0.0,0.4109831,0.8031948,0.46041253,2.1526377,1.1893121,1.0762204,0.8463762,MGS1
352,1.0836518,0.0,1.1091474,1.0923218,1.0767256,0.9720653,0.0,1.0293056,0.0,0.6652745,0.116964415,0.0,1.611223,0.8649874,0.98574233,0.16109014,MGS1
353,0.691256,0.0,2.916999,2.0262372,3.1139545,1.9743024,0.0,2.096076,0.0,3.598146,1.6232266,1.5088488,1.6706151,3.355163,2.3175774,1.9106592,MGS1
354,1.0298749,0.0,1.6295544,1.3843263,1.7388699,1.2979385,0.0,1.2926475,0.0,1.8291148,0.81768864,0.67860687,1.8065107,1.8936357,1.4467384,0.9399824,MGS1
355,0.66856843,0.0,2.508778,1.8480486,2.6582644,1.7844539,0.0,1.8202552,0.0,3.03819,1.3198676,1.1757954,1.7588801,2.6375349,2.0589252,1.5186968,MGS1
356,0.8462826,0.0,3.035386,1.2987751,2.7886422,1.4069827,0.0,1.6559619,0.0,2.921315,1.0467697,0.852562,1.8677517,2.3038058,2.3544834,2.1163719,MGS1
375,0.53470725,0.0,2.7924423,1.8438523,2.8700018,1.7435758,0.0,1.9928918,0.0,3.1193883,1.4530774,1.2552075,1.5288388,2.7784777,2.4086373,1.6537317,MGS1
376,0.4978598,0.0,3.1813471,1.7590033,3.1026645,1.7168505,0.0,2.1233006,0.0,3.2083743,1.6310167,1.3398346,1.6626681,2.625216,2.7471106,2.216157,MGS1
377,1.0359807,0.0,1.3685566,1.3648208,1.4328033,1.2848071,0.0,1.1630709,0.0,1.5163656,0.5477113,0.41493514,1.9526852,1.6048164,1.2472451,0.6165222,MGS1
379,0.83298594,0.0,1.1212589,1.1965548,1.1624866,1.0022753,0.0,1.0533937,0.0,0.47368684,0.5159105,0.20251948,2.1283376,1.0554525,1.1714835,0.6114123,MGS1
384,1.0447584,0.0,1.0234786,0.94622934,1.1095374,0.8204335,0.0,0.97312397,0.0,0.22484058,0.4795804,0.26121432,1.9536995,0.8247951,0.7886429,0.48699495,MGS1
386,0.7000685,0.0,0.96031225,1.1163651,1.011055,0.8598614,0.0,1.0484186,0.0,0.054131005,0.4239994,0.057644196,1.9049137,0.69205755,0.9382882,0.4604911,MGS1
389,0.6217842,0.0,2.4076288,1.7823979,2.5457032,1.7196689,0.0,1.7890898,0.0,2.81072,1.3012836,1.164915,1.9117961,2.462988,2.0668817,1.4244651,MGS1
394,0.46871257,0.0,2.7730114,2.2019906,2.9306614,2.0958402,0.0,2.0325608,0.0,3.4460614,1.5531125,1.2550273,1.6114707,4.470509,2.6961904,1.8126111,MGS1
396,0.5382786,0.0,1.1509296,1.2565495,1.1167921,1.1584444,0.0,1.0915726,0.0,0.70389354,0.47335234,0.23270473,1.7763811,2.299697,2.105501,0.7365004,MGS1
404,0.84043443,0.0,1.5010787,1.5779457,1.7141806,1.4352615,0.0,1.432044,0.0,1.5286402,0.94025767,0.6132018,1.9821856,1.6510229,1.2852503,0.8337953,MGS1
405,0.7453523,0.0,1.2135497,1.3678418,1.2474363,1.0675238,0.0,1.246827,0.0,0.43328267,0.84884727,0.33058804,2.082245,1.0747845,1.2527882,0.9644941,MGS1
406,0.8855885,0.0,1.0446507,1.3334707,1.1881384,1.0210629,0.0,1.1787324,0.0,0.11564171,0.8636397,0.38807046,2.3738327,0.99156314,1.1246806,0.91051507,MGS1
413,0.27842516,0.0,3.270879,1.8089072,3.1459403,1.680613,0.0,2.1846273,0.0,3.356818,1.5276841,1.2360762,1.1805625,2.1714501,2.8484466,2.045842,MGS1
414,0.45755172,0.0,3.3377912,2.0929577,3.3496163,1.7884322,0.0,2.4580686,0.0,3.5006735,2.058136,1.6217908,1.0942072,2.202513,2.8910406,2.3321836,MGS1
415,0.20263726,0.0,3.1880727,2.6610825,3.383437,2.3151565,0.0,2.7833645,0.0,3.4446447,2.3115804,1.6808618,1.2652855,3.2676008,2.6079257,1.9090916,MGS1
425,1.3607304,0.0,1.6232342,1.5163293,1.8887812,1.2690156,0.0,1.4239153,0.0,2.291922,0.8007225,0.77020097,1.0723866,1.3690269,0.76939887,0.83851147,MGS1
447,0.6291614,0.0,1.4690797,1.4301748,1.5043318,1.1278402,0.0,1.3827397,0.0,0.67394274,0.924237,0.3058801,1.7233793,1.5472219,1.3534803,1.0290256,MGS1
452,0.53451806,0.0,2.2018988,1.7529649,2.4873981,1.6630319,0.0,1.840001,0.0,2.4202151,1.6230984,1.1569064,1.5426955,2.773299,1.7433313,1.5523549,MGS1
466,0.8277006,0.0,2.28601,2.1168528,2.4693875,1.9110717,0.0,2.039747,0.0,2.675635,1.2684748,1.0771761,1.5579802,2.5321865,2.0703459,0.83394325,MGS1
468,0.6557032,0.0,1.3167597,1.4675019,1.3684901,1.1575432,0.0,1.3501894,0.0,0.62722325,0.9466221,0.3488972,1.931762,1.164073,1.3158138,1.0034807,MGS1
480,0.78102225,0.0,1.6983222,0.8818954,1.5296896,0.79209864,0.0,1.1114961,0.0,0.8683108,0.65206796,0.3833026,1.5933459,1.108555,1.5875368,1.2093003,MGS1
490,0.67267376,0.0,2.6672847,2.1307075,2.8852491,1.7576532,0.0,2.3385537,0.0,2.910587,1.6808795,1.3154838,0.34670132,3.0489185,2.028697,1.142985,MGS1
491,0.75857925,0.0,2.8490434,2.7060795,3.157723,2.2469163,0.0,2.8002381,0.0,3.2876558,2.192759,1.7425758,0.42874235,3.1786053,2.3765981,1.0607306,MGS1
495,0.7114123,0.0,1.9450091,1.5856228,2.122563,1.3759876,0.0,1.5881745,0.0,2.1366715,1.0434967,0.7334508,0.9605127,2.2572117,1.6644633,0.92003345,MGS1
499,0.536029,0.0,2.6006668,2.0195224,2.767036,1.8908225,0.0,2.0137382,0.0,2.9798064,1.4577243,1.1232332,1.795779,2.67797,2.125528,1.564021,MGS1
501,0.9717592,0.0,0.9015765,1.2565806,1.1078767,0.9457749,0.0,1.1230875,0.0,0.24432948,0.7629353,0.38477343,2.0165389,0.4846604,0.78610516,0.6366457,MGS1
503,0.8214283,0.0,1.1183692,1.1716299,1.144187,0.9855912,0.0,1.0525379,0.0,0.53456265,0.5408459,0.23829487,2.0230513,1.0569758,1.2050266,0.65195465,MGS1
506,0.87936556,0.0,1.0350097,1.2480698,1.1845064,0.98729753,0.0,1.1274061,0.0,0.25609788,0.7332696,0.3406143,2.2284093,0.8079079,1.023283,0.7038199,MGS1
517,0.62741166,0.0,1.8771831,1.8854101,1.8884584,1.5662235,0.0,1.7684512,0.0,1.3309672,1.164392,0.56481934,1.904485,2.0374467,1.933264,1.1907104,MGS1
518,0.57979435,0.0,2.5168488,1.8882891,2.6637733,1.7864078,0.0,1.9190924,0.0,2.9141142,1.4031054,1.143732,1.6813567,2.556025,2.0518477,1.5398751,MGS1
526,0.8639004,0.0,1.2027634,1.1062052,1.188121,0.92692673,0.0,1.081086,0.0,0.46672252,0.5910211,0.3071573,2.0366127,0.9948666,1.2643869,0.76822376,MGS1
11,0.6621846,0.0,0.8045449,1.0511279,0.92083156,0.8488132,0.0,0.9091553,0.0,0.12674105,0.527105,0.16913396,1.7665092,0.8946846,0.9016768,0.5125672,MGS4
33,0.6831118,0.0,1.0442055,1.7042295,1.1176677,1.397249,0.0,1.4523473,0.0,0.5508228,0.91520673,0.5495243,1.5752182,2.345528,1.7979089,0.4604028,MGS4
46,0.60099286,0.0,1.33046,1.24638,1.292323,1.0969687,0.0,1.1154587,0.0,0.9114459,0.6256185,0.3369952,1.6292202,2.1554914,1.816052,0.9521338,MGS4
47,0.7368816,0.0,1.909038,2.0567417,2.2877314,1.7957718,0.0,1.9705259,0.0,2.0091004,1.8356826,1.1447161,2.0148237,2.3795598,1.5708263,1.6087946,MGS4
60,0.7521591,0.0,1.7613788,1.168735,1.72571,1.0270969,0.0,1.4572235,0.0,1.6882812,0.57535446,0.6322216,0.5505855,2.6608734,2.2749166,0.9030427,MGS4
73,0.7046325,0.0,3.2421186,2.3364718,3.4646726,1.9831309,0.0,2.637954,0.0,3.7268226,2.3007605,1.8772051,0.8647875,3.02669,2.5799642,2.0822256,MGS4
94,0.7804316,0.0,2.0088432,2.0347238,2.2682528,1.6417052,0.0,2.0721529,0.0,2.0018513,1.6332378,1.1256784,1.239366,2.0719635,1.6064992,1.0797738,MGS4
95,0.6263554,0.0,1.9799347,1.9374546,2.1940532,1.7594619,0.0,1.8616579,0.0,2.396545,1.3413785,1.0655562,1.0288705,3.7749085,2.1720903,1.07301,MGS4
106,0.87443304,0.0,2.1464643,1.4230953,2.1379263,1.2570487,0.0,1.471103,0.0,2.2767684,0.755302,0.645482,1.2212226,2.3406131,1.7546083,1.0517702,MGS4
107,0.6405535,0.0,3.7187474,1.7601254,3.7365384,1.6690692,0.0,2.2619822,0.0,3.9324784,2.0745063,2.020711,1.2320166,3.4714003,3.415161,2.620364,MGS4
116,0.90583205,0.0,1.5425266,1.4890355,1.7506108,1.2752131,0.0,1.4686329,0.0,1.5432391,1.0345081,0.67082095,1.7051717,1.3887329,1.2520838,0.9038837,MGS4
124,0.8307495,0.0,3.425901,2.0924897,3.6925936,1.8571545,0.0,2.4897468,0.0,4.018081,1.9023726,1.4922988,0.43293518,3.7842867,2.1080902,2.2048385,MGS4
125,0.5892476,0.0,2.9716964,1.7099936,2.9055421,1.6615055,0.0,2.0421383,0.0,2.8789654,1.6865897,1.3766514,2.0949986,2.11121,2.6869028,2.1652308,MGS4
133,1.0442226,0.0,3.5186098,1.9127419,3.7546318,1.723006,0.0,2.3401766,0.0,3.9955173,2.0148215,1.75052,0.6622769,3.8044364,2.4858148,2.5232046,MGS4
