sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
356,0.00649619,-0.016946547,0.0021872548,-0.016532598,0.008954723,-0.004502156,-0.0012753773,-0.01755568,0.0062735267,0.012861937,-0.013920039,-0.002509445,-0.005237189,-0.010183711,-0.0026102066,0.012709631,MGS1
375,-0.0013780035,-0.017472379,-0.006009549,0.006062093,-0.00072223553,-0.0031605745,0.009544641,-0.011255529,-0.0055171475,0.0044244565,-0.018973362,-0.011754647,-0.015452402,-0.025123108,0.017454237,0.010164769,MGS1
376,0.0032368712,0.009983829,0.0005366937,0.0063052876,-0.0028145523,0.0115769645,0.008633267,-0.0071142614,0.0131317,-0.0031312648,0.0049320906,0.021602888,-0.00061898306,-0.0016703419,-0.008399226,0.0010424173,MGS1
377,0.0014850246,-0.0052368967,0.003977619,-0.0037838249,0.0008116453,0.012831935,0.005866833,-0.01692314,0.008606147,0.00048386492,-0.011144318,0.003769923,-0.0055982815,-0.013385292,0.0014589578,-0.005136691,MGS1
379,0.008966501,-0.0026462423,0.00037333556,0.01229066,0.00529492,-0.0012600152,0.0113937985,-0.009936448,0.014807919,0.006923225,-0.010687631,-0.0004333742,-0.0034459468,-0.0035856478,0.0017119125,0.015438292,MGS1
384,0.0051572258,0.0008293409,0.013489676,0.0075884406,0.0061520035,0.004950396,0.00096911564,-0.01059312,-0.002123217,0.005025439,-0.021211632,-0.012009658,0.007093716,0.00501642,-0.005845152,0.009263471,MGS1
386,0.008749652,0.013625342,-0.0055874093,0.006613085,-0.008481871,0.0044141645,0.009970043,-0.012854833,0.028923323,0.013399184,-0.0052789636,0.000925526,0.010353904,-0.010558236,0.003313221,0.009493414,MGS1
389,-0.00036907103,-0.00067764986,-0.0041036187,-0.00626415,-0.0011601099,0.009194682,0.0025774594,0.0017861575,0.0055484287,-0.007613521,-0.0034549981,0.0005424544,0.005589318,-0.005726408,-0.0027976073,0.0063572936,MGS1
394,-0.026466139,-0.0066234795,-0.003797084,0.0024189595,-0.008949162,0.010490616,-0.0090252515,-0.00037116557,0.0021128524,0.0016422812,0.0014363676,0.001751259,-0.016610913,-0.008467179,-0.0032133758,-0.006676358,MGS1
396,-0.009140687,0.024135133,0.00092563545,0.0071927346,-0.010468842,0.00565683,-0.0020609815,-0.021632615,0.022108661,0.028453767,-0.014919974,-0.0030720904,-0.011279799,-0.022596452,0.02077358,0.00864725,MGS1
