row	col	rho
ENSG00000111801	ENSG00000163453	0.786018100546772
ENSG00000204482	ENSG00000100055	0.786013830175311
ENSG00000243649	ENSG00000231389	0.785883473732838
ENSG00000196735	ENSG00000026297	0.78571628427297
ENSG00000026297	ENSG00000249306	0.785552868870703
ENSG00000231389	ENSG00000131386	0.785045914089169
ENSG00000069535	ENSG00000204252	0.785042482618088
ENSG00000162520	ENSG00000006756	0.784930470130419
ENSG00000180638	ENSG00000163453	0.784851359969007
ENSG00000164761	ENSG00000006756	0.784680773071323
ENSG00000026297	ENSG00000262001	0.784672775902539
ENSG00000231852	ENSG00000128262	0.784596343594256
ENSG00000174348	ENSG00000140092	0.784501491841196
ENSG00000113578	ENSG00000140092	0.784497821345486
ENSG00000026297	ENSG00000204252	0.784326797519096
ENSG00000129009	ENSG00000171631	0.784286520749046
ENSG00000182326	ENSG00000166278	0.784262085384578
ENSG00000026297	ENSG00000006756	0.784247521191371
ENSG00000095303	ENSG00000148735	0.784208071067398
ENSG00000101160	ENSG00000204482	0.784153889935707
ENSG00000242574	ENSG00000243649	0.784144960289365
ENSG00000006042	ENSG00000166278	0.783853496249471
ENSG00000162520	ENSG00000231389	0.783646693872602
ENSG00000149131	ENSG00000139178	0.783605777305521
ENSG00000231389	ENSG00000166741	0.783529982584517
ENSG00000026297	ENSG00000166278	0.783109210611926
ENSG00000204287	ENSG00000110092	0.783052950024645
ENSG00000101160	ENSG00000205542	0.782889425393048
ENSG00000101104	ENSG00000164761	0.782794390406441
ENSG00000231389	ENSG00000006042	0.782656786371721
ENSG00000181804	ENSG00000166278	0.782639043932833
ENSG00000129009	ENSG00000244509	0.782613461692043
ENSG00000125730	ENSG00000163453	0.782607177446996
ENSG00000113578	ENSG00000101104	0.782444159169063
ENSG00000182326	ENSG00000204252	0.782192117590584
ENSG00000206337	ENSG00000196735	0.782178743176026
ENSG00000182326	ENSG00000101160	0.782137107696487
ENSG00000162520	ENSG00000164106	0.782008196094908
ENSG00000125730	ENSG00000150977	0.781686141702865
ENSG00000111801	ENSG00000164761	0.781561509844506
ENSG00000182326	ENSG00000197943	0.781299773337082
ENSG00000113578	ENSG00000149131	0.781212667085037
ENSG00000111801	ENSG00000140092	0.780599879800602
ENSG00000157150	ENSG00000204482	0.780506152831855
ENSG00000166710	ENSG00000026297	0.780468099360284
ENSG00000140092	ENSG00000139178	0.780114383212153
ENSG00000163661	ENSG00000131386	0.779842376122601
ENSG00000182326	ENSG00000128262	0.77983165237682
ENSG00000149131	ENSG00000157150	0.779267201135574
ENSG00000006042	ENSG00000181804	0.778761811266958
ENSG00000113578	ENSG00000131386	0.778687609530952
ENSG00000149131	ENSG00000005243	0.778571222102165
ENSG00000164761	ENSG00000205542	0.778543946340706
ENSG00000159403	ENSG00000222009	0.778456270234496
ENSG00000079931	ENSG00000140092	0.777895298150086
ENSG00000242574	ENSG00000128262	0.777760127696071
ENSG00000262001	ENSG00000204252	0.777547793403031
ENSG00000140092	ENSG00000146122	0.777474122369187
ENSG00000112936	ENSG00000107611	0.777245684439482
ENSG00000128262	ENSG00000262001	0.77719187050128
ENSG00000162520	ENSG00000198734	0.777174036160102
ENSG00000159403	ENSG00000249306	0.777166106789715
ENSG00000006042	ENSG00000132274	0.777152719068419
ENSG00000101160	ENSG00000146122	0.777078810531995
ENSG00000204287	ENSG00000204482	0.776938443586051
ENSG00000174348	ENSG00000171631	0.776829265812316
ENSG00000243649	ENSG00000174348	0.776777841792025
ENSG00000159403	ENSG00000006756	0.776712612992975
ENSG00000164761	ENSG00000131386	0.7762899471094
ENSG00000249306	ENSG00000205542	0.776196828811614
ENSG00000140092	ENSG00000163453	0.775980459001087
ENSG00000204287	ENSG00000166278	0.775963017089515
ENSG00000249306	ENSG00000110092	0.775775053316389
ENSG00000157150	ENSG00000180638	0.775771973449065
ENSG00000204264	ENSG00000133321	0.77575085213521
ENSG00000112936	ENSG00000164761	0.775726822002634
ENSG00000204482	ENSG00000010704	0.775694185463524
ENSG00000188501	ENSG00000125730	0.775616829553106
ENSG00000079931	ENSG00000159403	0.775574988196059
ENSG00000006042	ENSG00000180638	0.775549148122568
ENSG00000010704	ENSG00000244509	0.775482130041491
ENSG00000101104	ENSG00000100055	0.775339039910178
ENSG00000113578	ENSG00000160219	0.775323114629041
ENSG00000182326	ENSG00000139178	0.775244397758236
ENSG00000197943	ENSG00000128262	0.774720341657893
ENSG00000249306	ENSG00000132274	0.774646398358903
ENSG00000129009	ENSG00000110092	0.774396921737357
ENSG00000204482	ENSG00000205542	0.774277902114362
ENSG00000166710	ENSG00000149131	0.774239915664857
ENSG00000149131	ENSG00000174348	0.774199485344153
ENSG00000101104	ENSG00000262001	0.773996899571653
ENSG00000159403	ENSG00000132274	0.773959730727894
ENSG00000101160	ENSG00000180638	0.77383386924219
ENSG00000026297	ENSG00000204482	0.773531830749103
ENSG00000166710	ENSG00000159403	0.772954773018838
ENSG00000243649	ENSG00000244509	0.772874835666652
ENSG00000180638	ENSG00000128262	0.77276282424079
ENSG00000198734	ENSG00000204287	0.772668306768367
ENSG00000243649	ENSG00000006042	0.772535214842812
ENSG00000026297	ENSG00000150977	0.772520573572349
ENSG00000198734	ENSG00000107611	0.77250000019737
ENSG00000243649	ENSG00000006756	0.772481829203361
ENSG00000146122	ENSG00000006756	0.772237108086726
ENSG00000188488	ENSG00000163453	0.772070689326047
ENSG00000197943	ENSG00000140092	0.771933833142847
ENSG00000198483	ENSG00000168306	0.771871473068879
ENSG00000159403	ENSG00000150977	0.771695148966455
ENSG00000204287	ENSG00000160219	0.771619108701903
ENSG00000146122	ENSG00000166278	0.771544481255072
ENSG00000182326	ENSG00000188488	0.771312875288374
ENSG00000132274	ENSG00000166278	0.771298869500663
ENSG00000231389	ENSG00000132274	0.771205866560422
ENSG00000204287	ENSG00000101104	0.771071141446838
ENSG00000112936	ENSG00000166741	0.77101916728944
ENSG00000111801	ENSG00000101104	0.770479898977379
ENSG00000181804	ENSG00000204252	0.770287897762259
ENSG00000150977	ENSG00000204252	0.770285441169806
ENSG00000095303	ENSG00000110092	0.770278321266001
ENSG00000101160	ENSG00000132274	0.770200848374811
ENSG00000026297	ENSG00000010704	0.769957819042908
ENSG00000153029	ENSG00000244509	0.769758648755055
ENSG00000111801	ENSG00000204252	0.769541150992443
ENSG00000204264	ENSG00000166710	0.7694354044878
ENSG00000146122	ENSG00000100055	0.76918664677003
ENSG00000164761	ENSG00000204482	0.769123658992232
ENSG00000095303	ENSG00000249306	0.76908442419779
ENSG00000146122	ENSG00000110092	0.768993315929708
ENSG00000231389	ENSG00000101160	0.768958933719566
ENSG00000133321	ENSG00000101160	0.768699647040529
ENSG00000204287	ENSG00000006756	0.768692160434024
ENSG00000222009	ENSG00000006756	0.768534900550041
ENSG00000113578	ENSG00000197943	0.768499326633483
ENSG00000129009	ENSG00000197943	0.768462800423499
ENSG00000153029	ENSG00000197943	0.768410333611178
ENSG00000111801	ENSG00000006042	0.768377952828221
ENSG00000204261	ENSG00000240065	0.768103453803969
ENSG00000164761	ENSG00000244509	0.768080125590313
ENSG00000111801	ENSG00000166278	0.768069969693762
ENSG00000101104	ENSG00000168306	0.767820322278093
ENSG00000206337	ENSG00000159403	0.767787416549855
ENSG00000164761	ENSG00000262001	0.767595289429733
ENSG00000006042	ENSG00000205542	0.767491534971878
ENSG00000162520	ENSG00000243649	0.767256225603764
ENSG00000243649	ENSG00000139178	0.767253604294484
ENSG00000242574	ENSG00000181804	0.767085164465544
ENSG00000095303	ENSG00000129009	0.767019678246442
ENSG00000026297	ENSG00000166741	0.766981641587058
ENSG00000159403	ENSG00000133321	0.766872434820645
ENSG00000111801	ENSG00000242574	0.766341427145547
ENSG00000243649	ENSG00000204264	0.766196301692668
ENSG00000140092	ENSG00000132274	0.766015624614951
ENSG00000150977	ENSG00000146122	0.765991608246447
ENSG00000140092	ENSG00000006042	0.765930108605369
ENSG00000163661	ENSG00000164106	0.765834903884887
ENSG00000162520	ENSG00000079931	0.76564764534809
ENSG00000249306	ENSG00000131386	0.765591963955327
ENSG00000113578	ENSG00000150977	0.765555852767568
ENSG00000242574	ENSG00000197943	0.765350487482784
ENSG00000168306	ENSG00000166278	0.765252593269042
ENSG00000111801	ENSG00000204482	0.765178190548119
ENSG00000149131	ENSG00000188488	0.765063192046061
ENSG00000204264	ENSG00000204482	0.765052079189552
ENSG00000174348	ENSG00000222009	0.764821275605917
ENSG00000168306	ENSG00000110092	0.764657807127587
ENSG00000198734	ENSG00000159403	0.764010503068036
ENSG00000150977	ENSG00000006756	0.763957969586656
ENSG00000204482	ENSG00000244509	0.763803033559668
ENSG00000168306	ENSG00000100055	0.763765155812043
ENSG00000198734	ENSG00000163453	0.763733682158162
ENSG00000197943	ENSG00000107611	0.763508767329389
ENSG00000101104	ENSG00000204482	0.763243786167132
ENSG00000249306	ENSG00000262001	0.763039650470666
ENSG00000231389	ENSG00000006756	0.762904461589461
ENSG00000140092	ENSG00000262001	0.76274803273987
ENSG00000188501	ENSG00000129009	0.76266679509348
ENSG00000133321	ENSG00000204482	0.762623270589154
ENSG00000166741	ENSG00000164106	0.762617568046515
ENSG00000164761	ENSG00000150977	0.762563402097699
ENSG00000163661	ENSG00000148735	0.762479384953287
ENSG00000162520	ENSG00000188501	0.762302062694837
ENSG00000243649	ENSG00000113578	0.762214738390636
ENSG00000206337	ENSG00000231389	0.762183354959902
ENSG00000204482	ENSG00000128262	0.762163769187577
ENSG00000140092	ENSG00000150977	0.762035459710533
ENSG00000129009	ENSG00000006756	0.761964080133054
ENSG00000140092	ENSG00000249306	0.761751879630398
ENSG00000159403	ENSG00000164106	0.761595666115694
ENSG00000188501	ENSG00000197943	0.761591230930835
ENSG00000111801	ENSG00000150977	0.761203059477089
ENSG00000174348	ENSG00000244509	0.760874336187384
ENSG00000206337	ENSG00000243649	0.760697736701947
ENSG00000162520	ENSG00000111801	0.760658404604729
ENSG00000095303	ENSG00000196735	0.760512215411104
ENSG00000132274	ENSG00000204252	0.760494416987942
ENSG00000166741	ENSG00000110092	0.760376690081685
ENSG00000163661	ENSG00000249306	0.760308043367156
ENSG00000153029	ENSG00000128262	0.760089179642069
ENSG00000112936	ENSG00000188488	0.759886357747123
ENSG00000231389	ENSG00000262001	0.759844196572289
ENSG00000125730	ENSG00000113578	0.759832160091449
ENSG00000006042	ENSG00000204482	0.759525473778525
ENSG00000222009	ENSG00000166278	0.759390179562247
ENSG00000163453	ENSG00000204252	0.759012323421443
ENSG00000165633	ENSG00000146122	0.758664258917912
ENSG00000182326	ENSG00000006756	0.758294347997773
ENSG00000163661	ENSG00000069535	0.758249422518072
ENSG00000026297	ENSG00000006042	0.758096927739164
ENSG00000026297	ENSG00000180638	0.757965882608356
ENSG00000159403	ENSG00000168306	0.757934973628
ENSG00000056998	ENSG00000006756	0.757533238549307
ENSG00000243649	ENSG00000249306	0.757304600431281
ENSG00000164106	ENSG00000150977	0.756901513897762
ENSG00000149131	ENSG00000222009	0.756748327215378
ENSG00000150977	ENSG00000110092	0.75651764568586
ENSG00000164761	ENSG00000188488	0.756424264977536
ENSG00000197943	ENSG00000150977	0.756395477964041
ENSG00000244509	ENSG00000132274	0.756377181883542
ENSG00000188488	ENSG00000131386	0.756300305763083
ENSG00000166710	ENSG00000164761	0.756127937481418
ENSG00000243649	ENSG00000100055	0.756127352960142
ENSG00000231389	ENSG00000204482	0.756058902044187
ENSG00000174348	ENSG00000101104	0.755986918116899
ENSG00000196735	ENSG00000166710	0.755960935103829
ENSG00000026297	ENSG00000163453	0.755941889448461
ENSG00000204482	ENSG00000069535	0.755725088941759
ENSG00000174348	ENSG00000110092	0.755645438691229
ENSG00000222009	ENSG00000110092	0.75561318664895
ENSG00000079931	ENSG00000166278	0.755473097934058
ENSG00000166741	ENSG00000181804	0.755415699493747
ENSG00000182326	ENSG00000095303	0.755410926281054
ENSG00000079931	ENSG00000262001	0.755313197835413
ENSG00000164761	ENSG00000006042	0.755275064975268
ENSG00000159403	ENSG00000131386	0.755246600517938
ENSG00000111801	ENSG00000262001	0.755190128353725
ENSG00000010704	ENSG00000131386	0.755107303702567
ENSG00000180638	ENSG00000100055	0.755058312478981
ENSG00000204264	ENSG00000159403	0.7550561322126
ENSG00000006042	ENSG00000262001	0.754802152819763
ENSG00000231852	ENSG00000100055	0.754712288350127
ENSG00000206337	ENSG00000242574	0.754694722155128
ENSG00000197943	ENSG00000204252	0.754474523038878
ENSG00000153029	ENSG00000188488	0.754322119369013
ENSG00000188501	ENSG00000159403	0.754142012691345
ENSG00000188488	ENSG00000139178	0.754097774318333
ENSG00000132274	ENSG00000262001	0.753956987027201
ENSG00000162520	ENSG00000204252	0.753840542259914
ENSG00000162520	ENSG00000163453	0.753438747889656
ENSG00000005243	ENSG00000205542	0.753296025370876
ENSG00000188501	ENSG00000140092	0.753193691723963
ENSG00000188501	ENSG00000204482	0.753015210250258
ENSG00000113578	ENSG00000163661	0.752869331322528
ENSG00000163661	ENSG00000181804	0.752563152911272
ENSG00000079931	ENSG00000026297	0.752546744353567
ENSG00000110092	ENSG00000262001	0.752525553033748
ENSG00000149131	ENSG00000129009	0.752390075646394
ENSG00000162520	ENSG00000166741	0.752306677983409
ENSG00000112936	ENSG00000149131	0.752031214237892
ENSG00000006042	ENSG00000249306	0.75201046327616
ENSG00000113578	ENSG00000180638	0.751985443514271
ENSG00000006042	ENSG00000146122	0.75183142611219
ENSG00000188501	ENSG00000100055	0.751723876911326
ENSG00000112936	ENSG00000231389	0.751697288214514
ENSG00000166710	ENSG00000249306	0.751619424259096
ENSG00000112936	ENSG00000163661	0.751558240612694
ENSG00000153029	ENSG00000005243	0.751219083615982
ENSG00000160219	ENSG00000069535	0.750777301155936
ENSG00000244509	ENSG00000150977	0.750702536568972
ENSG00000204287	ENSG00000166741	0.750633386177117
ENSG00000133321	ENSG00000240065	0.750525255627587
ENSG00000162520	ENSG00000095303	0.750477203242563
ENSG00000204482	ENSG00000006756	0.75040580554576
ENSG00000171631	ENSG00000140092	0.75018602576799
ENSG00000181804	ENSG00000006756	0.750000266976985
ENSG00000204482	ENSG00000181804	0.749910050975009
ENSG00000197943	ENSG00000146122	0.74988172355046
ENSG00000125730	ENSG00000164106	0.749728411548708
ENSG00000231389	ENSG00000188488	0.749666579446588
ENSG00000095303	ENSG00000204287	0.749635462743526
ENSG00000180638	ENSG00000110092	0.749613424288975
ENSG00000157150	ENSG00000164761	0.749581258997936
ENSG00000160219	ENSG00000164106	0.749559656251665
ENSG00000153029	ENSG00000157150	0.7494494316399
ENSG00000188488	ENSG00000164106	0.749365936946113
ENSG00000113578	ENSG00000145721	0.74908878731104
ENSG00000140092	ENSG00000168306	0.749046113534403
ENSG00000197943	ENSG00000222009	0.74904388062091
ENSG00000125730	ENSG00000196735	0.748979660285299
ENSG00000149131	ENSG00000146122	0.748789691582066
ENSG00000005243	ENSG00000180638	0.748783479250752
ENSG00000069535	ENSG00000128262	0.748726566674779
ENSG00000198483	ENSG00000133321	0.748480919098267
ENSG00000197943	ENSG00000166278	0.748417899037504
ENSG00000231389	ENSG00000180638	0.748357040185373
ENSG00000125730	ENSG00000168306	0.748124793682939
ENSG00000149131	ENSG00000131386	0.748119019387032
ENSG00000166741	ENSG00000140092	0.748043183671574
ENSG00000198483	ENSG00000244509	0.748024873849607
ENSG00000157150	ENSG00000010704	0.747465705343441
ENSG00000206337	ENSG00000026297	0.747346761696763
ENSG00000188501	ENSG00000095303	0.747139713376358
ENSG00000168306	ENSG00000146122	0.747111439839706
ENSG00000107611	ENSG00000163453	0.746766432559203
ENSG00000188501	ENSG00000231389	0.74667246724683
ENSG00000150977	ENSG00000132274	0.746535368148363
ENSG00000095303	ENSG00000164106	0.74641662640966
ENSG00000180638	ENSG00000244509	0.746312311403538
ENSG00000180638	ENSG00000164106	0.746156414983007
ENSG00000111801	ENSG00000206337	0.746156020483197
ENSG00000182326	ENSG00000242574	0.746150008419801
ENSG00000198734	ENSG00000113578	0.746121727365552
ENSG00000149131	ENSG00000197943	0.746118561775361
ENSG00000163453	ENSG00000166278	0.745875080246825
ENSG00000159403	ENSG00000240065	0.745846421971395
ENSG00000132274	ENSG00000110092	0.745762572065757
ENSG00000188488	ENSG00000146122	0.745417964758984
ENSG00000139178	ENSG00000146122	0.745412437842031
ENSG00000146122	ENSG00000204252	0.745281846297903
ENSG00000079931	ENSG00000101160	0.745104318178359
ENSG00000231389	ENSG00000101104	0.744939112216085
ENSG00000206337	ENSG00000234745	0.744782265988787
ENSG00000005243	ENSG00000069535	0.744766246433976
ENSG00000166741	ENSG00000069535	0.744765712728546
ENSG00000205542	ENSG00000166278	0.74460813437851
ENSG00000006042	ENSG00000164106	0.7444992453579
ENSG00000188501	ENSG00000157150	0.744229629386478
ENSG00000095303	ENSG00000164761	0.744028153935797
ENSG00000234745	ENSG00000180638	0.743573832483972
ENSG00000079931	ENSG00000163661	0.743362700453049
ENSG00000197943	ENSG00000262001	0.74324700376267
ENSG00000166710	ENSG00000131386	0.743221755495301
ENSG00000242574	ENSG00000069535	0.742964335515785
ENSG00000198483	ENSG00000006042	0.742888652306398
ENSG00000101160	ENSG00000164761	0.742672817387259
ENSG00000242574	ENSG00000101104	0.742651937018901
ENSG00000133321	ENSG00000149131	0.741645654408826
ENSG00000160219	ENSG00000150977	0.741592744483972
ENSG00000188501	ENSG00000149131	0.741578598740889
ENSG00000149131	ENSG00000250942	0.741497535398104
ENSG00000026297	ENSG00000139178	0.741290647238727
ENSG00000164106	ENSG00000110092	0.741129311089155
ENSG00000112936	ENSG00000159403	0.741111530192965
ENSG00000079931	ENSG00000204482	0.741089634453507
ENSG00000125730	ENSG00000132274	0.740866119165669
ENSG00000159403	ENSG00000205542	0.740736923089253
ENSG00000166710	ENSG00000234745	0.740731372024353
ENSG00000159403	ENSG00000165633	0.740584120702548
ENSG00000243649	ENSG00000157150	0.740353953238087
ENSG00000026297	ENSG00000101160	0.740321257758698
ENSG00000197943	ENSG00000148735	0.740281528092872
ENSG00000113578	ENSG00000107611	0.740130416277327
ENSG00000026297	ENSG00000164106	0.740126226184559
ENSG00000111801	ENSG00000163661	0.740015784112949
ENSG00000133321	ENSG00000180638	0.739904269461249
ENSG00000249306	ENSG00000006756	0.739751127363978
ENSG00000095303	ENSG00000153029	0.739715915262322
ENSG00000171631	ENSG00000188488	0.739704221302193
ENSG00000112936	ENSG00000262001	0.739654598863976
ENSG00000129009	ENSG00000222009	0.739541704470861
ENSG00000129009	ENSG00000168306	0.739377586538562
ENSG00000197943	ENSG00000181804	0.739227451906972
ENSG00000165633	ENSG00000128262	0.739208726689802
ENSG00000101160	ENSG00000110092	0.739133862775055
ENSG00000198483	ENSG00000159403	0.739024261818041
ENSG00000222009	ENSG00000164761	0.738841140457476
ENSG00000132274	ENSG00000131386	0.738736192307946
ENSG00000182326	ENSG00000196735	0.73866450097737
ENSG00000112936	ENSG00000166710	0.738629684932995
ENSG00000112936	ENSG00000010704	0.738282811247091
ENSG00000206337	ENSG00000240065	0.73825953289307
ENSG00000166741	ENSG00000131386	0.738215313558437
ENSG00000249306	ENSG00000166278	0.738167925120252
ENSG00000204264	ENSG00000149131	0.738065266382287
ENSG00000111801	ENSG00000006756	0.737906436698735
ENSG00000095303	ENSG00000166278	0.737846881789623
ENSG00000129009	ENSG00000101160	0.737822987708081
ENSG00000243649	ENSG00000234745	0.737813001753196
ENSG00000164761	ENSG00000107611	0.737744780327833
ENSG00000244509	ENSG00000069535	0.737565806923767
ENSG00000242574	ENSG00000100055	0.737482409858169
ENSG00000182326	ENSG00000206337	0.737363743039855
ENSG00000113578	ENSG00000262001	0.737325735497104
ENSG00000222009	ENSG00000168306	0.737098345506763
ENSG00000163661	ENSG00000231389	0.737018827436379
ENSG00000249306	ENSG00000148735	0.736368007977613
ENSG00000079931	ENSG00000131386	0.735975535229568
ENSG00000162520	ENSG00000205542	0.735958218544106
ENSG00000163453	ENSG00000110092	0.735946905886182
ENSG00000162520	ENSG00000006042	0.735589178879996
ENSG00000160307	ENSG00000095303	0.735485723668387
ENSG00000079931	ENSG00000110092	0.735464266826918
ENSG00000242574	ENSG00000188501	0.735427626513203
ENSG00000182326	ENSG00000204482	0.73537804848884
ENSG00000079931	ENSG00000112936	0.735359857780755
ENSG00000231852	ENSG00000174348	0.735349208273853
ENSG00000129009	ENSG00000188488	0.734970713355326
ENSG00000204287	ENSG00000197943	0.734917226704956
ENSG00000198734	ENSG00000149131	0.734817792897565
ENSG00000198734	ENSG00000110092	0.734698941808162
ENSG00000222009	ENSG00000100055	0.734664088506922
ENSG00000231389	ENSG00000148735	0.734447419583603
ENSG00000150977	ENSG00000262001	0.734442939417607
ENSG00000243649	ENSG00000112936	0.734327095873077
ENSG00000101104	ENSG00000222009	0.734130631542243
ENSG00000204482	ENSG00000132274	0.733890729671093
ENSG00000198734	ENSG00000150977	0.733867644563624
ENSG00000204482	ENSG00000110092	0.733809856152109
ENSG00000101160	ENSG00000249306	0.733730490342703
ENSG00000243649	ENSG00000150977	0.733663367901843
ENSG00000188501	ENSG00000164761	0.733631694758118
ENSG00000112936	ENSG00000113578	0.733365061552186
ENSG00000222009	ENSG00000101160	0.733013725247582
ENSG00000005243	ENSG00000244509	0.732649214663452
ENSG00000162520	ENSG00000128262	0.732485231081441
ENSG00000162520	ENSG00000262001	0.732420952858621
ENSG00000198483	ENSG00000204482	0.731969276832713
ENSG00000166741	ENSG00000107611	0.731917833032623
ENSG00000196735	ENSG00000113578	0.731552300585602
ENSG00000149131	ENSG00000165633	0.731398694207695
ENSG00000165633	ENSG00000166278	0.731170440559223
ENSG00000153029	ENSG00000166741	0.731153511912882
ENSG00000244509	ENSG00000163453	0.731098253181721
ENSG00000166710	ENSG00000163453	0.73106763498704
ENSG00000162520	ENSG00000180638	0.731002377055625
ENSG00000181804	ENSG00000244509	0.730983822149679
ENSG00000222009	ENSG00000006042	0.730920850759159
ENSG00000168306	ENSG00000128262	0.73086375816101
ENSG00000149131	ENSG00000171631	0.730728147624446
ENSG00000242574	ENSG00000196735	0.730673355166071
ENSG00000163661	ENSG00000166741	0.730549424419064
ENSG00000101160	ENSG00000164106	0.730510735802012
ENSG00000157150	ENSG00000204252	0.730277165809087
ENSG00000162520	ENSG00000132274	0.730175319182858
ENSG00000006042	ENSG00000168306	0.730116097842817
ENSG00000188488	ENSG00000148735	0.729920619003553
ENSG00000026297	ENSG00000130055	0.729769532526011
ENSG00000165633	ENSG00000244509	0.729591066750738
ENSG00000249306	ENSG00000204252	0.729455272590131
ENSG00000231389	ENSG00000128262	0.729451532004508
ENSG00000262001	ENSG00000006756	0.729252125907584
ENSG00000101160	ENSG00000168306	0.729169312125377
ENSG00000182326	ENSG00000244509	0.728959822298749
ENSG00000112936	ENSG00000026297	0.728830992076997
ENSG00000182326	ENSG00000107611	0.728815182442748
ENSG00000162520	ENSG00000101104	0.728579610682777
ENSG00000160219	ENSG00000181804	0.728473388570137
ENSG00000164106	ENSG00000262001	0.728260041577448
ENSG00000140092	ENSG00000164106	0.7279428267983
ENSG00000166278	ENSG00000262001	0.727434454969168
ENSG00000026297	ENSG00000205542	0.726886202522981
ENSG00000182326	ENSG00000148735	0.726742296500099
ENSG00000125730	ENSG00000079931	0.726679936190526
ENSG00000162520	ENSG00000244509	0.726319562907228
ENSG00000222009	ENSG00000139178	0.725930146764381
ENSG00000010704	ENSG00000262001	0.725831888704317
ENSG00000163453	ENSG00000262001	0.725516104473332
ENSG00000159403	ENSG00000005243	0.725347056672589
ENSG00000242574	ENSG00000010704	0.724763226547985
ENSG00000129009	ENSG00000204482	0.72451216768195
ENSG00000243649	ENSG00000131386	0.724449343663068
ENSG00000242574	ENSG00000205542	0.724311721718433
ENSG00000133321	ENSG00000006042	0.724214342950169
ENSG00000111801	ENSG00000095303	0.724043619511466
ENSG00000188501	ENSG00000153029	0.723842329136094
ENSG00000166741	ENSG00000128262	0.723818729088062
ENSG00000204261	ENSG00000159403	0.723608282092862
ENSG00000162520	ENSG00000197943	0.723502564210385
ENSG00000206337	ENSG00000149131	0.723466640413293
ENSG00000005243	ENSG00000010704	0.723302063156664
ENSG00000160219	ENSG00000249306	0.723294485285002
ENSG00000140092	ENSG00000205542	0.723276559995164
ENSG00000204287	ENSG00000128262	0.723190708133403
ENSG00000165633	ENSG00000110092	0.722875414088223
ENSG00000006042	ENSG00000128262	0.722619910545426
ENSG00000181804	ENSG00000107611	0.722563419095758
ENSG00000198483	ENSG00000166278	0.722477817394952
ENSG00000205542	ENSG00000204252	0.722344497982609
ENSG00000182326	ENSG00000171631	0.72225184617137
ENSG00000188501	ENSG00000006756	0.722123420651265
ENSG00000240065	ENSG00000174348	0.722055209340672
ENSG00000101104	ENSG00000146122	0.722024424511938
ENSG00000164761	ENSG00000250942	0.72186249739071
ENSG00000095303	ENSG00000140092	0.721717423928946
ENSG00000198483	ENSG00000146122	0.721707848795203
ENSG00000101160	ENSG00000171631	0.721680186365129
ENSG00000240065	ENSG00000180638	0.721633586241905
ENSG00000188488	ENSG00000069535	0.721505313075938
ENSG00000198734	ENSG00000262001	0.721488289160673
ENSG00000140092	ENSG00000188488	0.721430340752465
ENSG00000196735	ENSG00000149131	0.721386964517424
ENSG00000242574	ENSG00000006756	0.720681113689097
ENSG00000162520	ENSG00000242574	0.720563709337999
ENSG00000198734	ENSG00000140092	0.720465077652838
ENSG00000198483	ENSG00000149131	0.720267610493015
ENSG00000095303	ENSG00000026297	0.720185993555389
ENSG00000242574	ENSG00000079931	0.720084550697012
ENSG00000159403	ENSG00000250942	0.719983395034574
ENSG00000243649	ENSG00000005243	0.71987914122533
ENSG00000101160	ENSG00000128262	0.719765010327638
ENSG00000101160	ENSG00000100055	0.719738114544743
ENSG00000157150	ENSG00000110092	0.719699217361912
ENSG00000005243	ENSG00000204482	0.719696716976144
ENSG00000162520	ENSG00000113578	0.719393154609245
ENSG00000166710	ENSG00000010704	0.719348954821582
ENSG00000198483	ENSG00000140092	0.719323268945457
ENSG00000188488	ENSG00000107611	0.719235506091919
ENSG00000162520	ENSG00000188488	0.719227083750877
ENSG00000005243	ENSG00000163453	0.719129625225071
ENSG00000111801	ENSG00000131386	0.719099484055454
ENSG00000204261	ENSG00000204287	0.719099386483435
ENSG00000010704	ENSG00000128262	0.719083029511793
ENSG00000079931	ENSG00000150977	0.719067484798976
ENSG00000242574	ENSG00000166710	0.71900244590856
ENSG00000197943	ENSG00000244509	0.718891337501841
ENSG00000125730	ENSG00000250942	0.718806065210549
ENSG00000204257	ENSG00000140092	0.718638223402507
ENSG00000164106	ENSG00000204252	0.718598994000403
ENSG00000125730	ENSG00000112936	0.718540367360601
ENSG00000139178	ENSG00000069535	0.718389707677359
ENSG00000133321	ENSG00000005243	0.718232625098919
ENSG00000188501	ENSG00000244509	0.718143647694176
ENSG00000242574	ENSG00000006042	0.71807775892006
ENSG00000174348	ENSG00000168306	0.718066731377433
ENSG00000250942	ENSG00000181804	0.717736529343396
ENSG00000153029	ENSG00000160219	0.717649499933904
ENSG00000204261	ENSG00000196735	0.717639891572966
ENSG00000182326	ENSG00000160219	0.717629597019456
ENSG00000242574	ENSG00000113578	0.717580873034979
ENSG00000198483	ENSG00000100055	0.717485119847129
ENSG00000162520	ENSG00000101160	0.717132537177135
ENSG00000204261	ENSG00000079931	0.71712907394635
ENSG00000198483	ENSG00000129009	0.717112274321049
ENSG00000101104	ENSG00000250942	0.717026662274253
ENSG00000249306	ENSG00000107611	0.717020081256465
ENSG00000206337	ENSG00000079931	0.716989632412157
ENSG00000198734	ENSG00000010704	0.716864041478105
ENSG00000153029	ENSG00000107611	0.7168556817542
ENSG00000149131	ENSG00000166741	0.716772053621724
ENSG00000111801	ENSG00000157150	0.716641101149111
